CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Escriturador;CNPJ_Escriturador;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email;Data_Inicio_Atuacao;Data_Fim_Atuacao
14.127.813/0001-51;2023-01-01;3;132857;GetNinjas S.A.;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;59.281.253/0001-23;;Praia de Botafogo, 501;5o andar;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;11;33832513;;;;ol-escrituracao-psf@btgpactual.com;2023-07-10;
14.127.813/0001-51;2023-01-01;3;132857;GetNinjas S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2021-02-19;2023-07-09
14.191.427/0001-29;2023-01-01;1;128053;GranBio Investimentos S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, n.º 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;40043131;;;;atendimentoescrituracao@itauunibanco.com.br;2020-07-31;
14.388.334/0001-99;2023-01-01;2;128841;PARANA BCO S.A.;Itau Corretora de Valores S.A;61.194.353/0001-64;;Rua Santa Virgínia, 299 CA Tatuapé, Bloco B;Térreo;Tatuapé;São Paulo;SP;Brasil;03084000;;11;27402139;;11;27402139;escrituracaorendavariavel@itau-unibanco.com.br;2007-03-05;
14.776.142/0001-50;2023-01-01;1;127793;WESTWING COMÉRCIO VAREJISTA S.A.;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;59.281.253/0001-23;;Praia de Botafogo, 501;;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;11;33831132;;;;escrituracao.acao@btgpactual.com.br;2023-05-08;
14.776.142/0001-50;2023-01-01;1;127793;WESTWING COMÉRCIO VAREJISTA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;2020-12-01;2023-05-05
14.785.152/0001-51;2023-01-01;1;127808;HBR Realty Empreendimentos Imobiliários S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, Prédio Amarelo;1º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36845645;dac.escrituracao@bradesco.com.br;2020-08-14;
14.882.295/0001-81;2023-01-01;2;132574;CBO HOLDING S.A.;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;59.281.253/0001-23;;Praia  de Botafogo;501, 5 andar;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;11;33831132;;;;escrituracao.acao@btgpactual.com;2023-11-14;
14.882.295/0001-81;2023-01-01;2;132574;CBO HOLDING S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/nº, Prédio Amarelo;;Vila Yara;Osasco;SP;Brasil;;;011;36844522;;;;bradescocustodia@bradesco.com.br;2020-07-20;2023-11-13
15.073.274/0001-88;2023-01-01;1;127934;PPLA PARTICIPATIONS LTD.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus s/n;N.A.;Vila Yara;Osasco;SP;Brasil;06029900;;11;36842811;;11;36842811;4010.acecustodia@bradesco.com.br;2012-02-27;
15.101.405/0001-93;2023-01-01;1;123081;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;Itaú Corretora de Valores S/A;61.194.353/0001-64;;Avn Engenheiro Armando de Arruda Pereira;707;Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291809;;11;50291920;gercina.bueno@itau-unibanco.com.br;2002-01-01;
15.115.504/0001-24;2023-01-01;2;131992;TRONOX PIGMENTOS DO BRASIL S.A.;Itau Corretora de Valores S.A;61.194.353/0001-64;;AV. BRIGADEIRO FARIA LIMA 3400;10 ANDAR;ITAIM BIBI;São Paulo;SP;Brasil;04538132;;11;50297780;;;;haudrey.miranda@itau-unibanco.com.br;1990-02-01;
15.139.629/0001-94;2023-01-01;1;125151;CIA ELETRICIDADE EST. DA BAHIA - COELBA;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Virgínia 299, prédio B;Térro;Tatuapé;São Paulo;SP;Brasil;03084010;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2020-02-21;
15.141.799/0001-03;2023-01-01;1;125481;CIA FERRO LIGAS DA BAHIA - FERBASA;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus - Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;4010.acoes@bradesco.com.br;2016-12-01;2022-10-02
15.141.799/0001-03;2023-01-01;1;125481;CIA FERRO LIGAS DA BAHIA - FERBASA;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500, 3° andar;;Pinheiro;São Paulo;SP;Brasil;04538132;;11;30039285;;;;escrituracaorendavariavel@itau-unibanco.com.br;2022-10-03;
15.144.017/0001-90;2023-01-01;1;127978;CIA SEGUROS ALIANCA DA BAHIA;Itau Corretora de Valores S/A;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, Nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;40010020;;011;27402597;;011;27973140;escrituracaorendavarial@itau-unibanco.com.br;1997-04-21;
15.440.708/0001-30;2023-01-01;1;131037;Concessionária ViaRio S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30726025;;;;escrituracaorendavariavel@itau-unibanco.com.br;2012-06-27;
15.440.708/0001-30;2023-01-01;1;131037;Concessionária ViaRio S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30726025;;;;escrituracaorendavariavel@itau-unibanco.com.br;2012-06-27;
15.440.708/0001-30;2023-01-01;1;131037;Concessionária ViaRio S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30726025;;;;escrituracaorendavariavel@itau-unibanco.com.br;2012-06-27;
15.578.569/0001-06;2023-01-01;1;125987;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3400;10 andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27974128;;11;27973140;rosane-aparecida.silva@itau-unibanco.com.br;2012-06-27;
16.233.389/0001-55;2023-01-01;1;126087;CVLB Brasil S.A;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3400;10º andar;Vila Olímpia;São Paulo;SP;Brasil;04538132;;11;50297780;;11;50297780;investfone.investimento@itau-unibanco.com.br;2017-12-19;
16.234.171/0001-15;2023-01-01;1;127494;METANOR SA METANOL DO NE;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;30039285;;011;30039285;escrituracaorendavariavel@itau-unibanco.com.br;1990-02-01;
16.404.287/0001-55;2023-01-01;1;127339;SUZANO S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av.Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;32745007;investfone.investimento@itau-unibanco.com.br;1993-01-01;
16.590.234/0001-76;2023-01-01;1;127717;AREZZO INDÚSTRIA E COMÉRCIO S.A.;Itau Corretora de Valores Mobiliários S.A.;61.194.353/0001-64;;Rua Brigadeiro Faria Lima, n° 3400,;10º Andar;Itaim;São Paulo;SP;Brasil;04538132;;011;50297780;;11;50297780;investfone.investimento@itau-unibanco.com.br;2010-12-08;
16.614.075/0001-00;2023-01-01;1;125940;DIRECIONAL ENGENHARIA S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;;;;;;;;;;;;;;;2021-09-01;2022-06-16
16.614.075/0001-00;2023-01-01;1;125940;DIRECIONAL ENGENHARIA S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus;s/n;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;;;dac.escrituracao@bradesco.com.br;2021-09-01;2022-06-16
16.614.075/0001-00;2023-01-01;1;125940;DIRECIONAL ENGENHARIA S.A.;Itau Corretora de Valores SA;61.194.353/0001-64;;Rua Uruarí, 111;Prédio B, Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;30039285;;;;atendimentoescrituracao@itau-unibanco.com.br;2022-06-17;
16.614.075/0001-00;2023-01-01;1;125940;DIRECIONAL ENGENHARIA S.A.;Itau Corretora de Valores SA;61.194.353/0001-64;;;;;;;;;;;;;;;;2022-06-17;
16.670.085/0001-55;2023-01-01;1;127849;Localiza Rent a Car S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;preatendimentoescritural@itau-unibanco.com.br;2022-06-28;
16.676.520/0001-59;2023-01-01;1;124567;HOSPITAL MATER DEI S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaoacoes@itau-unibanco.com.br;;
16.811.931/0001-00;2023-01-01;5;128828;ALPHAVILLE S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/nº;Prédio amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;;;;;;dac.escrituracao@bradesco.com.br;2020-08-10;
16.922.038/0001-51;2023-01-01;1;124178;ENJOEI S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/nº, Vila Yara, Osasco, SP;;Vila Yara;;;Antígua e Barbuda;06029900;;;;;;;;2021-07-01;
17.155.730/0001-64;2023-01-01;1;127080;CIA ENERGETICA DE MINAS GERAIS - CEMIG;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3400;10° andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;27971920;rosana.souza@itau-unibanco.com.br;2013-01-02;
17.159.229/0001-76;2023-01-01;1;127323;LABORATÓRIO TEUTO BRASILEIRO S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/nº, Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849469;;11;36847654;dac.escrituracao@bradesco.com.br;2021-02-18;
17.162.082/0001-73;2023-01-01;1;126906;MENDES JUNIOR ENGENHARIA S.A.;Mendes Júnior Engenharia S.A.;17.162.082/0001-73;;Av. João Pinheiro, nº 39 , 15º andar,;Sala 153;Boa Viagem;Belo Horizonte;MG;Brasil;30130183;;31;21219920;;31;21219522;mendesjunior@mendesjuniorengenharia.com.br;2016-10-03;
17.167.396/0001-69;2023-01-01;2;132706;ALFA HOLDINGS S.A.;BANCO SANTANDER BRASIL S.A.;90.400.888/0001-42;;Rua Amador Bueno, 474;2° ANDAR;Santo Amaro;São Paulo;SP;Brasil;04752005;;11;35530685;;;;ccaresi@santander.com.br;1985-07-01;
17.167.412/0001-13;2023-01-01;1;124451;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;BANCO SANTANDER BRASIL S.A.;90.400.888/0001-42;;Rua Amador Bueno, 474;2° ANDAR;Santo Amaro;São Paulo;SP;Brasil;04752005;;11;35530685;;11;55386791;ccaresi@santander.com.br;1985-07-01;
17.184.037/0001-10;2023-01-01;2;132936;BCO MERCANTIL DO BRASIL S.A.;Banco Mercantil do Brasil S/A;17.184.037/0001-10;;Avenida do Contorno, 5800;14º ANDAR;Savassi;Belo Horizonte;MG;Brasil;30110042;;31;30576962;;;;acionistas@mercantil.com.br;1989-12-15;
17.193.806/0001-46;2023-01-01;2;132705;CONSORCIO ALFA DE ADMINISTRACAO S.A.;BANCO SANTANDER BRASIL S.A.;90.400.888/0001-42;;Rua Amador Bueno, 474;2° ANDAR;Santo Amaro;São Paulo;SP;Brasil;04752005;;11;35530685;;;;ccaresi@santander.com.br;1985-07-01;
17.245.234/0001-00;2023-01-01;1;127129;CIA FIACAO TECIDOS CEDRO CACHOEIRA;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, Prédio Branco, Bl. B - 1;;Cidade de Deus;Osasco;SP;Brasil;06029900;;11;36849441;;;;4010.acoes@bradesco.com.br;2007-01-02;
17.281.106/0001-03;2023-01-01;1;127155;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Itaú Unibanco S.A.;60.701.190/0001-04;;Praça Alfredo Egydio de Souza Aranha;100;Torre Olavo Setubal;São Paulo;SP;Brasil;04344902;;11;27974526;;11;27973150;escrituracaoacoes@itau-unibanco.com.br;2013-01-01;2021-08-31
17.281.106/0001-03;2023-01-01;1;127155;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Banco Bradesco S.A;60.746.948/0001-12;;Cidade de Deus S/Nº - Prédio Amarelo - 2º Andar;S/Nº;Cidade de Deus;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.escrituracao@bradesco.com.br;2021-09-01;
17.314.329/0001-20;2023-01-01;2;131489;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3400;10º andar;Jd. Paulistano;São Paulo;SP;Brasil;04538132;;5511;30039285;;;;adriana.souza@itau-unibanco.com.br;2014-12-01;
17.344.597/0001-94;2023-01-01;1;127590;BB SEGURIDADE PARTICIPAÇÕES S.A.;BANCO DO BRASIL S.A.;00.000.000/0001-91;;AVENIDA REPUBLICA DO CHILE, 330;9º ANDAR - TORRE OES;Centro;Rio de Janeiro;RJ;Brasil;20031170;;21;38082730;;;;aescriturais@bb.com.br;2016-10-03;
17.359.233/0001-88;2023-01-01;1;125972;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;30726156;;;;escrituracaorendavariavel@itau-unibanco.com.br;;
17.943.792/0001-30;2023-01-01;1;127608;FULWOOD S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus;S/N;Vila Yara;São Paulo;SP;Brasil;06028080;;;;;;;;2021-08-18;
18.174.270/0001-84;2023-01-01;1;126053;Dotz S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;2021-04-09;
18.328.118/0001-09;2023-01-01;1;127745;Pet Center Comércio e Participações S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, nº. 111;Prédio B, Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;;;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-02-21;
18.593.815/0001-97;2023-01-01;1;127663;PRINER SERVIÇOS INDUSTRIAIS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria de Lima 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;27402568;;011;27402568;escrituracaoacoes@itau-unibanco.com.br;2017-10-02;
19.014.221/0001-47;2023-01-01;2;123689;China Three Gorges Brasil Energia S.A.;BTG Pactual Serviços Financeiros S.A. DTVM;59.281.253/0001-23;;Avenida Brigadeiro Faria Lima;n° 3.477, 14º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;11;33832513;;11;33832513;escrituracao.acao@btgpactual.com;2022-10-27;
19.378.769/0001-76;2023-01-01;2;128239;INSTITUTO HERMES PARDINI S.A.;Bradesco S/A;60.746.948/0001-12;;AV. YARA, S/N;PRÉDIO AMARELO;Cidade de Deus;Osasco;SP;Brasil;06029900;;11;36849441;;11;36849441;dac.escrituracao@bradesco.com.br;2023-04-20;
19.378.769/0001-76;2023-01-01;2;128239;INSTITUTO HERMES PARDINI S.A.;Itaú Corretora de Valores S.A;61.194.353/0001-64;;Av Brigadeiro Faria Lima 3.400;3º andar;Pinheiros;São Paulo;SP;Brasil;04538132;;11;30039285;;;;;2016-12-06;2023-04-19
19.403.252/0001-90;2023-01-01;3;131792;EMCCAMP RESIDENCIAL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01014919;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2023-10-03;
19.726.048/0001-00;2023-01-01;2;127118;CONCESSIONÁRIA BR-040 S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;21;50294249;;;;escrituracaorendavariavel@itau-unibanco.com.br;2014-08-06;
19.796.586/0001-70;2023-01-01;1;125617;BRISANET PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3o Andar;Faria Lima;São Paulo;SP;Brasil;04538132;;11;40901484;;;;escrituracaorendavariavel@itau-unibanco.com.br;2022-07-01;
19.851.496/0001-35;2023-01-01;1;146557;LOGOS COMPANHIA SECURITIZADORA S/A;OLIVEIRA TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;36.113.876/0001-91;;Av. das Américas, 500.;Bloco 13 grupo 205;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640100;;21;35140000;;;;;2014-12-11;
20.247.322/0001-47;2023-01-01;2;133313;ALLIED TECNOLOGIA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;055;1130039285;;;;atendimentoescrituracao@itau-unibanco.com.br;2020-09-09;
20.258.278/0001-70;2023-01-01;1;127896;OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.;Banco Bradesco S/A;60.746.948/0001-12;;Cidade de Deus;S/N;Vila Yara;Osasco;SP;Brasil;06029900;;011;36849441;;011;36843811;4010.acoes@bradesco.com.br;2018-01-02;
20.512.706/0001-40;2023-01-01;3;133010;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;59.281.253/0001-23;;Av. Brigadeiro Faria Lima, 3477;14º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;11;33832469;;;;escrituracao.acao@btgpactual.com;2023-11-06;
21.110.778/0001-23;2023-01-01;3;131515;OLIVEIRA TRUST S.A.;OLIVEIRA TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;36.113.876/0001-91;;Avenida das Américas, 3434;Bloco 07, Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640102;;21;35140000;;;;sqescrituracao@oliveiratrust.com.br;2023-08-01;
21.240.146/0001-84;2023-01-01;2;130044;Agrogalaxy Participações S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50297780;;11;50297780;investfone.investimento@itauunibanco.com.br;2020-12-23;
21.314.559/0001-66;2023-01-01;1;123704;MOVIDA PARTICIPACOES SA;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, sem nº;;Vila Yara;;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2015-12-02;
21.389.501/0001-81;2023-01-01;2;129886;Compass Gás e Energia S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.400;;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50291925;;11;50291925;escrituracaorendavariavel@itau-unibanco.com.br;;
21.948.105/0001-47;2023-01-01;1;127276;BTGI QUARTZO PARTICIPAÇÕES S/A;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus;s/n. Predio Amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36819317;;11;36845645;4010.acoes@bradesco.com.br;2015-07-07;
21.976.510/0001-79;2023-01-01;1;127277;BTGI SAFIRA PARTICIPAÇÕES S/A;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus;s/n, Predio Amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36819317;;11;36845645;4010.acoes@bradesco.com.br;2015-07-07;
22.266.175/0001-88;2023-01-01;1;123476;FERTILIZANTES HERINGER S.A.;Itaú Unibanco S.A.;60.701.190/0001-04;;Rua Santa Virgínia, 299;Térreo - Prédio B;São Paulo;São Paulo;SP;Brasil;03084000;;11;30039285;;;;escrituracaorendavariavel@itau-unibanco.com.br;2010-01-01;
22.543.331/0001-00;2023-01-01;1;127335;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, S/N;Prédio Amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;;;dac.escrituracao@bradesco.com.br;2021-09-01;
22.543.331/0001-00;2023-01-01;1;127335;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim;São Paulo;SP;Brasil;04538132;;;;;;;;2020-09-02;2021-08-31
23.041.875/0001-37;2023-01-01;2;125035;Almacenes Éxito S.A.;Itaú Unibanco S.A.;60.701.190/0001-04;;Praça Alfredo Egydio de Souza Aranha, n 100, Torre Conceição;;Jabaquara;São Paulo;SP;Brasil;04344902;;11;40901481;;;;dr.itau@itau-unibanco.com.br;2022-12-16;
23.236.821/0001-27;2023-01-01;1;127673;PATRIMAR ENGENHARIA S.A.;Itau Corretora de Valores SA;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima;3.500, 3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;30726165;;011;30726165;ana.stringueta@itau-unibanco.com.br;2020-07-28;
23.373.000/0001-32;2023-01-01;1;123727;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, sem nº;-;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2019-03-29;
23.438.929/0001-00;2023-01-01;5;128989;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;40044828;;;;escrituracaoacoes@itau-unibanco.com.br;2020-09-11;2020-11-19
24.230.275/0001-80;2023-01-01;1;128006;Plano & Plano Desenvolvimento Imobiliário S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-08-24;
24.396.489/0001-20;2023-01-01;1;127925;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, nº 111;Prédio B, Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;30726156;;;;escrituracaorendavariavel@itau-unibanco.com.br;2022-05-18;
24.410.913/0001-44;2023-01-01;1;127707;NU HOLDINGS LTD.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/n;N/A;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;;;bradescocustodia@bradesco.com.br;2021-08-31;
24.624.551/0001-94;2023-01-01;3;131227;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º and;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;;2017-05-25;
24.921.465/0001-43;2023-01-01;3;131742;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3 andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;40043131;;;;itaucorretora@itau-unibanco.com.br;2021-07-30;
24.962.466/0001-36;2023-01-01;2;128265;RUMO MALHA NORTE S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B;Tatuapé;São Paulo;SP;Brasil;03084010;;11;27974526;;11;27973150;escrituracaoacoes@itau-unibanco.com.br;2004-01-15;
24.990.777/0001-09;2023-01-01;2;132754;GRUPO MATEUS S.A.;Itau Corretora de Valores S. A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaorendavariavel@itau-unibanco.com.br;;
25.249.439/0001-83;2023-01-01;2;131537;Hospital Care Caledonia S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;;2021-04-01;
25.369.840/0001-57;2023-01-01;1;128102;COMERC PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;30039285;;011;;escrituracaorendavariavel@itau-unibanco.com.br;2021-08-25;
26.345.998/0001-50;2023-01-01;2;131145;TC S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.500;3º andar;Jardim Paulistano;São Paulo;SP;Brasil;01451001;;;;;;;;2021-05-17;
26.462.693/0001-28;2023-01-01;1;127876;Lavvi Empreendimentos Imobiliários S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3 andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27402139;;11;27402139;escrituracaorendavariavel@itau-unibanco.com.br;2020-07-07;
26.609.050/0001-64;2023-01-01;2;133085;Travessia Securitizadora S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3 andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27402919;;;;;2017-03-27;
26.659.061/0001-59;2023-01-01;3;128283;MPM Corpóreos S.A.;Banco BTG Pactual S.A;30.306.294/0001-45;;Praia de Botafogo, 501 - 5º Andar;;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;11;33831132;;;;Ol-escrituracao-psf@btgpactual.com;2023-01-23;
