CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Contato;Data_Inicio_Contato;Data_Fim_Contato;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email
16.922.038/0001-51;2023-01-01;1;124178;ENJOEI S.A.;Guilherme Soares Almeida;2021-10-01;;;Av. Presidente Juscelino Kubitschek, 1830;12° andar, Torre 4;Vila Nova Conceição;São Paulo;SP;Brasil;04543900;;11;31974884;;11;31974884;ri@enjoei.com.br
17.155.730/0001-64;2023-01-01;1;127080;CIA ENERGETICA DE MINAS GERAIS - CEMIG;Carolina Luiza F. A. C. de Senna;2021-12-01;;;Avenida Barbacena, 1200;16 Andar/B1;Santo Agostinho;Belo Horizonte;MG;Brasil;30190131;;31;35015024;;;;ri@cemig.com.br
17.159.229/0001-76;2023-01-01;1;127323;LABORATÓRIO TEUTO BRASILEIRO S.A.;Luiz Alberto Lyra Pinheiro;2021-02-18;;;VP 7D, Módulo 11 Quadra 13;;Distrito Industrial;Anápolis;GO;Brasil;75132901;;62;33102017;;;;ri@teuto.com.br
17.161.241/0001-15;2023-01-01;1;124555;MINASMAQUINAS S.A.;KILDAIRE A. ROCHA GOMES;1991-01-15;;;BR 381 - ROD. FERNÃO DIAS, KM 2, Nº 2211;;BANDEIRANTES;Contagem;MG;Brasil;32240090;;031;33691700;;031;33691750;ri@minasmaquinas.com.br
17.245.234/0001-00;2023-01-01;1;127129;CIA FIACAO TECIDOS CEDRO CACHOEIRA;Sérgio Gilberto de Oliveira;2015-02-01;;;Rua Paraíba, 330;8º Andar;Funcionários;Belo Horizonte;MG;Brasil;30130917;;31;32355025;;31;32355147;ri@cedro.ind.br
17.281.106/0001-03;2023-01-01;1;127155;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Carlos Augusto Botrel Berto;2019-08-05;;;Rua Mar de Espanha;525;Santo Antônio;Belo Horizonte;MG;Brasil;30330900;;31;32502015;;;;ri@copasa.com.br
17.344.597/0001-94;2023-01-01;1;127590;BB SEGURIDADE PARTICIPAÇÕES S.A.;Rafael Augusto Sperendio;2020-12-08;;;Rua Alexandre Dumas, 1671;Térreo, Ala B;Chácara Sto Antônio;São Paulo;SP;Brasil;04717903;;11;42970730;;11;35383882;ri@bbseg.com.br
17.359.233/0001-88;2023-01-01;1;125972;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;Alberto Portugal Milward de Azevedo;2021-12-06;;;Via Municipal Manoel Jacinto Coelho Jr., S/N;;Tapera;Contagem;MG;Brasil;32150245;;31;33590947;;;;ri@tambasa.com.br
17.943.792/0001-30;2023-01-01;1;127608;FULWOOD S.A.;Gilson Schilis;2021-08-30;;;Rua Funchal nº 375;conjunto 41, sala 09;Vila Olímpia;São Paulo;SP;Brasil;04551060;;11;23442999;;;;ri@fulwood.com.br
18.174.270/0001-84;2023-01-01;1;126053;Dotz S.A.;Cynthia May Hobbs Pinho;2023-04-29;;;Rua Joaquim Floriano, 533;15º andar;Itaim Bibi;São Paulo;SP;Brasil;04534011;;11;37369520;;;;ri@dotz.com
18.174.270/0001-84;2023-01-01;1;126053;Dotz S.A.;Otávio Augusto Gomes de Araújo;2021-02-18;2023-04-28;;Rua Joaquim Floriano, 533;15º andar;Itaim Bibi;São Paulo;SP;Brasil;04534011;;11;37369520;;;;ri@dotz.com
18.328.118/0001-09;2023-01-01;1;127745;Pet Center Comércio e Participações S.A.;Aline Ferreira Penna Peli;2021-10-01;;;Rua Doutor Miguel Paulo Capalbo, 135;Setor jurídico;Pari;São Paulo;SP;Brasil;03035040;;11;34346816;;;;ri@petz.com.br
18.494.485/0001-82;2023-01-01;1;128107;PORTO SUDESTE V.M. S.A.;Thiago Semião Roldão;2020-11-03;;;Rua Felix Lopes Coelho, nº 222, lote 5 ao 20;(parte);Ilha da Madeira;Itaguaí;RJ;Brasil;23826580;;21;36095996;;21;22269201;investor.relations@portosudeste.com
18.593.815/0001-97;2023-01-01;1;127663;PRINER SERVIÇOS INDUSTRIAIS S.A.;Aline Rodrigues Santos;2021-03-08;;;Av. Geremário Dantas, nº 1.400, 2º andar;lojas 249 a 267;FreguesiaJacarepagua;Rio de Janeiro;RJ;Brasil;22760401;;021;35443100;;021;35443100;ri@priner.com.br
18.903.785/0001-78;2023-01-01;1;123146;HOLDING DO ARAGUAIA S.A.;Carlos Eduardo Auchewski Xisto;2022-07-12;;;Rua Gomes de Carvalho, nº 1.510;Conjuntos 31/32;Vila Olímpia;São Paulo;SP;Brasil;04547005;;11;37872683;;11;37872668;invest@ecorodovias.com.br
19.014.221/0001-47;2023-01-01;2;123689;China Three Gorges Brasil Energia S.A.;Silvio Alexandre Scucuglia da Silva;2022-11-24;;;Rua Funchal, nº 418;3º andar,  Sala 1;Vila Olímpia;São Paulo;SP;Brasil;04551060;;11;45506040;;;;ri@ctgbr.com.br
19.276.528/0001-16;2023-01-01;1;125626;BCBF Participações S.A.;Maurício Fernandes Teixeira;2023-04-28;;;Av. Paulista, 867;1o andar;Bela Vista;São Paulo;SP;Brasil;01311100;;85;992749706;;;;ri@hapvida.com.br
19.378.769/0001-76;2023-01-01;2;128239;INSTITUTO HERMES PARDINI S.A.;Carlos Augusto Biehl;2020-11-16;;;Avenida das Nações;2448;Distrito Industrial;Vespasiano;MG;Brasil;33203003;;31;36294503;;;;ri@grupopardini.com.br
19.526.748/0001-50;2023-01-01;3;129460;CIA INDUSTRIAL CATAGUASES;José Júlio Lammas Vidueiros;2023-07-31;;;Rua MR Trindade, 137;;Centro;Cataguases;MG;Brasil;36770014;;32;34222211;;;;julio@cataguases.com.br
19.527.586/0001-75;2023-01-01;1;128136;COMPANHIA ENERGÉTICA SINOP S/A;Vera Lúcia Rett Carreira;2019-11-07;;;Avenida dos Flamboyants, 684;;Jardim Botânico;Sinop;MT;Brasil;78556024;;66;35209500;;;;ri@sinopenergia.com.br
19.527.639/0001-58;2023-01-01;2;130844;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;Olivia de Lima Teixeira;2022-09-01;;;Praia de Botafogo, n.º 228/13º andar;Ed.Argentina;Botafogo;Rio de Janeiro;RJ;Brasil;22250906;;21;973387943;;;;ri@energisa.com.br
19.642.306/0001-70;2023-01-01;2;127569;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;Fausto Camilotti;2022-08-15;;;Avenida Zilá Correa Machado, 5.600;;Moreninha;Campo Grande;MS;Brasil;79065660;;67;33579100;;;;cvm.msvia@grupoccr.com.br
19.726.048/0001-00;2023-01-01;2;127118;CONCESSIONÁRIA BR-040 S.A.;Hugo Miguel Varela Repolho;2021-05-13;2021-10-31;;Avenida Almirante Barroso, nº 52;Sl 3001 e 3002;Centro;Rio de Janeiro;RJ;Brasil;20031000;;021;22111300;;021;22111300;DRI@lamsa.com.br
19.726.048/0001-00;2023-01-01;2;127118;CONCESSIONÁRIA BR-040 S.A.;Marcelo Santos;2021-01-25;2021-05-12;;Avenida Almirante Barroso, 52;SL 3001 e 3002;Centro;Rio de Janeiro;RJ;Brasil;20031000;;021;22111300;;021;22111300;ri@via040.invepar.com.br
19.726.048/0001-00;2023-01-01;2;127118;CONCESSIONÁRIA BR-040 S.A.;Marcus Vinicius Figur da Rosa;2021-11-01;;;Praia de Botafogo, 501;Loja H;Botafogo;Rio de Janeiro;RJ;Brasil;22250911;;21;22111300;;;;ri@via040.invepar.com.br
19.796.586/0001-70;2023-01-01;1;125617;BRISANET PARTICIPAÇÕES S.A.;Luciana Paulo Ferreira;2021-05-31;;;Rodovia CE-138, Km14, Est Carrossal Brisa 1Km, Portão A;Préd1 Ent2 1And Sl1;Carrossal Brisa;Cruzeiro do Sul;AC;Brasil;63460000;;88;21500288;;;;falecomri@grupobrisanet.com.br
20.258.278/0001-70;2023-01-01;1;127896;OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.;Bruno Menegazzo;2014-12-16;;;Rodovia Anhanguera, SP 330, KM 298, Bloco C, 2º andar;Sala CCS 210;Distrito Industrial;Cravinhos;SP;Brasil;14140000;;16;35182000;;16;35182000;ri@ourofino.com
21.240.146/0001-84;2023-01-01;2;130044;Agrogalaxy Participações S.A.;Eron Martins;2023-08-07;;;Rua Iguatemi, nº 192, 10º andar;conjuntos 103 e 104;Itaim Bibi;São Paulo;SP;Brasil;01451010;;11;30147580;;;;ri@agrogalaxy.com.br
21.314.559/0001-66;2023-01-01;1;123704;MOVIDA PARTICIPACOES SA;Banco Bradesco - Hamilton Jose de Brito;2015-12-02;;;Rua Doutor Renato Paes de Barros, 1017;Conjunto 91;Itaim Bibi;São Paulo;SP;Brasil;04530001;;11;31544000;;11;23777836;ri@movida.com.br
21.314.559/0001-66;2023-01-01;1;123704;MOVIDA PARTICIPACOES SA;Banco Bradesco - Hamilton Jose de Brito;2015-12-02;;;Cidade de Deus, sem nº, Prédio Amarelo;;Vila Yara;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br
21.389.501/0001-81;2023-01-01;2;129886;Compass Gás e Energia S.A.;Celso Henrique Martins Silva;2022-10-20;;;Avenida Brigadeiro Faria Lima nº 4.100;4º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;973580949;;;;celso.silva@compassbr.com
21.414.457/0001-12;2023-01-01;1;127787;LEADS CIA. SECURITIZADORA;Julia Grasiela de Oliveira Saito;2022-06-30;;;Rua Iguatemi, 192;Conj. 204;Itaim-Bibi;São Paulo;SP;Brasil;01451010;;11;45504626;;11;45504622;julia.saito@leadsec.com.br
21.948.105/0001-47;2023-01-01;1;127276;BTGI QUARTZO PARTICIPAÇÕES S/A;Edwyn Neves;2015-05-20;;;Rua Consolação, 2824;2º andar, Conj.21;Cerqueira Cesar;São Paulo;SP;Brasil;01416001;;11;33832000;;11;33832001;OL-DRI-QUARTZO@btgpactual.com
21.976.510/0001-79;2023-01-01;1;127277;BTGI SAFIRA PARTICIPAÇÕES S/A;Edwyn Neves;2015-05-20;;;Rua da Consolação, 2825;2o andar, conj. 21;Cerqueira César;São Paulo;SP;Brasil;01416001;;11;33832000;;11;33832001;OL-DRI-Safira@btgpactual.com
22.261.473/0001-85;2023-01-01;1;124565;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Daniela Infante Borges;2022-07-13;;;Avenida Barbacena, 1200;7º andar;Santo Agostinho;Belo Horizonte;MG;Brasil;30190924;;31;32651072;;;;ri@gasmig.com.br
22.266.175/0001-88;2023-01-01;1;123476;FERTILIZANTES HERINGER S.A.;Julio Enrique Varela Gubitosi;2022-03-31;;;Avenida Irene Karcher, 620;n/a;Betel;Paulínia;SP;Brasil;13148906;;93;22294;;19;33222200;ri@heringer.com.br
22.543.331/0001-00;2023-01-01;1;127335;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Eduardo Costa Oliveira;2020-07-01;;;SAUS Quadra 3 Bloco E;3º andar;Asa Sul;Brasília;DF;Brasil;70070030;;61;35216191;;;;dirif@caixa.gov.br
23.041.875/0001-37;2023-01-01;2;125035;Almacenes Éxito S.A.;Aline Pacheco Pelucio;2022-09-05;;;Avenida Brigadeiro Luís Antônio, n 3.172;;Jardim Paulista;São Paulo;SP;Brasil;01402002;;11;38860305;;;;investorsrelationsbrazil@grupo-exito.com
23.096.269/0001-19;2023-01-01;2;128662;Rio Parana Energia S.A.;Kelly Cristine Barna;2021-10-06;2023-06-15;;Rua Funchal, nº 418;4º andar - ETowers;Vila Olímpia;São Paulo;SP;Brasil;04551060;;11;950533669;;11;55013573;BR_DiretorRI@ctgbr.com.br
23.096.269/0001-19;2023-01-01;2;128662;Rio Parana Energia S.A.;Luís Fernando Lisboa Humphreys;2023-06-16;;;Rua Funchal 418;3º andar;Vila Olímpia;São Paulo;SP;Brasil;0455106;;11;984648334;;;;ri@ctgbr.com.br
23.096.269/0001-19;2023-01-01;2;128662;Rio Parana Energia S.A.;Patricio Martins;2019-04-01;2021-10-05;;Rua Funchal, nº 418;4º andar - ETowers;Vila Olímpia;São Paulo;SP;Brasil;04551060;;11;55013426;;11;55013573;patricio.martins@ctgbr.com.br
23.236.821/0001-27;2023-01-01;1;127673;PATRIMAR ENGENHARIA S.A.;Diretor de Relação com Investidores;2020-08-05;;;Rodovia Stael Mary Bicalho Motta Magalhaes;nº 521, sala 1.701;Bairro Belvedere;Belo Horizonte;MG;Brasil;30320760;;31;32540310;;31;32540310;ri@patrimar.com.br
23.373.000/0001-32;2023-01-01;1;123727;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Aline Rothmann Reigada Saenz;2022-08-22;;;Rua Doutor Renato Paes de Barros, 1017;6º andar;Itaim Bibi;São Paulo;SP;Brasil;04530001;;11;31521002;;;;ri@grupovamos.com.br
23.438.929/0001-00;2023-01-01;5;128989;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;Danilo Donati Perez;2022-04-06;;;Rua São Tomé, nº 86;10º andar, conj. 101;Vila Olimpia;São Paulo;SP;Brasil;04551080;;11;20809000;;;;ri@alaresinternet.com.br
24.230.275/0001-80;2023-01-01;1;128006;Plano & Plano Desenvolvimento Imobiliário S.A.;João Luis Ramos Hopp;2020-07-17;;;Rua Samuel Morse, nº74;Conjunto 132, parte;Brooklin;São Paulo;SP;Brasil;04576060;;11;40957332;;;;joao.hopp@planoeplano.com.br ri@planoeplano.com.br
24.396.489/0001-20;2023-01-01;1;127925;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Felipe Cardoso de Gusmão Cunha;2022-09-01;;;Avenida das Nações Unidas, 14261;29º andar, Ala B;Vila Gertrudes;São Paulo;SP;Brasil;04794000;;11;38302000;;;;riambiental@brkambiental.com.br
24.396.489/0001-20;2023-01-01;1;127925;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Sergio Garrido de Barros;2019-02-07;2022-08-31;;Avenida das nações unidas, 14261;29º andar, Ala B;Vila Gertrudes;São Paulo;SP;Brasil;38302000;;11;38302000;;;;riambiental@brkambiental.com.br
24.410.913/0001-44;2023-01-01;1;127707;NU HOLDINGS LTD.;Guilherme Marques do Lago;2021-09-06;;;Rua Capote Valente;n° 39;Pinheiros;São Paulo;SP;Brasil;05409000;;11;40200185;;;;ir@nubank.com.br
24.962.466/0001-36;2023-01-01;2;128265;RUMO MALHA NORTE S.A.;Gustavo Marder da Rosa;2017-10-05;;;Emilio Bertolini, 100;n/a;Cajuru;Curitiba;PR;Brasil;82920030;;41;21417555;;41;33656566;ir@rumolog.com
25.369.840/0001-57;2023-01-01;1;128102;COMERC PARTICIPAÇÕES S.A.;Fernando Souza Oliveira;2021-08-06;;;Avenida Juscelino Kubitschek, 1.909 - 21° andar;sala 05, torre norte;Vila Nova Conceição;São Paulo;SP;Brasil;04543907;;11;35083688;;;;ri@comerc.com.br
26.462.693/0001-28;2023-01-01;1;127876;Lavvi Empreendimentos Imobiliários S.A.;Sandra Esthy Attié Petzenbaum;2020-10-20;;;AVENIDA ANGELICA 2346;8 and cj 84;Consolação;São Paulo;SP;Brasil;01228200;;11;42101377;;;;ri@lavvi.com.br
26.659.061/0001-59;2023-01-01;3;128283;MPM Corpóreos S.A.;Paulo Sergio de Camargo;2023-05-02;;;Av. Pedroso de Morais, 1619;4º Andar - Conj. 404;Pinheiros;São Paulo;SP;Brasil;05419001;;011;48583340;;;;dri@espacolaser.com.br
26.845.702/0001-60;2023-01-01;1;124980;Equatorial Transmissora 7 SPE S.A.;Daniel Spencer Pioner;2021-02-01;;;SCS, Quadra 09, Lote C, Torre A, Parque Cidade Corporate;12º andar;Asa Sul;Brasília;DF;Brasil;70308200;;61;34261000;;61;34261000;ri@equatorialenergia.com.br
26.982.634/0001-80;2023-01-01;2;126851;Turbi Compartilhamento de Veículos S.A.;Luiz Alberto Bonini;2022-12-14;;;Avenida Rebouças, n° 2747;;Pinheiros;São Paulo;SP;Brasil;05401350;;11;41182826;;;;ri@turbi.com.br
27.093.558/0001-15;2023-01-01;1;126892;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Camila Delfini dos Santos Conrado;2021-11-03;;;Estrada do Guerenguê;nº 1381;Taquara;Rio de Janeiro;RJ;Brasil;22713002;;21;39248700;;21;39248793;ri@mills.com.br
27.967.244/0001-02;2023-01-01;1;124981;Equatorial Transmissora 8 SPE S.A.;Daniel Spencer Pioner;2021-02-01;;;SCS, Quadra 09, Lote C, Torre A, Parque Cidade Corporate;12º andar;Asa Sul;Brasília;DF;Brasil;70308200;;61;34261000;;61;34261000;ri@equatorialenergia.com.br
28.127.603/0001-78;2023-01-01;3;130826;BANESTES S.A. - BCO EST ESPIRITO SANTO;Sibiakaren Ribeiro Bozetti;2022-07-01;;;AV. PRINCESA ISABEL, 574;BL B, 9º ANDAR;CENTRO;Vitória;ES;Brasil;29010931;;27;33831526;;;;ri@banestes.com.br
28.152.650/0001-71;2023-01-01;2;125040;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Marilia Barbosa Nogueira;2014-06-03;;;Rua Werner Von Siemens, 111;Prédio 22, bloco A.;Lapa de Baixo;São Paulo;SP;Brasil;05069900;;11;21855907;;11;21855920;ri@edpbr.com.br
28.195.667/0001-06;2023-01-01;1;123390;BCO ABC BRASIL S.A.;Ricardo Miguel de Moura;2019-09-16;;;Av. Cidade Jardim, 803;2º andar;Itaim Bibi;São Paulo;SP;Brasil;01453000;;11;31704655;;11;31702001;ri@abcbrasil.com.br
28.201.130/0001-01;2023-01-01;2;130848;Energisa Transmissão de Energia S/A;Olivia de Lima Teixeira;2022-09-01;;;Avenida Pasteur 110, 6º andar;;Botafogo;Rio de Janeiro;RJ;Brasil;22290040;;21;973387943;;;;ri@energisa.com.br
28.594.234/0001-23;2023-01-01;1;128083;Auren Energia S.A.;Mariana Mayumi Oyakawa;2022-03-28;;;Av. Dra. Ruth Cardoso, 8501;2º andar;Pinheiros;São Paulo;SP;Brasil;05425070;;11;30922956;;11;30922956;ri@aurenenergia.com.br
30.213.493/0001-09;2023-01-01;1;125202;TEGRA INCORPORADORA S.A.;Alexandre Wolynec;2022-06-27;;;Avenida das Nações Unidas, nº 14.261;14º andar;Morumbi;São Paulo;SP;Brasil;04794000;;11;31279200;;;;ri@tegraincorporadora.com.br
30.306.294/0001-45;2023-01-01;1;127278;BCO BTG PACTUAL S.A.;ri@btgpactual.com;2011-11-10;;;Praia de Botafogo, 501;5º e 6º andares;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;021;32629600;;021;32628600;ri@btgpactual.com
30.723.886/0001-62;2023-01-01;1;127083;BANCO MODAL S.A.;Bruno José Albuquerque de Castro;2021-01-29;;;Av. Presidente Juscelino Kubitscheck, nº 1.455;3º andar;Vila Olímpia;São Paulo;SP;Brasil;04543011;;11;21066885;;;;ri@modal.com.br
31.553.627/0001-01;2023-01-01;1;123488;MOBLY S.A.;Marcelo Rodrigues Marques;2020-12-03;;;Avenida das Nações Unidas, nº 16.737, Mezanino;sala 2;Várzea de Baixo;São Paulo;SP;Brasil;04730090;;11;43025085;;;;ri@mobly.com.br
31.748.174/0001-60;2023-01-01;1;124765;Vero S.A.;Marcus José de Almeida Albernaz;2021-06-17;;;Rua Olimpíadas, nº 205;conjuntos 31 e 34;Vila Olímpia;São Paulo;SP;Brasil;04551000;;11;39563298;;;;ri@verointernet.com.br
32.161.500/0001-00;2023-01-01;1;127193;Concessionária das Rodovias Integradas do Sul S.A.;Fausto Camilotti;2020-10-08;;;Av. Paraná, nº 2435;;Navegantes;Porto Alegre;RS;Brasil;90240600;;51;33039100;;51;33039100;fausto.camilotti@grupoccr.com.br
32.681.371/0001-72;2023-01-01;1;127595;VIX LOGÍSTICA S.A.;ANDRE LUIZ CHIEPPE;2020-09-01;;;Avenida Jeronimo Vervloet;345;Goibeiras;Vitória;ES;Brasil;29075140;;27;21251803;;;;ri@vix.com.br
32.785.497/0001-97;2023-01-01;1;124668;Natura &Co Holding S.A.;Guilherme Strano Castellan;2022-05-31;;;Avenida Alexandre Colares, 1188;N/A;Vila Jaguara;São Paulo;SP;Brasil;05106000;;011;43899700;;;;oficios@natura.net
33.000.167/0001-01;2023-01-01;1;124817;PETROLEO BRASILEIRO S.A. PETROBRAS;Área de Relacionamento com Investidores;1956-08-21;;;Av. Henrique Valadares, nº 28;Torre A, 19° andar;Centro;Rio de Janeiro;RJ;Brasil;20031030;;21;32241510;;;;petroinvest@petrobras.com.br / acionistas@petrobras.com.br
33.035.536/0001-00;2023-01-01;1;124455;JOAO FORTES ENGENHARIA S.A. - Em Recuperação Judicial;Thais Queiroz;2018-01-01;;;Av. das Américas, 3443;Bl.3-Loja108;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22631003;;21;20424204;;;;ri@joaofortes.com.br
33.050.071/0001-58;2023-01-01;1;125029;AMPLA ENERGIA E SERVICOS S.A.;Fabio Romanin;2021-05-10;;;Av. Dr. Marcos Penteado de Ulhôa Rodrigues;939, Torre 2, Loja 1;Sitio Tamboré;Barueri;SP;Brasil;06460040;;11;21957177;;11;21957177;brasil.investorrelations@enel.com
33.050.071/0001-58;2023-01-01;1;125029;AMPLA ENERGIA E SERVICOS S.A.;Fabio Romanin;2021-05-10;;;Av. das Nações Unidas, 14401, andares 17°ao 23º;conjunto 1 ao 4;Chácara Sto Antônio;São Paulo;SP;Brasil;04794000;;11;940677394;;11;21952308;brasil.investorrelations@enel.com
33.050.196/0001-88;2023-01-01;1;127144;CIA PAULISTA DE FORCA E LUZ;Carlos Victor Pereira Sicard Cyrino;2019-06-01;;;Rua Jorge de Figueiredo Corrêa, nº 1632;parte;Jd. Prof. Tarcília;Campinas;SP;Brasil;13087397;;019;37568458;;;;ri@cpfl.com.br
33.102.476/0001-92;2023-01-01;1;126972;MONTEIRO ARANHA S.A.;Flávia Coutinho Martins;2022-06-01;;;Avenida Afranio de Melo Franco, 290;Sala 101 - parte;Leblon;Rio de Janeiro;RJ;Brasil;22430060;;21;25550900;;;;ri@monteiroaranha.com.br
33.111.246/0001-90;2023-01-01;1;123684;TECNOSOLO ENGENHARIA S.A. - EMPRESA FALIDA;Cleverson da Lima Neves;2022-10-07;;;RUA DO CARMO, 8;8º ANDAR;CENTRO;Rio de Janeiro;RJ;Brasil;20011020;;21;39703631;;;;atendimento@cnadv.com.br
33.130.691/0001-05;2023-01-01;2;126464;Wilson Sons S.A.;Pedro Henrique Rocha;2022-08-01;;;Praia de Botafogo, 186;4º andar;Botafogo;Rio de Janeiro;RJ;Brasil;22250145;;21;21264122;;21;21264190;ri@wilsonsons.com.br
33.200.049/0001-47;2023-01-01;1;127133;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;CARLOS EDUARDO RIPPER VIANNA FILHO;2018-08-29;;;Av Nossa Senhora de Copacabana - Nº 995;2º andar (parte);Copacabana;Rio de Janeiro;RJ;Brasil;22060001;;21;21250250;;21;21250285;drm@othon.com.br
33.228.024/0001-51;2023-01-01;1;127342;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;LEANDRO CARDOSO MASSA;2021-12-29;;;Praia do Flamengo, 200,;19º andar;Flamengo;Rio de Janeiro;RJ;Brasil;22010901;;21;39746599;;;;dri@wlm.com.br
33.256.439/0001-39;2023-01-01;1;124999;ULTRAPAR PARTICIPACOES S.A.;André Saleme Hachem;2021-12-01;;;Avenida Brigadeiro Luís Antônio, 1.343;8º andar;Bela Vista;São Paulo;SP;Brasil;01317910;;11;31777014;;;;invest@ultra.com.br
33.376.989/0001-91;2023-01-01;2;128347;IRB - BRASIL RESSEGUROS S.A.;Marcos Pessôa de Queiroz Falcão;2023-03-09;;;Av. República do Chile, n° 330, Torre Leste, 3°e4° andares;;Centro;Rio de Janeiro;RJ;Brasil;20031170;;21;22722772;;21;22727200;gri@irbre.com
33.376.989/0001-91;2023-01-01;2;128347;IRB - BRASIL RESSEGUROS S.A.;Raphael Afonso Godinho de Carvalho;2022-05-13;2022-06-06;;Avenida Marechal Câmara;171;Centro;Rio de Janeiro;RJ;Brasil;20020901;;21;22722772;;21;22727200;gri@irbre.com
33.376.989/0001-91;2023-01-01;2;128347;IRB - BRASIL RESSEGUROS S.A.;Willy Otto Jordan Neto;2022-06-07;2023-03-08;;Av. Marechal Câmara;171;Centro;Rio de Janeiro;RJ;Brasil;20020901;;21;22722772;;21;22727200;gri@irbre.com
33.376.989/0001-91;2023-01-01;2;128347;IRB - BRASIL RESSEGUROS S.A.;Willy Otto Jordan Neto;2021-11-11;2022-05-12;;Av. Marechal Câmara;171;Castelo;Rio de Janeiro;RJ;Brasil;20020901;;21;22722772;;21;227272000;gri@irbre.com
33.386.210/0001-19;2023-01-01;1;127568;SONDOTECNICA ENGENHARIA SOLOS S.A.;FABIO BERGMAN;2017-04-26;;;Rua Voluntários da Pátria, 45;8º andar;Botafogo;Rio de Janeiro;RJ;Brasil;22270900;;21;21027100;;;;sondotecnica@sondotecnica.com.br
33.412.081/0001-96;2023-01-01;1;123759;REFINARIA DE PETROLEOS MANGUINHOS S.A.;Paulo Henrique Oliveira de Menezes;2020-05-18;;;Avenida Brasil, 3141;n/a;Benfica;Rio de Janeiro;RJ;Brasil;20930041;;21;36135530;;21;36135530;ri@refit.com.br
33.453.598/0001-23;2023-01-01;2;129666;RAÍZEN S.A.;Phillipe Casale;2021-08-05;;;Avenida Brigadeiro Faria Lima, nº 4.100;14º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;45171545;;;;depart.ri@raizen.com
33.467.572/0001-34;2023-01-01;1;124414;TEKNO S.A. - INDUSTRIA E COMERCIO;José Maria de Campos Maia Netto;2014-05-07;;;Rodovia Prefeito Aristeu Vieira Vilela, 2905;KM 181,2;Vila São José;Guaratinguetá;SP;Brasil;12522010;;12;31285035;;12;31285000;netto.maia@tekno.com.br
33.541.368/0001-16;2023-01-01;1;124132;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;Maria Augusta da Silva;2019-05-14;;;Rua Delmiro Gouveia, 333;Bloco D, Sala 120;San Martin;Recife;PE;Brasil;50761901;;81;32292348;;81;32292386;mariaas@chesf.gov.br
33.572.408/0001-97;2023-01-01;2;128269;RUMO MALHA CENTRAL S.A.;Gustavo Marder da Rosa;2019-05-09;;;Rua Emilio Bertolini, 100;n/a;Cajuru;Curitiba;PR;Brasil;82920030;;41;21417555;;;;ir@rumolog.com
33.592.510/0001-54;2023-01-01;1;127328;VALE S.A.;Ivan Fadel;2020-04-08;;;Praia de Botafogo, 186;18º andar;Botafogo;Rio de Janeiro;RJ;Brasil;22250145;;21;34853900;;;;dri.vale.sa@vale.com vale.ri@vale.com
33.611.500/0001-19;2023-01-01;1;124391;GERDAU S.A.;Renata Oliva Battiferro;2022-06-06;;;Avenida Doutora Ruth Cardoso, nº 8.501;8º andar;Pinheiros;São Paulo;SP;Brasil;05425070;;11;30946300;;;;inform@gerdau.com.br
33.938.119/0001-69;2023-01-01;1;127386;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Rafael Ferreira;2022-12-26;;;Av. das América;4200, Bl 6,  sl 401;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640907;;21;35438250;;;;rafael@naturgy.com
33.938.119/0001-69;2023-01-01;1;127386;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Samasse Leal;2014-04-01;2022-12-25;;Av. Pedro II;68 - Casarão - DIREF;São Cristóvão;Rio de Janeiro;RJ;Brasil;20941070;;021;31156565;;21;31156622;samasse@gasnatural.com
