CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Plano_Recompra;Data_Deliberacao;Data_Inicio_Recompra;Data_Fim_Recompra;Valor_Reserva_Disponivel_Recompra;Outras_Caracteristicas_Importantes
01.545.826/0001-07;2020-01-01;9;103853;GAFISA S.A.;38526;2015-02-02;2015-02-02;2016-02-01;437155710.35;Condição Específica de Execução do Programa: Em adição ao disposto na Instrução CVM nº 10/80, a aquisição de ações pela Companhia via Programa de Recompra está condicionada à manutenção da dívida líquida consolidada da Companhia em um nível igual ou inferior a 60% do seu patrimônio líquido no momento de aquisição das ações.Objetivo do Programa: aquisição de ações de própria emissão, em Bolsa de Valores, com vistas à aplicação de forma eficiente dos recursos disponíveis da Companhia, com expectativa de rentabilidade a médio e longo prazoQuantidade de ações em circulação à época: conforme definição do Art. 5º da ICVM 10/80, a quantidade de ações de emissão da Gafisa em circulação no mercado era de 378.066.162 ações, equivalente à totalidade de ações representativas do capital da Companhia, na medida em que esta não possui acionista controlador.Percentual de Ações a serem adquiridas no Programa: as 27.000.000 ações ordinárias, correspondem a 10% das 378.066.162 ações ordinárias de emissão da Companhia em circulação no mercado, quando somadas as 10.806.616 ações mantidas à época em tesouraria na Companhia.
01.545.826/0001-07;2020-01-01;9;103853;GAFISA S.A.;38527;2014-11-18;2014-11-18;2015-11-17;437155710.35;Aditamento do Programa: este Programa foi aprovado inicialmente em 18/11/14 e aditado em 3/12/14. As condições aqui incluídas refletem a versão final aditada do ProgramaCondição Específica de Execução do Programa: Em adição ao disposto na Instrução CVM nº 10/80, a aquisição de ações pela Companhia via Programa de Recompra está condicionada à manutenção da dívida líquida consolidada da Companhia em um nível igual ou inferior a 60% do seu patrimônio líquido no momento de aquisição das ações.Objetivo do Programa: aquisição de ações de própria emissão, em Bolsa de Valores, com vistas à aplicação de forma eficiente dos recursos disponíveis da Companhia, com expectativa de rentabilidade a médio e longo prazo.Quantidade de ações em circulação à época: conforme definição do Art. 5º da ICVM 10/80, a quantidade de ações de emissão da Gafisa em circulação no mercado era de 408.066.162 ações, equivalente à totalidade de ações representativas do capital da Companhia, na medida em que esta não possui acionista controlador.Percentual de Ações a serem adquiridas no Programa: as 30.207.130 ações ordinárias, correspondem a 10% das 408.066.162 ações ordinárias de emissão da Companhia em circulação no mercado, quando somadas as 10.599.486 ações mantidas à época em tesouraria na Companhia.
01.545.826/0001-07;2020-01-01;9;103853;GAFISA S.A.;38528;2014-02-26;2014-02-26;2015-02-25;437155710.35;Condição Específica de Execução do Programa: Em adição ao disposto na Instrução CVM nº 10/80, a aquisição de ações pela Companhia via Programa de Recompra está condicionada à manutenção da dívida líquida consolidada da Companhia em um nível igual ou inferior a 60% do seu patrimônio líquido no momento de aquisição das ações.Objetivo do Programa: aquisição de ações de própria emissão, em Bolsa de Valores, com vistas à aplicação de forma eficiente dos recursos disponíveis da Companhia, com expectativa de rentabilidade a médio e longo prazo.Quantidade de ações em circulação à época: conforme definição do Art. 5º da ICVM 10/80, a quantidade de ações de emissão da Gafisa em circulação no mercado era de 435.559.201 ações, equivalente à totalidade de ações representativas do capital da Companhia, na medida em que esta não possui acionista controlador.Percentual de Ações a serem adquiridas no Programa: as 17.456.434 ações ordinárias, correspondem a 10% das 435.559.201 ações ordinárias de emissão da Companhia em circulação no mercado, quando somadas as 26.099.486 ações mantidas à época em tesouraria na Companhia e na Construtora Tenda S.A., sua subsidiária integral.
01.545.826/0001-07;2020-01-01;9;103853;GAFISA S.A.;38529;2013-12-09;2013-12-09;2014-12-08;611768472.32;Este Programa de Recompra de Ações foi aprovado pela Construtora Tenda S.A., subsidiária integral da CompanhiaCondição Específica de Execução do Programa: Em adição ao disposto na Instrução CVM nº 10/80, a aquisição de ações pela Companhia via Programa de Recompra está condicionada à manutenção da dívida líquida consolidada da Companhia em um nível igual ou inferior a 60% do seu patrimônio líquido no momento de aquisição das ações.Objetivo do Programa: aquisição de ações da Companhia, em Bolsa de Valores, com vistas à aplicação de forma eficiente dos recursos disponíveis da Construtora Tenda S.A., com expectativa de rentabilidade a médio e longo prazo.Quantidade de ações em circulação à época: conforme definição do Art. 5º da ICVM 10/80, a quantidade de ações de emissão da Companhia em circulação no mercado era de 435.380.407 ações, equivalente à totalidade de ações representativas do capital da Companhia, na medida em que esta não possui acionista controlador.Percentual de Ações a serem adquiridas no Programa: as 32.938.554 ações ordinárias, correspondem a 10% das 435.380.407 ações ordinárias de emissão da Companhia em circulação no mercado, quando somadas as 10.599.486 ações mantidas à época em tesouraria na Companhia e na Construtora Tenda S.A..
01.838.723/0001-27;2020-01-01;11;104527;BRF S.A.;38602;2020-03-26;2020-03-27;2021-03-26;192845436.04;O programa de recompra de ações de emissão da Companhia ("Programa de Recompra") tem por objetivo adquirir as ações para permanência em tesouraria, cancelar ou posteriormente aliená-las no mercado, bem como cumprir com as obrigações e compromissos assumidos pela Companhia no âmbito do Plano de Outorga de Opção de Compra de Ações, aprovado na Assembleia Geral Ordinária e Extraordinária de 08 de abril de 2015, e do Plano de Outorga de Ações Restritas, aprovado na Assembleia Geral Ordinária e Extraordinária de 08 de abril de 2015, alterado na Assembleia Geral Ordinária e Extraordinária de 26 de abril de 2017, na Assembleia Geral Extraordinária de 25 de maio de 2018 e na Assembleia Geral Ordinária e Extraordinária de 29 de abril de 2019.Em relação aos efeitos econômicos da operação, a Companhia entende que são de baixo impacto e que não afetarão o cumprimento das obrigações assumidas perante seus credores.Em 25 de maio de 2020, a Companhia concluiu o Programa de Recompra, tendo recomprado 4.836.000 ações ordinárias, representativas de aproximadamente 0,60% do seu capital social total.
01.896.779/0001-38;2020-01-01;5;102857;CSU DIGITAL S.A.;38097;2020-03-23;2020-03-23;2021-03-23;118204000.00;Nos termos do artigo 12 do Estatuto Social e da Instrução CVM nº 10/80 e demais disposições legais vigentes, os Membros do Conselho de Administração autorizam a aquisição de ações ordinárias nominativas de emissão da própria Companhia, sem redução do capital social, para manutenção em tesouraria e posterior alienação, cancelamento ou para fazer frente às obrigações da Companhia decorrentes de Plano de Retenção baseado em ações dirigidas aos executivos da Companhia, ficando a utilização das ações para este fim condicionada à autorização da Comissão de Valores Mobiliários, de acordo com os critérios a seguir: a) O Conselho de Administração entende ser oportuno indicar novo programa de recompra de ações ordinárias nominativas de emissão da própria Companhia como ferramenta estratégica na proteção de seu valor de mercado, para lastrear programas de remuneração variável baseado em outorga de ações e para posterior alienação ou cancelamento b) poderão ser adquiridas, a critério da Diretoria, até 3.000.000 (três milhões) ações ordinárias de emissão da Companhia, que correspondem a 16,47% das ações em circulação (conforme definição do artigo 5º da Instrução CVM nº 10/80) c) a aquisição deverá respeitar o limite do saldo de lucros ou reservas da Companhia, exceto a reserva legal, conforme determinação legal vigente d) o prazo de aquisição será de até 365 (trezentos e sessenta e cinco dias), a partir de 23 de março de 2020, ou seja, até 23 de março de 2021, inclusive e) a aquisição das ações será realizada em Bolsa de Valores, a preço de mercado e intermediada através das seguintes instituições: (a) Bradesco S.A. Corretora de Títulos e Valores Mobiliários Endereço: Av. Paulista, nº 1.450, 7º andar, São Paulo/SP, CNPJ: 61.855.045/0001-32, (b) BTG Pactual Corretora de Títulos e Valores Mobiliários S.A. Endereço: Av. Brigadeiro Faria Lima, nº 3.477, 14º andar, São Paulo/SP, CNPJ: 43.815.158/0001-22, (c) Credit Suisse (Brasil) S.A. Corretora de Títulos e Valores Mobiliários Endereço: Rua Leopoldo Couto de Magalhães Junior n° 700, 12° andar, São Paulo/SP, CNPJ: 42.584.318/0001-07 (d) Fator S/A - Corretora de valores Endereço: R. Dr. Renato Paes de Barros 1017, 11 e 12 andar, Itaim Bibi, São Paulo - SP CNPJ: 63.062.749/0001-83, (e) Brasil Plural Corretora de Câmbio, Títulos e Valores Mobiliários S.A Endereço: Rua Surubim, 373, cjs. 01 - parte e 02 - parte, São Paulo/SP, CNPJ: 05.816.451/0001-15, (f) Banco Santander (Brasil) S.A. Endereço: Av. Presidente Juscelino Kubitschek, 2041, e 2235 - Bloco A, São Paulo/ SP, CNPJ: 90.400.888/0001-42,ficando os Srs. Diretores autorizados a participar de todos os atos necessários para tanto, devendo ser apresentado ao Conselho de Administração periodicamente um resumo das compras de ações realizadas. Em 26/06/2018, o Conselho de Administração da Companhia deliberou pelo encerramento do referido programa.
01.896.779/0001-38;2020-01-01;5;102857;CSU DIGITAL S.A.;38098;2018-03-05;2018-03-05;2018-06-26;81800000.00;Nos termos do artigo 12 do Estatuto Social e da Instrução CVM nº 10/80 e demais disposições legais vigentes, os Membros do Conselho de Administração autorizam a aquisição de ações ordinárias nominativas de emissão da própria Companhia, sem redução do capital social, para manutenção em tesouraria e posterior alienação, cancelamento ou para fazer frente às obrigações da Companhia decorrentes de Plano de Retenção baseado em ações dirigidas aos executivos da Companhia, ficando a utilização das ações para este fim condicionada à autorização da Comissão de Valores Mobiliários, de acordo com os critérios a seguir: a) O Conselho de Administração entende ser oportuno indicar novo programa de recompra de ações ordinárias nominativas de emissão da própria Companhia como ferramenta estratégica na proteção de seu valor de mercado, para lastrear programas de remuneração variável baseado em outorga de ações e para posterior alienação ou cancelamento b) poderão ser adquiridas, a critério da Diretoria, até 1.000.000 (um milhão) ações ordinárias de emissão da Companhia, que correspondem a 6,01% das ações em circulação (conforme definição do artigo 5º da Instrução CVM nº 10/80) c) a aquisição deverá respeitar o limite do saldo de lucros ou reservas da Companhia, exceto a reserva legal, conforme determinação legal vigente d) o prazo de aquisição será de até 365 (trezentos e sessenta e cinco dias), a partir de 05 de março de 2018, ou seja, até 05 de março de 2019, inclusive e) a aquisição das ações será realizada em Bolsa de Valores, a preço de mercado e intermediada através das seguintes instituições: (a) Bradesco S.A. Corretora de Títulos e Valores Mobiliários Endereço: Av. Paulista, nº 1.450, 7º andar, São Paulo/SP, CNPJ: 61.855.045/0001-32, (b) BTG Pactual Corretora de Títulos e Valores Mobiliários S.A. Endereço: Av. Brigadeiro Faria Lima, nº 3.477, 14º andar, São Paulo/SP, CNPJ: 43.815.158/0001-22, (c) Credit Suisse (Brasil) S.A. Corretora de Títulos e Valores Mobiliários Endereço: Rua Leopoldo Couto de Magalhães Junior n° 700, 12° andar, São Paulo/SP, CNPJ: 42.584.318/0001-07 (d) Fator S/A - Corretora de valores Endereço: R. Dr. Renato Paes de Barros 1017, 11 e 12 andar, Itaim Bibi, São Paulo - SP CNPJ: 63.062.749/0001-83, (e) Brasil Plural Corretora de Câmbio, Títulos e Valores Mobiliários S.A Endereço: Rua Surubim, 373, cjs. 01 - parte e 02 - parte, São Paulo/SP, CNPJ: 05.816.451/0001-15, ficando os Srs. Diretores autorizados a participar de todos os atos necessários para tanto, devendo ser apresentado ao Conselho de Administração periodicamente um resumo das compras de ações realizadas. Em 26/06/2018, o Conselho de Administração da Companhia deliberou pelo encerramento do referido programa.
01.896.779/0001-38;2020-01-01;5;102857;CSU DIGITAL S.A.;38099;2017-03-07;2017-03-08;2018-03-08;58222000.00;Nos termos do artigo 12 do Estatuto Social e da Instrução CVM nº 10/80 e demais disposições legais vigentes, os Membros do Conselho de Administração autorizam a aquisição de ações ordinárias nominativas de emissão da própria Companhia, sem redução do capital social, para manutenção em tesouraria e posterior alienação, cancelamento ou para fazer frente às obrigações da Companhia decorrentes de Plano de Retenção baseado em ações dirigidas aos executivos da Companhia, ficando a utilização das ações para este fim condicionada à autorização da Comissão de Valores Mobiliários, de acordo com os critérios a seguir: a) O Conselho de Administração entende ser oportuno indicar novo programa de recompra de ações ordinárias nominativas de emissão da própria Companhia como ferramenta estratégica na proteção de seu valor de mercado, para lastrear programas de remuneração variável baseado em outorga de ações e para posterior alienação ou cancelamento b) poderão ser adquiridas, a critério da Diretoria, até 1.000.000 (um milhão) ações ordinárias de emissão da Companhia, que correspondem a 6,71% das ações em circulação (conforme definição do artigo 5º da Instrução CVM nº 10/80) c) a aquisição deverá respeitar o limite do saldo de lucros ou reservas da Companhia, exceto a reserva legal, conforme determinação legal vigente d) o prazo de aquisição será de até 365 (trezentos e sessenta e cinco dias), a partir de 08 de março de 2017, ou seja, até 08 de março de 2018, inclusive e) a aquisição das ações será realizada em Bolsa de Valores, a preço de mercado e intermediada através das seguintes instituições: (a) Bradesco S.A. Corretora de Títulos e Valores Mobiliários, com sede na Av. Paulista, nº 1.450, 7º andar, São Paulo/SP, inscrita no CNPJ sob o nº 61.855.045/0001-32, (b) BTG Pactual Corretora de Títulos e Valores Mobiliários S.A., com sede Av. Brigadeiro Faria Lima, nº 3.477, 14º andar, São Paulo/SP, inscrito no CNPJ sob o nº 43.815.158/0001-22, (c) Credit Suisse (Brasil) S.A. Corretora de Títulos e Valores Mobiliários, com sede na Rua Leopoldo Couto de Magalhães Junior n° 700, 12° andar, São Paulo/SP, inscrita no CNPJ sob o nº 42.584.318/0001-07, (d) Fator S/A - Corretora de valores, com sede na R. Dr. Renato Paes de Barros 1017, 11 e 12 andar, Itaim Bibi, São Paulo - SP, inscrita no CNPJ sob o nº 63.062.749/0001-83 (e) Brasil Plural Corretora de Câmbio, Títulos e Valores Mobiliários S.A, com sede na Rua Surubim, 373, cjs. 01 - parte e 02 - parte, São Paulo/SP, inscrita no CNPJ sob o nº 05.816.451/0001-15, ficando os Srs. Diretores autorizados a participar de todos os atos necessários para tanto, devendo ser apresentado ao Conselho de Administração periodicamente um resumo das compras de ações realizadas
01.896.779/0001-38;2020-01-01;5;102857;CSU DIGITAL S.A.;38100;2016-03-08;2016-03-09;2017-03-09;37761000.00;Nos termos do artigo 12 do Estatuto Social e da Instrução CVM nº 10/80 e demais disposições legais vigentes, os Membros do Conselho de Administração autorizam a aquisição de ações ordinárias nominativas de emissão da própria Companhia, sem redução do capital social, para manutenção em tesouraria e posterior alienação, cancelamento ou para fazer frente às obrigações da Companhia decorrentes de Plano de Retenção baseado em ações dirigidas aos executivos da Companhia, ficando a utilização das ações para este fim condicionada à autorização da Comissão de Valores Mobiliários, de acordo com os critérios a seguir: a) O Conselho de Administração entende ser oportuna a aquisição de ações ordinárias nominativas de emissão da própria Companhia para capturar um potencial importante de criação de valor, em razão do atual valor de cotação das ações da companhia na BM&FBOVESPA - Bolsa de Valores, Mercadorias e Futuros, lastrear programas de remuneração variável baseado em outorga de ações e para posterior alienação ou cancelamento b) poderão ser adquiridas, a critério da Diretoria, até 1.000.000 (um milhão) ações ordinárias de emissão da Companhia, que correspondem a 6,72% (seis inteiros e setenta e dois décimos por cento) das ações em circulação (conforme definição do artigo 5º da Instrução CVM nº 10/80) c) a aquisição deverá respeitar o limite do saldo de lucros ou reservas da Companhia, exceto a reserva legal, conforme determinação legal vigente d) o prazo de aquisição será de até 365 (trezentos e sessenta e cinco dias), a partir de 09 de março de 2016, ou seja, até 09 de março de 2017, inclusive e) a aquisição das ações será realizada em Bolsa de Valores, a preço de mercado e intermediada através das seguintes instituições: (a) Bradesco S.A. Corretora de Títulos e Valores Mobiliários, com sede na Av. Paulista, nº 1.450, 7º andar, São Paulo/SP, inscrita no CNPJ sob o nº 61.855.045/0001-32, (b) BTG Pactual Corretora de Títulos e Valores Mobiliários S.A., com sede Av. Brigadeiro Faria Lima, nº 3.477, 14º andar, São Paulo/SP, inscrito no CNPJ sob o nº 43.815.158/0001-22, (c) Credit Suisse (Brasil) S.A. Corretora de Títulos e Valores Mobiliários, com sede na Rua Leopoldo Couto de Magalhães Junior n° 700, 12° andar, São Paulo/SP, inscrita no CNPJ sob o nº 42.584.318/0001-07, (d) Fator S/A - Corretora de valores, com sede na R. Dr. Renato Paes de Barros 1017, 11 e 12 andar, Itaim Bibi, São Paulo - SP, inscrita no CNPJ sob o nº 63.062.749/0001-83 (e) Brasil Plural Corretora de Câmbio, Títulos e Valores Mobiliários S.A, com sede na Rua Surubim, 373, cjs. 01 - parte e 02 - parte, São Paulo/SP, inscrita no CNPJ sob o nº 05.816.451/0001-15, ficando os Srs. Diretores autorizados a participar de todos os atos necessários para tanto, devendo ser apresentado ao Conselho de Administração periodicamente um resumo das compras de ações realizadas.
01.896.779/0001-38;2020-01-01;5;102857;CSU DIGITAL S.A.;38101;2015-03-10;2015-03-11;2016-03-08;29519730.74;Nos termos do artigo 12 do Estatuto Social e da Instrução CVM nº 10/80 e demais disposições legais vigentes, os Membros do Conselho de Administração autorizam a aquisição de ações ordinárias nominativas de emissão da própria Companhia, sem redução do capital social, para manutenção em tesouraria e posterior alienação, cancelamento ou para fazer frente às obrigações da Companhia decorrentes de Plano de Retenção baseado em ações dirigidas aos executivos da Companhia, ficando a utilização das ações para este fim condicionada à autorização da Comissão de Valores Mobiliários, de acordo com os critérios a seguir: a) O Conselho de Administração entende ser oportuna a aquisição de ações ordinárias nominativas de emissão da própria Companhia para capturar um potencial importante de criação de valor, em razão do atual valor de cotação das ações da companhia na BM&FBOVESPA - Bolsa de Valores, Mercadorias e Futuros, lastrear programas de remuneração variável baseado em outorga de ações e para posterior alienação ou cancelamento b) poderão ser adquiridas, a critério da Diretoria, até 1.000.000 (um milhão) ações ordinárias de emissão da Companhia, que correspondem a 6,72% (seis inteiros e setenta e dois décimos por cento) das ações em circulação (conforme definição do artigo 5º da Instrução CVM nº 10/80) c) a aquisição deverá respeitar o limite do saldo de lucros ou reservas da Companhia, exceto a reserva legal, conforme determinação legal vigente d) o prazo de aquisição será de até 365 (trezentos e sessenta e cinco dias), a partir de 11 de março de 2015, ou seja, até 11 de março de 2016, inclusive e) a aquisição das ações será realizada em Bolsa de Valores, a preço de mercado e intermediada através das seguintes instituições: (a) Bradesco S.A. Corretora de Títulos e Valores Mobiliários, com sede na Av. Paulista, nº 1.450, 7º andar, São Paulo/SP, inscrita no CNPJ sob o nº 61.855.045/0001-32, (b) BTG Pactual Corretora de Títulos e Valores Mobiliários S.A., com sede Av. Brigadeiro Faria Lima, nº 3.477, 14º andar, São Paulo/SP, inscrito no CNPJ sob o nº 43.815.158/0001-22, (c) Credit Suisse (Brasil) S.A. Corretora de Títulos e Valores Mobiliários, com sede na Rua Leopoldo Couto de Magalhães Junior n° 700, 12° andar, São Paulo/SP, inscrita no CNPJ sob o nº 42.584.318/0001-07, (d) Fator S/A - Corretora de valores, com sede na R. Dr. Renato Paes de Barros 1017, 11 e 12 andar, Itaim Bibi, São Paulo - SP, inscrita no CNPJ sob o nº 63.062.749/0001-83 (e) Brasil Plural Corretora de Câmbio, Títulos e Valores Mobiliários S.A, com sede na Rua Surubim, 373, cjs. 01 - parte e 02 - parte, São Paulo/SP, inscrita no CNPJ sob o nº 05.816.451/0001-15, ficando os Srs. Diretores autorizados a participar de todos os atos necessários para tanto, devendo ser apresentado ao Conselho de Administração periodicamente um resumo das compras de ações realizadas.
01.896.779/0001-38;2020-01-01;5;102857;CSU DIGITAL S.A.;38102;2014-03-14;2014-03-17;2015-03-17;23975046.74;A recompra tem como objetivo a manutenção em tesouraria e posterior alienação, cancelamento ou para fazer frente às obrigações da Companhia decorrentes de Plano de Retenção baseado em ações dirigidas a executivos da Companhia, ficando a utilização das ações para este fim condicionada à autorização da Comissão de Valores Mobiliários, de acordo com os critérios a seguir: a) O Conselho de Administração entende ser oportuna a aquisição de ações ordinárias nominativas de emissão da própria Companhia para capturar um potencial importante de criação de valor, em razão do atual valor de cotação das ações da companhia na BM&FBOVESPA - Bolsa de Valores, Mercadorias e Futuros, lastrear programas de remuneração variável baseado em outorga de ações e para posterior alienação ou cancelamento b) poderão ser adquiridas, a critério da Diretoria, até 1.000.000 (um milhão) ações ordinárias de emissão da Companhia, que correspondem a 6,72% (seis inteiros e setenta e dois décimos por cento) das ações em circulação (conforme definição do artigo 5º da Instrução CVM nº 10/80), que deduzidas das ações ordinárias canceladas conforme disposto no item 2 acima, soma 15.430.451 (quinze milhões e quatrocentas e trinta mil e quatrocentas e cinquenta e uma) ações ordinárias c) a aquisição deverá respeitar o limite do saldo de lucros ou reservas da Companhia, exceto a reserva legal, conforme determinação legal vigente d) o prazo de aquisição será de até 365 (trezentos e sessenta e cinco dias), a partir de 17 de março de 2014, ou seja, até 17 de março de 2015, inclusive e) a aquisição das ações será realizada em Bolsa de Valores, a preço de mercado e intermediada através das seguintes instituições: (a) Bradesco S.A. Corretora de Títulos e Valores Mobiliários, com sede na Av. Paulista, nº 1.450, 7º andar, São Paulo/SP, inscrita no CNPJ sob o nº 61.855.045/0001-32, (b) BTG Pactual Corretora de Títulos e Valores Mobiliários S.A., com sede Av. Brigadeiro Faria Lima, nº 3.477, 14º andar, São Paulo/SP, inscrito no CNPJ sob o nº 43.815.158/0001-22, (c) Credit Suisse (Brasil) S.A. Corretora de Títulos e Valores Mobiliários, com sede na Rua Leopoldo Couto de Magalhães Junior n° 700, 12° andar, São Paulo/SP, inscrita no CNPJ sob o nº 42.584.318/0001-07, (d) Fator S/A - Corretora de valores, com sede na R. Dr. Renato Paes de Barros 1017, 11 e 12 andar, Itaim Bibi, São Paulo - SP, inscrita no CNPJ sob o nº 63.062.749/0001-83 (e) Brasil Plural Corretora de Câmbio, Títulos e Valores Mobiliários S.A, com sede na Rua Surubim, 373, cjs. 01 - parte e 02 - parte, São Paulo/SP, inscrita no CNPJ sob o nº 05.816.451/0001-15, ficando os Srs. Diretores autorizados a participar de todos os atos necessários para tanto, devendo ser apresentado ao Conselho de Administração periodicamente um resumo das compras de ações realizadas.
01.896.779/0001-38;2020-01-01;5;102857;CSU DIGITAL S.A.;38103;2013-12-06;2013-12-09;2014-02-26;25169735.53;A recompra tem como objetivo manutenção em tesouraria e posterior alienação, cancelamento ou para fazer frente às obrigações da Companhia decorrentes de Plano de Retenção baseado em ações dirigidas a executivos da Companhia, ficando a utilização das ações para este fim condicionada à autorização da Comissão de Valores Mobiliários, de acordo com os critérios a seguir: a) O Conselho de Administração entende ser oportuna a aquisição de ações ordinárias nominativas de emissão da própria Companhia para capturar um potencial importante de criação de valor, em razão do atual valor de cotação das ações da companhia na BM&FBOVESPA - Bolsa de Valores, Mercadorias e Futuros b) poderão ser adquiridas, a critério da Diretoria, até 1.000.000 (um milhão) ações ordinárias de emissão da Companhia, que correspondem a 6,05% (seis inteiros e cinco décimos por cento) das ações em circulação (conforme definição do artigo 5º da Instrução CVM nº 10/80), que deduzidas das ações ordinárias canceladas conforme disposto no inciso (i.ii) acima, soma 16.530.451 (dezesseis milhões e quinhentas e trinta mil e quatrocentas e cinquenta e uma) ações ordinárias c) a aquisição deverá respeitar o limite do saldo de lucros ou reservas da Companhia, exceto a reserva legal, conforme determinação legal vigente d) o prazo de aquisição será de até 365 (trezentos e sessenta e cinco dias), a partir de 09 de dezembro de 2013, ou seja, até 09 de dezembro de 2014, inclusive e) a aquisição das ações será realizada em Bolsa de Valores, a preço de mercado e intermediada através das seguintes instituições: (a) Bradesco S.A. Corretora de Títulos e Valores Mobiliários, com sede na Av. Paulista, nº 1.450, 7º andar, São Paulo/SP, inscrita no CNPJ sob o nº 61.855.045/0001-32, (b) BTG Pactual Corretora de Títulos e Valores Mobiliários S.A., com sede Av. Brigadeiro Faria Lima, nº 3.477, 14º andar, São Paulo/SP, inscrito no CNPJ sob o nº 43.815.158/0001-22, (c) Credit Suisse (Brasil) S.A. Corretora de Títulos e Valores Mobiliários, com sede na Rua Leopoldo Couto de Magalhães Junior n° 700, 12° andar, São Paulo/SP, inscrita no CNPJ sob o nº 42.584.318/0001-07, (d) Fator S/A - Corretora de valores, com sede na R. Dr. Renato Paes de Barros 1017, 11 e 12 andar, Itaim Bibi, São Paulo - SP, inscrita no CNPJ sob o nº 63.062.749/0001-83 (e) Brasil Plural Corretora de Câmbio, Títulos e Valores Mobiliários S.A, com sede na Rua Surubim, 373, cjs. 01 - parte e 02 - parte, São Paulo/SP, inscrita no CNPJ sob o nº 05.816.451/0001-15, ficando os Srs. Diretores autorizados a participar de todos os atos necessários para tanto, devendo ser apresentado ao Conselho de Administração periodicamente um resumo das compras de ações realizadas.
01.896.779/0001-38;2020-01-01;5;102857;CSU DIGITAL S.A.;38104;2013-10-21;2013-10-21;2014-10-21;27196442.11;1) a iniciativa visa capturar um potencial importante de criação de valor em razão do atual valor de cotação das ações da CSU na BM&FBOVESPA, evidenciando a visão estratégica e o compromisso de longo prazo da Companhia com o mercado de capitais 2) Objetivo: aquisição de ações de emissão da própria Companhia para permanência em Tesouraria e posterior alienação, cancelamento e/ou para fazer frente às obrigações da Companhia decorrente de Plano de Retenção de longo prazo baseado em ações dirigido a executivos da Companhia, ficando a utilização das ações para este fim condicionada à autorização da Comissão de Valores Mobiliários em consulta a ser realizada para tanto. 3) poderão ser adquiridas, a critério da Diretoria, até 600.000 (seiscentas mil) ações ordinárias de emissão da Companhia, que correspondem a 3,40% das ações em circulação (conforme definição do artigo 5º da Instrução CVM nº 10/80), as quais, nesta data somam 17.630.451 (dezessete milhões, seiscentos e trinta mil, quatrocentas e cinquenta e uma) ações ordinárias 4) o prazo de aquisição será de até 365 (trezentos e sessenta e cinco) dias, equivalente ao período compreendido entre os dias 21 de outubro de 2013 e 21 de outubro de 2014, inclusive 5) a aquisição das ações será realizada em Bolsa de Valores, a preço de mercado e intermediada pelas seguintes instituições: (a) Bradesco S.A. Corretora de Títulos e Valores Mobiliários, com sede na Av. Paulista, nº 1.450, 7º andar, São Paulo/SP, inscrita no CNPJ sob o nº 61.855.045/0001-32, (b) BTG Pactual Corretora de Títulos e Valores Mobiliários S.A., com sede Av. Brigadeiro Faria Lima, nº 3.477, 14º andar, São Paulo/SP, inscrito no CNPJ sob o nº 43.815.158/0001-22, (c) Credit Suisse (Brasil) S.A. Corretora de Títulos e Valores Mobiliários, com sede na Rua Leopoldo Couto de Magalhães Junior n° 700, 12° andar, São Paulo/SP, inscrita no CNPJ sob o nº 42.584.318/0001-07, (d) Fator S/A Corretora de valores, com sede na R. Dr. Renato Paes de Barros 1017, 11° e 12° andares, inscrita no CNPJ sob o nº 63.062.749/0001-83 (e) Brasil Plural Corretora de Câmbio, Títulos e Valores Mobiliários S.A, com sede na Rua Surubim, 373, cjs. 01 - parte e 02 - parte, São Paulo/SP, inscrita no CNPJ sob o nº 05.816.451/0001-15, ficando os Srs. Administradores autorizados a executar todos os atos necessários para tanto.
