CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Plano_Recompra;Data_Deliberacao;Data_Inicio_Recompra;Data_Fim_Recompra;Valor_Reserva_Disponivel_Recompra;Outras_Caracteristicas_Importantes
60.500.139/0001-26;2022-01-01;7;125239;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;46267;2014-02-13;2014-02-14;2015-02-13;274704.00;Na Reunião do Conselho de Administração realizada no dia 13 de fevereiro de 2014, devidamente comunicada ao mercado, a Companhia autorizou a aquisição de até 510.173 ações ordinárias e de até 1.581.128 ações preferenciais de sua própria emissão, a ser realizada pela Companhia com utilização de recursos disponíveis em caixa, respeitado o limite do saldo de lucros e reservas, nos termos da regulamentação aplicável bem como com o valor da reserva de lucros existentes no balanço patrimonial de 31/12/2012 auditado. O prazo máximo para a aquisição destas ações é de 365 (trezentos e sessenta e cinco) dias, com início em 14/02/2014 e término em 13/02/2015 e a quantidade de ações ordinárias que poderá ser adquirida pela Companhia é igual a 10% (dez por cento) das ações ordinárias em circulação no mercado e a quantidade de ações preferenciais que poderá ser adquirida é igual a 8,35% (oito vírgula trinta e cinco por cento) das ações preferenciais em circulação no mercado. Até 31 de dezembro de 2014, a Companhia recomprou 1.581.128 ações preferenciais (SLED4) e 15.700 ações ordinárias (SLED3), concluindo o programa de recompra aprovado em fevereiro de 2014, representando em conjunto 5,6% do capital total da empresa. As ações adquiridas poderão permanecer em tesouraria, ser revendidas no mercado ou utilizadas em Programa de Opção de Compra de Ações mantido pela Companhia, bem como poderão ser canceladas mediante deliberação da Assembleia Geral.
60.543.816/0001-93;2022-01-01;11;125690;IGUATEMI S.A.;46501;2021-12-03;2021-12-03;2022-12-03;1441295.00;
60.746.948/0001-12;2022-01-01;22;127227;BCO BRADESCO S.A.;46912;2022-05-05;2022-05-06;2023-11-06;55702107000.00;"Data-base: 31/12/2021Objetivo:O programa de aquisição de ações de própria emissão para permanência em tesouraria e posterior alienação ou cancelamento, sem redução do Capital Social, tem por objetivo a aplicação de recursos existentes em "Reservas de Lucros - Reserva Estatutária", disponíveis para Investimentos. Intermediárias: Bradesco S.A. CTVM, com sede na Av Presidente Juscelino Kubitschek, 1.309, 11o andar, Vila Nova Conceição, São Paulo, SP e Ágora CTVM S.A., com sede na Av Paulista, 1.450, 3o andar, Bela Vista, São Paulo, SP."
60.746.948/0001-12;2022-01-01;22;127227;BCO BRADESCO S.A.;46913;2021-04-23;2021-04-26;2022-04-26;48534307000.00;Data-base: 31/12/2020 Objetivo:O programa de aquisição de ações de própria emissão para permanência em tesouraria e posterior alienação ou cancelamento, sem redução do Capital Social, tem por objetivo a aplicação de recursos existentes em "Reservas de Lucros - Reserva Estatutária", disponíveis para Investimentos. Intermediárias: Bradesco S.A. CTVM, com sede na Av Presidente Juscelino Kubitschek, 1.309, 11o andar, Vila Nova Conceição, São Paulo, SP e Ágora CTVM S.A., com sede na Av Paulista, 1.450, 3o andar, Bela Vista, São Paulo, SP.
60.746.948/0001-12;2022-01-01;22;127227;BCO BRADESCO S.A.;46914;2020-12-23;2020-12-28;2022-06-28;48534307000.00;Data-base: 31/12/2019 Objetivo:O programa de aquisição de ações de própria emissão para permanência em tesouraria e posterior alienação ou cancelamento, sem redução do Capital Social, tem por objetivo a aplicação de recursos existentes em "Reservas de Lucros - Reserva Estatutária", disponíveis para Investimentos. Intermediárias: Bradesco S.A. CTVM, com sede na Av Presidente Juscelino Kubitschek, 1.309, 11o andar, Vila Nova Conceição, São Paulo, SP e Ágora CTVM S.A., com sede na Av Paulista, 1.450, 3o andar, Bela Vista, São Paulo, SP.
60.746.948/0001-12;2022-01-01;22;127227;BCO BRADESCO S.A.;46915;2019-06-25;2019-06-27;2020-12-27;42363029000.00;Data-base: 31/12/2018Objetivo:O programa de aquisição de ações de própria emissão para permanência em tesouraria e posterior alienação ou cancelamento, sem redução do Capital Social, tem por objetivo a aplicação de recursos existentes em "Reservas de Lucros - Reserva Estatutária", disponíveis para Investimentos. Intermediárias: Bradesco S.A. CTVM, com sede na Av. Paulista, 1.450, 7o andar, Bela Vista, São Paulo, SP, e Ágora CTVM S.A., com sede na Praia de Botafogo, 300, salas 601 e 301, parte, Botafogo, Rio de Janeiro, RJ.
60.770.336/0001-65;2022-01-01;7;125452;BCO ALFA DE INVESTIMENTO S.A.;46376;2019-03-13;2019-03-14;2020-09-14;12264031.79;
60.770.336/0001-65;2022-01-01;7;125452;BCO ALFA DE INVESTIMENTO S.A.;46377;2017-11-13;2017-11-13;2019-05-13;14166563.79;
60.840.055/0001-31;2022-01-01;12;126644;FLEURY S.A.;46740;2020-11-26;2020-11-30;2021-11-29;117478465.44;Ações ordinárias, nominativas, escriturais e sem valor nominal
60.872.504/0001-23;2022-01-01;15;127205;ITAU UNIBANCO HOLDING S.A.;46904;2022-08-25;2022-08-25;2024-02-24;0.00;Outras características: 1) Reservas de Capital/Reserva de Ágio na Emissão de Ações e Reservas de Lucros/Reserva para Reforço do Capital de Giro 2) Reservas de Capital no valor de R$ 2.085.595.426,55 e R$ 64.777.547.674,16 em Reservas de Lucros 3) Data base das reservas é de 30 de junho de 2022 4) Não foram adquiridas ações no período 5) Período encerrará em 24/02/2024.
61.092.037/0001-81;2022-01-01;8;124953;ETERNIT S.A.;46113;2016-01-28;2016-01-29;2017-01-28;153434000.00;As ações adquiridas no âmbito do Programa de Recompra de Ações serão mantidas em tesouraria com o objetivo de gerar valor aos acionistas da Companhia. As operações de aquisição serão realizadas a preço de mercado no pregão da BM&FBOVESPA, com a intermediação das seguintes instituições financeiras: (1) Planner Corretora de Valores S/A, com sede na Av. Brigadeiro Faria Lima, 3900- 10º andar, São Paulo e (2) Bradesco S/A Corretora de Títulos e Valores Mobiliários, com sede na Avenida Paulista, 1450 - 7º andar, São Paulo.O valor de Reservas de Lucros para recompra de R$ 153.434 mil (data-base: 30/09/2015) é composto pelas Reservas de Capital, Reserva Estatutária e Retenção de Lucros.
61.156.113/0001-75;2022-01-01;9;125752;IOCHPE MAXION S.A.;46530;2019-02-15;2019-02-15;2019-03-15;265400000.00;O programa de recompra tem por objetivo a aquisição de ações de emissão da própria Companhia em virtude de seu plano de incentivo de longo prazo, o qual prevê o pagamento de um prêmio pecuniário a determinados diretores e empregados da Companhia, corrigido de acordo com valorização das ações de emissão da Companhia em bolsa de valores, e visa a eliminar ou reduzir o impacto nas obrigações da Companhia em decorrência da referida valorização.
61.186.680/0001-74;2022-01-01;17;125746;BANCO BMG S/A;46527;2021-03-30;2021-03-31;2022-03-31;291528686.39;
61.186.680/0001-74;2022-01-01;17;125746;BANCO BMG S/A;46528;2020-03-18;2020-03-18;2021-03-18;182924741.56;
61.186.680/0001-74;2022-01-01;17;125746;BANCO BMG S/A;46529;2019-12-10;2019-12-11;2020-03-18;103752817.11;
61.189.288/0001-89;2022-01-01;16;126134;MARISA LOJAS S.A.;46673;2018-03-28;2018-03-29;2019-09-29;0.00;Atendimento ao Programa de Incentivo de Longo Prazo com Ações Restritas aprovado na Assembleia Geral Extraordinária da Companhia realizada em 02/12/2016.
61.532.644/0001-15;2022-01-01;7;127166;ITAÚSA S.A.;46890;2023-05-15;2023-05-16;2024-11-16;10681470483.70;Programa de Recompra de Ações de Emissão da Própria para aquisição de até 10 milhões de ações preferenciais de emissão da Companhia, no prazo de 18 meses, para (i) utilização no âmbito do Plano de Incentivos de Longo Prazo da Companhia aprovado pela Assembleia Geral de 28.04.2023, ou (ii) permanência em tesouraria para posterior alienação ou cancelamento, sem redução do capital social.
61.532.644/0001-15;2022-01-01;7;127166;ITAÚSA S.A.;46891;2021-02-22;2021-02-23;2022-08-23;4214439417.67;Reservas e lucros disponíveis: Refere-se ao saldo da Reserva para Reforço do Capital de Giro, data-base 31/12/2021. Em 22/02/2021, o Conselho de Administração aprovou Programa de Recompra de Ações de Emissão Própria. O Programa de Recompra de Ações tem por objetivo aplicar parcela dos recursos existentes em Reservas de Lucros, disponíveis para investimentos, na aquisição de ações de emissão da Companhia, sem redução do capital social, para manutenção em tesouraria e posterior cancelamento ou alienação.Considera as ações adquiridas até o dia 30/04/2022.
61.532.644/0001-15;2022-01-01;7;127166;ITAÚSA S.A.;46892;2017-08-07;2017-08-07;2019-02-07;10126029613.09;Reservas e lucros disponíveis: Referem-se ao saldo da Reserva de Capital (R$ 628.578.553,44) e Reservas de Lucros Estatutários (R$ 9.494.451.059,65).Em 10/10/2017, o Conselho de Administração deliberou elevar o limite para aquisição de ações de emissão própria da Itaúsa de 100.000.000 (50.000.000 ON e 50.000.000 PN) para 153.700.000 ações (103.700.000 ON e 50.000.000 PN). Em 19/02/2018, o Conselho de Administração deliberou reduzir o limite para aquisição de ações de emissão própria da Itaúsa de 153.700.000 (103.700.000 ON e 50.000.000 PN) para 77.000.000 ações (27.000.000 ON e 50.000.000 PN).
61.585.865/0001-51;2022-01-01;8;126603;RAIA DROGASIL S.A.;46737;2021-08-10;2021-08-20;2023-02-19;152448000.00;O objetivo da Companhia na operação é de adquirir ações de emissão da Companhia para manutenção em tesouraria e posterior alienação com vistas a atender (i) ao Programa de Incentivo de Longo Prazo com Ações Restritas, aprovado na Assembleia Geral Extraordinária da Companhia realizada em 23 de abril de 2014, (ii) ao Plano de Outorga de Ações Restritas ("Performance Shares") aprovada na Assembleia Geral Extraordinária da Companhia realizada em 15 de setembro de 2020 e (iii) ao pagamento de eventuais aquisições de participações societárias que possam vir a ser feitas pela Companhia em operações desta natureza.Os recursos disponíveis serão oriundos da conta Reservas de Capital.A decisão de cancelamento ou alienação das ações mantidas em tesouraria será tomada oportunamente e comunicada ao mercado.As operações de aquisição foram realizadas em bolsa, a preços de mercado, com a intermediação de Santander Corretora de Câmbio e Valores Mobiliários S/A, inscrita no CNPJ sob n.º 51.014.223/0001-49, com escritório na Cidade de São Paulo, Estado de São Paulo, na Av. Presidente Juscelino Kubitscheck, 2.235 e 2. 041 - 24o. andar - Vila Olímpia.
61.585.865/0001-51;2022-01-01;8;126603;RAIA DROGASIL S.A.;46738;2019-08-06;2019-08-07;2020-08-06;122833000.00;O objetivo da Companhia na operação é de adquirir ações de emissão da Companhia para manutenção em tesouraria e posterior alienação com vistas a atender ao Programa de Incentivo de Longo Prazo com Ações Restritas aprovado na Assembleia Geral Extraordinária da Companhia realizada em 23 de abril de 2014.Os recursos disponíveis serão oriundos da conta Reserva de Capital - Ágio na Emissão de Ações.A decisão de cancelamento ou alienação das ações mantidas em tesouraria será tomada oportunamente e comunicada ao mercado.As operações de aquisição foram realizadas em bolsa, a preços de mercado, com a intermediação de Santander Corretora de Câmbio e Valores Mobiliários S/A, inscrita no CNPJ sob n.º 51.014.223/0001-49, com escritório na Cidade de São Paulo, Estado de São Paulo, na Av. Presidente Juscelino Kubitscheck, 2.235 e 2.041 - 24o. andar - Vila Olímpia.
61.585.865/0001-51;2022-01-01;8;126603;RAIA DROGASIL S.A.;46739;2017-08-03;2017-08-04;2018-08-04;134584937.00;O objetivo da Companhia na operação é de adquirir ações de emissão da Companhia para manutenção em tesouraria e posterior alienação com vistas a atender ao Programa de Incentivo de Longo Prazo com Ações Restritas aprovado na Assembleia Geral Extraordinária da Companhia realizada em 23 de abril de 2014.Os recursos disponíveis serão oriundos da conta Reserva de Capital - Ágio na Emissão de Ações.A decisão de cancelamento ou alienação das ações mantidas em tesouraria será tomada oportunamente e comunicada ao mercado.As operações de aquisição foram realizadas em bolsa, a preços de mercado, com a intermediação de Itaú Corretora de Valores S/A, localizada na Avenida Brigadeiro Faria Lima, 3.400 - 10º andar - Itaim Bibi - SP - CEP 04538-132, CNPJ: 61.194.353/0001-64 e de Morgan Stanley Corretora de Títulos e Valores Mobiliários S/A, localizada na Avenida Brigadeiro Faria Lima, 3.600 - 6º andar - Itaim Bibi - SP - CEP 04538-132, CNPJ: 04.323.351/0001-94.
62.144.175/0001-20;2022-01-01;24;126017;BCO PINE S.A;46616;2017-01-18;2017-01-18;2018-01-17;0.00;
64.904.295/0001-03;2022-02-28;8;118353;CAMIL ALIMENTOS S.A.;43690;2022-03-31;2022-04-01;2023-09-30;1130500000.00;O 7o Programa de Recompra de ações visa a aquisição de ações ordinárias de emissão da Companhia para fins de cancelamento, atendimento das outorgas realizadas no âmbito do plano de opção de compra de ações, permanência em tesouraria ou alienação, de modo a maximizar a alocação de capital e geração de valor para os acionistas
64.904.295/0001-03;2022-02-28;8;118353;CAMIL ALIMENTOS S.A.;43691;2021-11-25;2021-11-30;2022-02-03;1130500000.00;O 6o Programa de Recompra teve como objetivo realizar a aquisição de ações de emissão da Companhia para atendimento das outorgas já realizadas no âmbito do plano de opção de compra de ações da Companhia. A Companhia adquiriu 2.000.000 de ações ordinárias, observando os limites da Instrução CVM nº 567/2015. A instituição financeira intermediária do Programa de Recompra foi a Ágora Investimentos.
64.904.295/0001-03;2022-02-28;8;118353;CAMIL ALIMENTOS S.A.;43692;2021-03-31;2021-03-31;2021-11-04;1083900000.00;O 5o Programa de Recompra teve como objetivo realizar a aquisição de ações de emissão da Companhia para atendimento das outorgas já realizadas no âmbito do plano de opção de compra de ações da Companhia. A Companhia adquiriu 4.000.000 de ações ordinárias, observando os limites da Instrução CVM nº 567/2015. A instituição financeira intermediária do Programa de Recompra foi a Ágora Investimentos.
64.904.295/0001-03;2022-02-28;8;118353;CAMIL ALIMENTOS S.A.;43693;2020-08-27;2020-08-28;2021-03-09;980882000.00;O 4o Programa de Recompra teve como objetivo realizar a aquisição de ações de emissão da Companhia para atendimento das outorgas já realizadas no âmbito do plano de opção de compra de ações da Companhia. A Companhia adquiriu 4.000.000 de ações ordinárias, observando os limites da Instrução CVM nº 567/2015. A instituição financeira intermediária do Programa de Recompra foi a Ágora Investimentos.
64.904.295/0001-03;2022-02-28;8;118353;CAMIL ALIMENTOS S.A.;43694;2019-11-07;2019-11-08;2019-11-21;207467000.00;O objetivo do 3º Programa de Recompra da Companhia foi de realizar a recompra no âmbito das ações detidas pelo acionista WP XII E Fundo de Investimento em Participações Multiestratégia, nos termos e condições aprovados em Assembleia Geral Extraordinária da Camil Alimentos no dia 07/11/2019, para posterior cancelamento do saldo total de ações em tesouraria, de modo a maximizar a alocação de capital da Companhia e a geração de valor para os acionistas.Os acionistas da Companhia aprovaram, nos termos do art. 3º, I, da Instrução CVM nº 567/15, a aquisição, pela Camil, em três etapas, de 30.665.030 ações de sua emissão detidas pelo acionistaWP XII E Fundo de Investimento em Participações Multiestratégia, em operações realizadas fora de bolsa de valores, nos termos e condições estabelecidos no Contrato de Compra e Venda de Ações celebrado entre a Camil e o FIP WP em 22 de outubro de 2019, divulgado como anexo à Proposta da Administração para a AGE.
64.904.295/0001-03;2022-02-28;8;118353;CAMIL ALIMENTOS S.A.;43695;2019-04-01;2019-04-01;2019-08-08;871015000.00;O objetivo do 2º Programa de Recompra da Companhia foi de realizar a recompra no âmbito das outorgas já realizadas no âmbito do plano de opção de compra de ações da Companhia, bem como para manutenção em tesouraria e posterior cancelamento ou alienação, sem redução do capital social, a fim de realizar a aplicação eficiente dos recursos disponíveis em caixa, de modo a maximizar a alocação de capital da Companhia e a geração de valor para os acionistas. A quantidade de ações em circulação na data de aprovação era de 155.460.302 ações ordinárias e 5.821.571 ações em tesouraria. A quantidade de ações adquiridas foi de 3.565.275 ações ordinárias, observando os limites da Instrução CVM nº 567/2015. O programa deu início em 2 de abril de 2019 e encerrou-se em 8 de agosto de 2019. O encerramento ocorreu antes do prazo máximo autorizado (6 meses), com a aquisição de 100% do montante autorizado de recompra das ações ordinárias. A instituição financeira que atuou como intermediária do Programa de Recompra foi a Itaú Corretora de Valores S.A., com sede na Avenida Brigadeiro Faria Lima, nº 3.500, 3º andar - São Paulo/SP.
67.620.377/0001-14;2022-01-01;15;126969;MINERVA S.A.;46794;2020-10-02;2020-10-05;2022-04-04;0.00;Objetivo: O principal objetivo da Companhia na execução do Programa de Recompra é incrementar a geração de valor para seus acionistas em razão do desconto atual das ações no mercado, por meio da aplicação de recursos disponíveis na aquisição das ações em bolsa de valores, a preços de mercado, para manutenção emtesouraria, cancelamento ou posterior alienação das ações no mercado ou sua destinação ao eventual exercício de opções de compra de ações no âmbito do plano de opção de compra de ações da Companhia, sem redução do capital social da Companhia, respeitado o disposto no § 1.º do artigo 30 da Lei das S.A., na Instrução CVM n.º 567, de 17 de setembro de 2015 ("ICVM 567/15"), e demais normas aplicáveis.Preço e modo de aquisição: As operações de aquisição serão realizadas na B3 S.A. - Brasil, Bolsa, Balcão ("B3"), a preço de mercado, cabendo à Diretoria da Companhia decidir o momento e a quantidade de ações a ser adquirida, seja em uma única operação ou em uma série de operações, respeitando os limites e demais regrasprevistos na regulamentação aplicável.Instituições financeiras que atuarão como intermediárias: BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., UBS BRASIL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A., CM CAPITAL MARKETS CCTVM LTDA, e J.P. MORGAN CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A.
67.620.377/0001-14;2022-01-01;15;126969;MINERVA S.A.;46795;2018-03-05;2018-03-05;2019-09-05;0.00;O objetivo da Companhia na execução do Programa de Recompra 2018 é incrementar a geração de valor para seus acionistas em razão do desconto atual das ações no mercado, por meio da aplicação de recursos disponíveis na aquisição das ações em bolsa de valores, a preços de mercado, para permanência em tesouraria, cancelamento ou posterior alienação das ações no mercado ou sua destinação ao eventual exercício de opções de compra de ações no âmbito do plano de opção de compra de ações da Companhia, sem redução do capital social da Companhia, respeitado o disposto no § 1.º do artigo 30 da Lei das S.A., e nas normas enunciadas na ICVM 567/15.As operações de aquisição serão realizadas na BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros ("BM&FBOVESPA"), a preço de mercado, cabendo à Diretoria da Companhia decidir o momento e a quantidade de ações a serem adquiridas, seja em uma única operação ou em uma série de operações, respeitando os limites previstos na regulamentação aplicável. A operação de aquisição das ações da Companhia será intermediada pelas seguintes corretoras:BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., UBS BRASIL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A., CM CAPITAL MARKETS CCTVM LTDA. e J.P. MORGAN CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A..
67.620.377/0001-14;2022-01-01;15;126969;MINERVA S.A.;46796;2017-03-20;2017-03-20;2018-09-21;0.00;Objetivo: O Plano de Recompra de Ações tem por objetivo incrementar a geração de valor para seus acionistas em razão do desconto atual das ações no mercado, por meio da aplicação de recursos disponíveis na aquisição das ações em bolsa de valores, a preços de mercado, para permanência em tesouraria, cancelamento ou posterior alienação das ações no mercado ou sua destinação ao eventual exercício de opções de compra de ações no âmbito do plano de opção de compra de ações da Companhia, sem redução do capital social da Companhia, respeitado o disposto no § 1.º do artigo 30 da Lei das S.A., e nas normas enunciadas na ICVM 567/15. Preço e modo de aquisição: As operações de aquisição serão realizadas na BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros ("BM&FBOVESPA"), apreço de mercado, cabendo à Diretoria da Companhia decidir o momento e a quantidade de ações a serem adquiridas, seja em uma única operação ou em uma série de operações, respeitando os limites previstos na regulamentação aplicável. : A operação de aquisição das ações da Companhia será intermediada pelas seguintes corretoras:BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., UBS BRASIL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A., VOTORANTIM CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA, CM CAPITAL MARKETS CCTVM LTDA., J.P. MORGAN CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A., e BRADESCO S.A. CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS.
71.476.527/0001-35;2022-01-01;20;126239;CONSTRUTORA TENDA S.A.;46701;2021-10-13;2021-10-14;2023-04-13;516119000.00;1) O Programa tem por objetivo a aquisição de ações de emissão da Companhia para maximizar valor aos acionistas da Companhia, ao permitir administração mais eficiente da estrutura de capital. A Companhia poderá utilizar as ações para permanência em tesouraria, cancelamento e/ou para fazer frente às obrigações dos planos de opções de ações e dos planos de remuneração baseados em ações dirigidos a executivos e conselheiros 2) A Companhia poderá adquirir até 10% das ações ordinárias de sua própria emissão 3) as operações em bolsa, a preços de mercado, sob a intermediação do BTG PACTUAL CTVM, XP Investimentos CCTVM e Banco Santander (Brasil) S.A.
71.476.527/0001-35;2022-01-01;20;126239;CONSTRUTORA TENDA S.A.;46702;2020-12-17;2020-12-18;2021-10-13;417379000.00;1) O Programa de Recompra de Ações tem por objetivo manter as ações adquiridas na tesouraria visando gerar valor aos acionistas da Companhia , podendo ser posteriormente canceladas, alienadas e/ou utilizadas em atendimento ao exercício de opções de compra de ações outorgadas pela Companhia no âmbito do Plano de Opção de Compra de Ações 2) A Companhia poderá adquirir até 10.434.424 ações ordinárias de sua própria emissão 3) as operações em bolsa, a preços de mercado, sob a intermediação do BTG PACTUAL CTVM e XP Investimentos CCTVM.
71.476.527/0001-35;2022-01-01;20;126239;CONSTRUTORA TENDA S.A.;46703;2019-04-09;2019-04-10;2020-04-09;114982000.00;1) O Programa de Recompra de Ações tem por objetivo manter as ações adquiridas na tesouraria visando gerar valor aos acionistas da Companhia , podendo ser posteriormente canceladas, alienadas e/ou utilizadas em atendimento ao exercício de opções de compra de ações outorgadas pela Companhia no âmbito do Plano de Opção de Compra de Ações 2) A Companhia poderá adquirir até 10.379.362 ações ordinárias de sua própria emissão 3) as operações em bolsa, a preços de mercado, sob a intermediação do BTG PACTUAL CTVM, BRADESCO S.A. e XP Investimentos CCTVM .
71.476.527/0001-35;2022-01-01;20;126239;CONSTRUTORA TENDA S.A.;46704;2018-11-08;2018-11-09;2019-02-21;80779000.00;1) O Programa de Recompra de Ações tem por objetivo manter as ações adquiridas na tesouraria visando gerar valor aos acionistas da Companhia , podendo ser posteriormente canceladas, alienadas e/ou utilizadas em atendimento ao exercício de opções de compra de ações outorgadas pela Companhia no âmbito do Plano de Opção de Compra de Ações 2) A Companhia poderá adquirir até 5.408.832 ações ordinárias de sua própria emissão 3) as operações em bolsa, a preços de mercado, sob a intermediação do BTG PACTUAL CTVM e do XP Investimentos CCTVM.
71.476.527/0001-35;2022-01-01;20;126239;CONSTRUTORA TENDA S.A.;46705;2018-04-05;2018-04-30;2018-08-13;103434931.42;Objetivo: O Programa tem por objetivo a aquisição de ações de emissão da Companhia para gerar valor aos acionistas da Companhia, podendo ser posteriormente canceladas, alienadas e/ou utilizadas em atendimento ao exercício de opções de compra de ações outorgadas pela Companhia no âmbito do Plano de Opção de Compra de Ações aprovado na Assembleia Geral Extraordinária de 11 de agosto de 2014 ou eventuais novos planos de outorga de ações restritas ou de opção de compra de ações que vierem a ser aprovados.Instituições financeiras intermediárias: BTG PACTUAL CTVM, BRADESCO S.A. CTVM, XP INVESTIMENTOS CCTVM e ITAÚ CV.O montante de Reservas / Lucros para recompra corresponde ao valor disponível na data em que o Programa de Recompra foi aprovado pelo Conselho de Administração.
73.178.600/0001-18;2022-01-01;11;125767;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;46539;2015-06-18;2015-06-19;2016-06-18;0.00;
73.178.600/0001-18;2022-01-01;11;125767;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;46540;2014-06-11;2014-06-11;2015-06-10;0.00;
73.178.600/0001-18;2022-01-01;11;125767;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;46541;2013-09-03;2013-09-03;2014-06-11;0.00;
81.243.735/0001-48;2022-01-01;9;127114;POSITIVO TECNOLOGIA S.A.;46877;2020-06-09;2020-06-10;2021-06-10;68100000.00;
81.243.735/0001-48;2022-01-01;9;127114;POSITIVO TECNOLOGIA S.A.;46878;2018-04-24;2018-04-24;2019-04-24;64519000.00;
83.475.913/0001-91;2022-01-01;3;120117;PBG S/A;44099;2021-06-14;2021-06-15;2022-06-14;308000000.00;A data base para a Reserva de lucros é da Informações Financeiras do 1 º trimestre de 2021. -Objetivo: O Programa de Recompra de Ações tem por objetivo maximizar a geração de valor para osacionistas, podendo a Companhia manter as ações em tesouraria, para posterior cancelamento ou alienação,bem como utilizá-las em planos de opção de compra.-Ações em circulação e em tesouraria: A Companhia possui atualmente 147.529.703 ações emitidas, sendo65.428.166 em circulação (free float).-Cancelamento das ações em tesouraria: Todas as ações em tesouraria já foram canceladas.- Forma: A aquisição será realizada em Bolsa de Valores, a preço de mercado, cabendo à Diretoria Executivadecidir o momento e a quantidade de ações a serem adquiridas, respeitando os limites previstos naregulamentação aplicável.-Quantidade de ações que poderão ser adquiridas: Poderão ser adquiridas até 6.542.817 ações ordinárias,equivalentes, nesta data, a 4,44% das ações totais emitidas pela Companhia e a 10,0% das ações emcirculação da Companhia.- Prazo do Programa de Recompra de Ações: O prazo máximo para aquisição das referidas ações é de 365 dias contados a partir de 15 de junho de 2021, encerrando-se em 14 de junho de 2022. -Instituições financeiras que atuarão como intermediárias: (a) Bradesco S/A CTVM, com sede na Av.Presidente Juscelino Kubitschek, 1309, 11º andar, Vila Nova Conceição, São Paulo, SP (b) SantanderCorretora de Câmbio e Valores Mobiliários SA, com endereço na Avenida Presidente Juscelino Kubitschek,2041, 24º andar, São Paulo, SP (c) XP Investimentos Corretora de Câmbio, Títulos E Valores Mobiliários S/A,com endereço na Av. Chedid Jafet, 75 - 30º andar - Torre Sul, Vila Olímpia, São Paulo, SP e (d) BTG PactualCorretora de Títulos e Valores Mobiliários S.A, com sede na Avenida Brigadeiro Faria Lima,3477, 14º andar,Itaim Bibi, São Paulo, SP.
83.475.913/0001-91;2022-01-01;3;120117;PBG S/A;44100;2021-01-20;2021-01-21;2021-03-26;250941000.00;A data base para a Reserva de lucros é da demonstração finanaceira de 2020. Foi concluído em 26 de março de 2021 o Programa de Recompra de Ações da Companhia, aprovado pelo Conselho de Administração em reunião realizada em 20 de janeiro de 2021, seguido de divulgação de fato relevante na mesma data.Por meio do referido programa, a Companhia recomprou 6.999.658 ações ordinárias, ao custo médio de R$ 8,9124 por ação, o que totaliza o valor despendido de R$ 62.384.451,83.As ações recompradas tem por objetivo a permanência em tesouraria, para posterior alienação e/ou cancelamento.
83.475.913/0001-91;2022-01-01;3;120117;PBG S/A;44101;2020-03-31;2020-04-01;2020-12-16;250941000.00;A data base para a Reserva de lucros é da demonstração finanaceira de 2020. Foi concluído em 19 de novembro de 2020 o Programa de Recompra de Ações da Companhia, aprovado pelo Conselho de Administração em reunião realizada em 31 de março de 2020, seguido de divulgação de fato relevante na mesma data.Por meio do referido programa, a Companhia recomprou 3.959.156 ações ordinárias, ao custo médio de R$ 4,33 por ação, representando 2,5% do seu capital social.As ações recompradas tem por objetivo a permanência em tesouraria, para posterior alienação e/ou cancelamento.
84.429.695/0001-11;2022-01-01;5;123176;WEG S.A.;45494;2022-03-22;2022-03-23;2023-03-22;0.00;O objetivo da recompra de ações é atender o Plano de Incentivo Longo Prazo (Plano ILP), remuneração baseada em ações dos administradores e gestores da Companhia.
84.429.695/0001-11;2022-01-01;5;123176;WEG S.A.;45495;2020-02-18;2020-02-19;2021-02-18;0.00;O objetivo do Plano de Recompra é o de suportar o do Plano de Incentivo de Longo Prazo (PLANO ILP) da Companhia
84.683.374/0001-49;2022-01-01;9;125809;TUPY S.A.;46548;2021-12-31;;;0.00;A companhia não possuia nenhum programa de recompra de ações em 31/12/2021
