CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;Caixa_Postal;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email
40.480.481/0001-02;2022-01-01;2;121560;Rio Alto STL Holding I S.A.;Endereço da Sede;Fazenda Rancho do Tapuio, s/n.º;;Zona Rural;Santa Luzia;PB;Brasil;58600000;;;83;988832409;;;;ri@gruporioalto.com.br
40.480.481/0001-02;2022-01-01;2;121560;Rio Alto STL Holding I S.A.;Endereço para Correspondência;Rua Juscelino Kubitscheck, 1600;14 andar;Vila Olimpia;São Paulo;SP;Brasil;04553000;;;11;35460900;;;;ri@gruporioalto.com.br
40.593.395/0001-06;2022-01-01;2;119067;IFIN PARTICIPAÇÕES S.A.;Endereço da Sede;Rua Tabapuã, n° 1.123;cj 215, 21º andar;Itaim Bibi;São Paulo;SP;Brasil;04533014;;;11;33207474;;;;juridico@virgo.inc
40.593.395/0001-06;2022-01-01;2;119067;IFIN PARTICIPAÇÕES S.A.;Endereço para Correspondência;Rua Tabapuã, n° 1.123;cj 215, 21º andar;Itaim Bibi;São Paulo;SP;Brasil;04533014;;;11;33207474;;;;juridico@virgo.inc
40.760.921/0001-77;2022-01-01;1;115817;HUMAITA SECURITIZADORA S/A;Endereço da Sede;Rua Angelo Varela, nº 1362;sala 06;Tirol;Natal;RN;Brasil;59015010;;;84;987278815;;;;mpdp@umich.edu
40.760.921/0001-77;2022-01-01;1;115817;HUMAITA SECURITIZADORA S/A;Endereço para Correspondência;Rua Angelo Varela, nº 1362;sala 06;Tirol;Natal;RN;Brasil;59015010;;;84;987278815;;;;mpdp@umich.edu
40.885.785/0001-41;2022-01-01;1;116072;CIA. SECURITIZADORA DE CRED. FIN. VERT-UME;Endereço da Sede;Rua Cardeal Arcoverde 2365;7 andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_ume@vert-capital.com
40.885.785/0001-41;2022-01-01;1;116072;CIA. SECURITIZADORA DE CRED. FIN. VERT-UME;Endereço para Correspondência;Rua Cardeal Arcoverde 2365;7 andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_ume@vert-capital.com
40.997.635/0001-20;2022-01-01;2;122190;PORTO DE VITORIA COMPANHIA SECURITIZADORA DE CREDITOS FINANC;Endereço da Sede;Rua Bandeira Paulista, nº 600, Conjunto 44;SALA 13;Itaim Bibi;São Paulo;SP;Brasil;04532001;;;11;41158700;;;;luis.passos@grupotravessia.com
40.997.635/0001-20;2022-01-01;2;122190;PORTO DE VITORIA COMPANHIA SECURITIZADORA DE CREDITOS FINANC;Endereço para Correspondência;Rua Bandeira Paulista, nº 600, Conjunto 44;SALA 13;Itaim Bibi;São Paulo;SP;Brasil;04532001;;;11;41158700;;;;luis.passos@grupotravessia.com
41.052.420/0001-07;2022-01-01;2;122241;Solar Bebidas S.A.;Endereço da Sede;Avenida Washington Soares n° 55;9º andar, Sala 915;Edson Queiroz;Fortaleza;CE;Brasil;60811341;;;85;992585461;;;;ri@solarbr.com.br
41.052.420/0001-07;2022-01-01;2;122241;Solar Bebidas S.A.;Endereço para Correspondência;Avenida Washington Soares n° 55;9º andar, Sala 915;Edson Queiroz;Fortaleza;CE;Brasil;60811341;;;85;992585461;;;;ri@solarbr.com.br
41.096.674/0001-19;2022-01-01;1;112751;CANTU STORE S.A.;Endereço da Sede;Rua Gomes de Carvalho, 1.108;Conj 144, 14º andar;Vila Olímpia;São Paulo;SP;Brasil;04547001;;;47;30462550;;;;ri@cantustore.com.br
41.096.674/0001-19;2022-01-01;1;112751;CANTU STORE S.A.;Endereço para Correspondência;Rua Gomes de Carvalho, 1.108;Conj. 144, 14º andar;Vila Olímpia;São Paulo;SP;Brasil;04547001;;;47;30462550;;;;ri@cantustore.com.br
41.335.131/0001-07;2022-01-01;2;120247;Mottu I S.A;Endereço da Sede;Rua Cardeal Arcoverde 2365;7 andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_capitalconsig@vert-capital.com
41.335.131/0001-07;2022-01-01;2;120247;Mottu I S.A;Endereço para Correspondência;Rua Cardeal Arcoverde 2365;7 andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_capitalconsig@vert-capital.com
41.508.382/0001-46;2022-01-01;3;118759;RODOVIAS DO BRASIL HOLDING S.A.;Endereço da Sede;Avenida Afrânio de Melo Franco nº 290;sala 401-A;LEBLON;Rio de Janeiro;RJ;Brasil;22430060;;;11;992361827;;11;992361827;andre.y@rdbholding.com.br
41.508.382/0001-46;2022-01-01;3;118759;RODOVIAS DO BRASIL HOLDING S.A.;Endereço para Correspondência;Avenida Afrânio de Melo Franco nº 290;sala 401-A;LEBLON;Rio de Janeiro;RJ;Brasil;22430060;;;11;992361827;;11;992361827;andre.y@rdbholding.com.br
41.534.746/0001-62;2022-01-01;1;116150;CERES SECURITIZADORA S/A;Endereço da Sede;Avenida Edilson Lamartine Mendes, 536;piso sup., sala 2;Parque das Américas;Uberaba;MG;Brasil;38045000;;;34;33110140;;;;ri@ceresec.com
41.534.746/0001-62;2022-01-01;1;116150;CERES SECURITIZADORA S/A;Endereço para Correspondência;Avenida Edilson Lamartine Mendes, 536;piso sup., sala 2;Parque das Américas;Uberaba;MG;Brasil;38045000;;;34;33110140;;;;ri@ceresec.com
41.811.375/0001-19;2022-01-01;1;111411;CANAL COMPANHIA DE SECURITIZAÇÃO;Endereço da Sede;Rua Professor Atílio Innocenti n. 474;Salas 1009 e 1010;Itaim bibi;São Paulo;SP;Brasil;04538001;;;51;75708469;;51;0806300;nmachado@grupobrsec.com.br
41.811.375/0001-19;2022-01-01;1;111411;CANAL COMPANHIA DE SECURITIZAÇÃO;Endereço para Correspondência;Rua Professor Atílio Innocenti n. 474;Salas 1009 e 1010;Itaim bibi;São Paulo;SP;Brasil;04538001;;;51;75708469;;51;0806300;nmachado@grupobrsec.com.br
42.150.391/0001-70;2022-01-01;1;115567;BRASKEM S.A.;Endereço da Sede;Rua Eteno, Nº 1561;Polo Industrial;Copec;Camaçari;BA;Brasil;42816200;;;71;34131897;;16;;braskem-ri@braskem.com.br
42.150.391/0001-70;2022-01-01;1;115567;BRASKEM S.A.;Endereço para Correspondência;Rua Lemos Monteiro, 120;24º ANDAR;Butantã;São Paulo;SP;Brasil;05501050;;;11;35769531;;11;35769532;braskem-ri@braskem.com.br
42.233.757/0001-75;2022-01-01;3;119240;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;Endereço da Sede;Rua da Quitanda;nº 86, 4º andar;Centro;Rio de Janeiro;RJ;Brasil;20091005;;;11;55064059;;;;ri.aminvest1@alvarezandmarsal.com
42.233.757/0001-75;2022-01-01;3;119240;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;Endereço para Correspondência;Rua da Quitanda;nº 86, 4º andar;Centro;Rio de Janeiro;RJ;Brasil;20091005;;;11;55064059;;;;ri.aminvest1@alvarezandmarsal.com
42.278.291/0001-24;2022-01-01;1;115879;LOG-IN LOGISTICA INTERMODAL S.A.;Endereço da Sede;Rua do Passeio, 78;12º andar - 1201;Centro;Rio de Janeiro;RJ;Brasil;20021290;;;21;21116500;;21;21116760;relacoescominvestidores@loginlogistica.com.br
42.278.291/0001-24;2022-01-01;1;115879;LOG-IN LOGISTICA INTERMODAL S.A.;Endereço para Correspondência;Rua do Passeio, 78;12º andar - 1201;Centro;Rio de Janeiro;RJ;Brasil;20021290;;;21;21116500;;21;21116760;relacoescominvestidores@loginlogistica.com.br
42.278.473/0001-03;2022-01-01;2;122406;WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.;Endereço da Sede;Setor Comercial Norte, Quadra 02, Bloco D, Ed. Liberty Mall;Entrada B, Sala 1301;Asa Norte;Brasília;DF;Brasil;70712903;;;61;34261600;;;;ri@wiz.co
42.278.473/0001-03;2022-01-01;2;122406;WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.;Endereço para Correspondência;Setor Comercial Norte, Quadra 02, Bloco D, Ed. Liberty Mall;Entrada B, Sala 1301;Asa Norte;Brasília;DF;Brasil;70712903;;;61;34261600;;;;ri@wiz.co
42.292.007/0001-74;2022-01-01;1;122725;RIO+ SANEAMENTO BL 3 S.A.;Endereço da Sede;Rua Victor Civita, n° 66;bl. 1, sl. 201 e 202;Jacarepaguá;Rio de Janeiro;RJ;Brasil;22775044;;;21;20784500;;;;adm.riomais@riomaissaneamento.com.br
42.292.007/0001-74;2022-01-01;1;122725;RIO+ SANEAMENTO BL 3 S.A.;Endereço para Correspondência;Rua Victor Civita, n° 66;bl. 1, sl. 201 e 202;Jacarepaguá;Rio de Janeiro;RJ;Brasil;22775044;;;21;20784500;;;;adm.riomais@riomaissaneamento.com.br
42.310.775/0001-03;2022-01-01;2;122788;Águas do Rio 1 SPE S.A.;Endereço da Sede;Avenida Rodrigues Alves, nº 10;Armazém 2, Bloco 1;Saúde;Rio de Janeiro;RJ;Brasil;20081250;;;11;38188150;;;;DRI@aegea.com.br
42.310.775/0001-03;2022-01-01;2;122788;Águas do Rio 1 SPE S.A.;Endereço para Correspondência;Avenida Rodrigues Alves, nº 10;Armazém 2, Bloco 1;Saúde;Rio de Janeiro;RJ;Brasil;20081250;;;11;38188150;;;;DRI@aegea.com.br
42.331.462/0001-31;2022-01-01;1;115651;EMBPAR PARTICIPAÇÕES S/A;Endereço da Sede;Alameda Bom Pastor, nr 3700;Lote A, Sala 06;Barro Preto;São José dos Pinhais;PR;Brasil;83015140;;;41;32997272;;;;ri@embpar.com.br
42.331.462/0001-31;2022-01-01;1;115651;EMBPAR PARTICIPAÇÕES S/A;Endereço para Correspondência;Alameda Bom Pastor, nr 3700;Lote A, Sala 06;Barro Preto;São José dos Pinhais;PR;Brasil;83015140;;;41;32997272;;;;ri@embpar.com.br
42.353.180/0001-35;2022-01-01;1;113470;IGUÁ RIO DE JANEIRO S.A.;Endereço da Sede;Rua Helios Seelinger, 155;sala 202;Rio de Janeiro;Rio de Janeiro;RJ;Brasil;22640040;;;11;35008600;;11;35008610;riiguasa@iguasa.com.br
42.353.180/0001-35;2022-01-01;1;113470;IGUÁ RIO DE JANEIRO S.A.;Endereço para Correspondência;Rua Helios Seelinger, 155;sala 202;Rio de Janeiro;Rio de Janeiro;RJ;Brasil;22640040;;;11;35008600;;11;35008610;riiguasa@iguasa.com.br
42.500.384/0001-51;2022-01-01;1;116167;OMEGA ENERGIA S.A.;Endereço da Sede;Rua Elvira Ferraz, nº68;12 andar, cj 123 124;Vila Olímpia;São Paulo;SP;Brasil;04552040;;;11;32549810;;;;ri@omegaenergia.com.br
42.500.384/0001-51;2022-01-01;1;116167;OMEGA ENERGIA S.A.;Endereço para Correspondência;Rua Elvira Ferraz, nº68;12 andar, cj 123 124;Vila Olímpia;São Paulo;SP;Brasil;04552040;;;11;32549810;;;;ri@omegaenergia.com.br
42.603.513/0001-37;2022-01-01;1;115456;TRUE SECURITIZADORA DE CREDITOS FINANCEIROS IV S.A.;Endereço da Sede;Avenida Santo Amaro, 48;1º andar cj 11;Vila Nova Conceição;São Paulo;SP;Brasil;04506000;;;11;30714475;;;;financeiro@truesecuritizadora.com.br
42.603.513/0001-37;2022-01-01;1;115456;TRUE SECURITIZADORA DE CREDITOS FINANCEIROS IV S.A.;Endereço para Correspondência;Avenida Santo Amaro, 48;1º andar, cj 11;Vila Nova Conceição;São Paulo;SP;Brasil;04506000;;;11;30714475;;;;financeiro@truesecuritizadora.com.br
42.644.220/0001-06;2022-01-01;2;122789;ÁGUAS DO RIO 4 SPE S.A.;Endereço da Sede;Avenida Rodrigues Alves, nº 10;Armazém 2, Bloco 1;Saúde;Rio de Janeiro;RJ;Brasil;20081250;;;11;38188150;;;;DRI@aegea.com.br
42.644.220/0001-06;2022-01-01;2;122789;ÁGUAS DO RIO 4 SPE S.A.;Endereço para Correspondência;Avenida Barão de Tefé, n° 34;sala 701;Saúde;Rio de Janeiro;SP;Brasil;20220460;;;11;38188150;;;;DRI@aegea.com.br
42.737.954/0001-21;2022-01-01;1;113856;Inter & Co, Inc.;Endereço da Sede;Avenida Barbacena n°1.219;22° andar;Santo Agostinho;Belo Horizonte;MG;Brasil;30190131;;;31;21387974;;;;ri@bancointer.com.br
42.737.954/0001-21;2022-01-01;1;113856;Inter & Co, Inc.;Endereço no Exterior;PO Box 309, Ugland House;;;;;Ilhas Cayman;;;;;;;;;
42.737.954/0001-21;2022-01-01;1;113856;Inter & Co, Inc.;Endereço para Correspondência;Avenida Barbacena;1219;Santo Agostinho;Belo Horizonte;MG;Brasil;30190131;;;31;21387974;;;;ri@bancointer.com.br
42.737.954/0001-21;2022-01-01;2;119429;Inter & Co, Inc.;Endereço da Sede;Maples Corporate Services Limited, PO Box 309, KY1-1104;;Ugland House;;;Ilhas Cayman;;;;34;59498066;;;;helena.caldeira@bancointer.com.br
42.737.954/0001-21;2022-01-01;2;119429;Inter & Co, Inc.;Endereço no Exterior;Maples Corporate Services Limited, PO Box 309, KY1-1104;;Ugland House;Grand Cayman;;Ilhas Cayman;;;;34;498066;;;;helena.caldeira@bancointer.com.br
42.737.954/0001-21;2022-01-01;2;119429;Inter & Co, Inc.;Endereço para Correspondência;Avenida Barbacena;1219;Santo Agostinho;Belo Horizonte;MG;Brasil;30190131;;;31;21387974;;;;helena.caldeira@bancointer.com.br
42.771.949/0001-35;2022-01-01;3;121251;CENTRO DE IMAGEM DIAGNOSTICOS S.A.;Endereço da Sede;Avenida Presidente Juscelino Kubitschek, 1830;Sala 111 - Bloco 1;Vila Nova Conceição;São Paulo;SP;Brasil;04543900;;;11;50881072;;11;50881072;ri@alliar.com
42.771.949/0001-35;2022-01-01;3;121251;CENTRO DE IMAGEM DIAGNOSTICOS S.A.;Endereço para Correspondência;Avenida Presidente Juscelino Kubitschek, 1830;Sala 111 - Bloco 1;Vila Nova Conceição;São Paulo;SP;Brasil;04543900;;;11;50881072;;11;50881072;ri@alliar.com
42.937.550/0001-81;2022-01-01;3;117031;VERT-11 Companhia Securitizadora de Créditos Financeiros;Endereço da Sede;Rua Cardeal Arcoverde 2365;7º andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_vert11@vert-capital.com
42.937.550/0001-81;2022-01-01;3;117031;VERT-11 Companhia Securitizadora de Créditos Financeiros;Endereço para Correspondência;Rua Cardeal Arcoverde 2365;7º andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_vert11@vert-capital.com
42.938.083/0001-04;2022-01-01;1;116076;VERT-9 Companhia Securitizadora de Créditos Financeiros;Endereço da Sede;Rua Cardeal Arcoverde 2365;7 andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_vert9@vert-capital.com
42.938.083/0001-04;2022-01-01;1;116076;VERT-9 Companhia Securitizadora de Créditos Financeiros;Endereço para Correspondência;Rua Cardeal Arcoverde 2365;7 andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_vert9@vert-capital.com
42.945.876/0001-50;2022-01-01;2;114049;VERT-10 Companhia Securitizadora de Créditos Financeiros;Endereço da Sede;Rua Cardeal Arcoverde 2365;7º andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_vert10@vert-capital.com
42.945.876/0001-50;2022-01-01;2;114049;VERT-10 Companhia Securitizadora de Créditos Financeiros;Endereço para Correspondência;Rua Cardeal Arcoverde 2365;7º andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_vert10@vert-capital.com
43.185.362/0001-07;2022-01-01;1;116294;IGB ELETRONICA S.A - EM RECUPERACAO JUDICIAL;Endereço da Sede;Av. Açai, 875;Bloco C;Distrito Industrial;Manaus;AM;Brasil;69075020;;;92;36154717;;92;36154717;viana.deusmar@gradiente.com
43.185.362/0001-07;2022-01-01;1;116294;IGB ELETRONICA S.A - EM RECUPERACAO JUDICIAL;Endereço para Correspondência;Rua Paes Leme nº 524 - Conj. 143 - Sala 2;14º Andar;Pinheiros;São Paulo;SP;Brasil;05424010;;;11;47376773;;11;48376750;ri@gradiente.com
43.283.811/0001-50;2022-01-01;1;113402;Kalunga S.A;Endereço da Sede;Rua da Mooca, 766;4º e 5º andares;Mooca;São Paulo;SP;Brasil;03104010;;;11;33469966;;;;ri@kalunga.com.br
43.283.811/0001-50;2022-01-01;1;113402;Kalunga S.A;Endereço para Correspondência;Rua da Mooca, 766;4º e 5º andares;Mooca;São Paulo;SP;Brasil;03104010;;;11;33469966;;;;ri@kalunga.com.br
43.335.774/0001-86;2022-01-01;2;116914;Travessia Securitizadora de Créditos Mercantis VI S.A.;Endereço da Sede;Rua Bandeira Paulista, nº 600;Conjunto 44, sala 18;Itaim Bibi;São Paulo;SP;Brasil;04532001;;;11;41158700;;;;ri@grupotravessia.com
43.335.774/0001-86;2022-01-01;2;116914;Travessia Securitizadora de Créditos Mercantis VI S.A.;Endereço para Correspondência;Rua Bandeira Paulista, nº 600;Conjunto 44, sala 18;Itaim Bibi;São Paulo;SP;Brasil;04532001;;;11;41158700;;;;ri@grupotravessia.com
43.470.988/0001-65;2022-01-01;1;114609;EVEN CONSTRUTORA E INCORPORADORA S.A.;Endereço da Sede;Rua Hungria;1400, 2º andar;Jardim América;São Paulo;SP;Brasil;01455000;;;11;33773699;;;;ri@even.com.br
43.470.988/0001-65;2022-01-01;1;114609;EVEN CONSTRUTORA E INCORPORADORA S.A.;Endereço para Correspondência;Rua Hungria;1400, 2º andar;Jardim América;São Paulo;SP;Brasil;01455000;;;11;33773682;;11;33773780;ri@even.com.br
43.776.517/0001-80;2022-01-01;3;118261;CIA SANEAMENTO BASICO EST SAO PAULO;Endereço da Sede;Rua Costa Carvalho, nº 300;;Pinheiros;São Paulo;SP;Brasil;05429900;;;11;33888201;;11;38130254;dri@sabesp.com.br
43.776.517/0001-80;2022-01-01;3;118261;CIA SANEAMENTO BASICO EST SAO PAULO;Endereço para Correspondência;Rua Costa Carvalho, nº 300;F;Pinheiros;São Paulo;SP;Brasil;05429900;;;11;33888247;;11;38154465;dri@sabesp.com.br
43.948.405/0001-69;2022-01-01;1;115857;LUPO S.A.;Endereço da Sede;Rodovia Washington Luis;Km 276,5;Recreio Campestre;Araraquara;SP;Brasil;14803900;;;16;993641236;;;;ri@lupo.com.br
43.948.405/0001-69;2022-01-01;1;115857;LUPO S.A.;Endereço para Correspondência;Rodovia Washington Luis;Km 276,5;Recreio Campestre;Araraquara;SP;Brasil;14803900;;;16;993641236;;;;ri@lupo.com.br
44.067.725/0001-72;2022-01-01;3;122676;Via Brasil BR 163 Concessionária de Rodovias S.A.;Endereço da Sede;Avenida das Sibipirunas, 2957;;Setor Comercial;Sinop;MT;Brasil;78550031;;;43;991335485;;;;ri@viabrasilbr163.com.br
44.067.725/0001-72;2022-01-01;3;122676;Via Brasil BR 163 Concessionária de Rodovias S.A.;Endereço para Correspondência;Avenida das Sibipirunas, 2957;;Setor Comercial;Sinop;MT;Brasil;78550031;;;43;991335485;;;;ri@viabrasilbr163.com.br
44.841.035/0001-29;2022-01-01;2;117087;SAP Securitizadora de Créditos Financeiros S.A.;Endereço da Sede;Rua Visconde de Pirajá, nº 152;Sala 301;Ipanema;Rio de Janeiro;RJ;Brasil;22410000;;;21;41114240;;;;haroldo.monteiro@reit.com.br
44.841.035/0001-29;2022-01-01;2;117087;SAP Securitizadora de Créditos Financeiros S.A.;Endereço para Correspondência;Rua Visconde de Pirajá, nº 152;Sala 301;Ipanema;Rio de Janeiro;RJ;Brasil;22410000;;;21;41114240;;;;haroldo.monteiro@reit.com.br
45.242.914/0001-05;2022-01-01;1;115975;C&A Modas S.A.;Endereço da Sede;Alameda Araguaia;1.222/1.022;Alphaville;Barueri;SP;Brasil;06455000;;;11;21349259;;;;ri@cea.com.br
45.242.914/0001-05;2022-01-01;1;115975;C&A Modas S.A.;Endereço para Correspondência;Alameda Araguaia;1.222/1.022;Alphaville;Barueri;SP;Brasil;06455000;;;11;21349259;;;;ri@cea.com.br
45.365.558/0001-09;2022-01-01;1;112705;VITTIA FERTILIZANTES E BIOLÓGICOS S.A.;Endereço da Sede;Avenida Marginal Esquerda, 1.000;;Distrito Industrial;São Joaquim da Barra;SP;Brasil;14600000;;;16;38108000;;;;ri@vittia.com.br
45.365.558/0001-09;2022-01-01;1;112705;VITTIA FERTILIZANTES E BIOLÓGICOS S.A.;Endereço para Correspondência;Avenida Marginal Esquerda, 1.000;;Distrito Industrial;São Joaquim da Barra;SP;Brasil;14600000;;;16;38108000;;;;ri@vittia.com.br
45.453.214/0001-51;2022-01-01;2;112936;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Endereço da Sede;Avenida Ayrton Senna, 2150;Bloco P - 3 andar;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22775900;;;21;40090200;;;;ri@profarma.com.br
45.453.214/0001-51;2022-01-01;2;112936;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Endereço para Correspondência;Avenida Ayrton Senna, 2150;Bloco P - 3 andar;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22775900;;;21;40090200;;;;ri@profarma.com.br
45.987.245/0001-92;2022-01-01;1;112162;BAHEMA EDUCAÇÃO S.A.;Endereço da Sede;Av Brigadeiro Faria Lima, 1.656;9º andar cj. 9a e 9b;Jardim Paulistano;São Paulo;SP;Brasil;01451918;;;11;30817142;;11;30817142;ri@bahema.com.br
45.987.245/0001-92;2022-01-01;1;112162;BAHEMA EDUCAÇÃO S.A.;Endereço para Correspondência;Av Brigadeiro Faria Lima, 1.656;9º andar cj. 9a e 9b;Jardim Paulistano;São Paulo;SP;Brasil;01451918;;;11;30817142;;11;30817142;ri@bahema.com.br
46.119.855/0001-37;2022-01-01;1;112746;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Endereço da Sede;Avenida da Saudade, nº 500;;Ponte Preta;Campinas;SP;Brasil;13041903;;;19;37355194;;19;37355194;dir.financeira@sanasa.com.br
46.119.855/0001-37;2022-01-01;1;112746;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;Endereço para Correspondência;Avenida da Saudade, nº 500;;Ponte Preta;Campinas;SP;Brasil;13041903;;;19;37355194;;;;dir.financeira@sanasa.com.br
47.508.411/0001-56;2022-01-01;1;116366;CIA BRASILEIRA DE DISTRIBUICAO;Endereço da Sede;Avenida Brigadeiro Luís Antônio, 3142;-;Jardim Paulista;São Paulo;SP;Brasil;01402901;;;11;38860421;;11;38842677;gpa.ri@gpabr.com
47.508.411/0001-56;2022-01-01;1;116366;CIA BRASILEIRA DE DISTRIBUICAO;Endereço para Correspondência;Av. Brigadeiro Luis Antonio 3142;-;Jardim Paulista;São Paulo;SP;Brasil;01402000;;;11;38860533;;11;38842677;gpa.ri@gpabr.com
47.509.120/0001-82;2022-01-01;2;114642;BRADESCO LEASING S.A. ARREND MERCANTIL;Endereço da Sede;Núcleo Cidade de Deus - Prédio Prata;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;;11;36842696;;11;36842437;leandro.diniz@bradesco.com.br
47.509.120/0001-82;2022-01-01;2;114642;BRADESCO LEASING S.A. ARREND MERCANTIL;Endereço para Correspondência;Núcleo Cidade de Deus - Prédio Prata;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;;11;36842696;;11;36842437;leandro.diniz@bradesco.com.br
47.586.663/0001-01;2022-01-01;1;121038;NOVA SOCIEDADE DE NAVEGAÇÃO S.A.;Endereço da Sede;Rua Lauro Muller, 116;2601 e 2608;Botafogo;Rio de Janeiro;RJ;Brasil;22290906;;;21;25384900;;21;25384901;ri@navegacao-nsn.com.br
47.586.663/0001-01;2022-01-01;1;121038;NOVA SOCIEDADE DE NAVEGAÇÃO S.A.;Endereço da Sede;Rua Lauro Muller, 116;2601 e 2608;Botafogo;Rio de Janeiro;RJ;Brasil;22290906;;;21;25384900;;21;25384901;ri@mlog.com.br
47.586.663/0001-01;2022-01-01;1;121038;NOVA SOCIEDADE DE NAVEGAÇÃO S.A.;Endereço para Correspondência;Rua Lauro Muller, 116;2601 e 2608;Botafogo;Rio de Janeiro;RJ;Brasil;22290906;;;21;25384900;;21;25384901;ri@navegacao-nsn.com.br
47.586.663/0001-01;2022-01-01;1;121038;NOVA SOCIEDADE DE NAVEGAÇÃO S.A.;Endereço para Correspondência;Rua Lauro Muller, 116;2601 e 2608;Botafogo;Rio de Janeiro;RJ;Brasil;22290906;;;21;25384900;;21;25384901;ri@mlog.com.br
47.960.950/0001-21;2022-01-01;1;116102;MAGAZINE LUIZA S.A.;Endereço da Sede;Rua Voluntários da Franca, 1465;-;Centro;Franca;SP;Brasil;14400490;;;16;37112000;;;;ri@magazineluiza.com.br
47.960.950/0001-21;2022-01-01;1;116102;MAGAZINE LUIZA S.A.;Endereço para Correspondência;Rua Maria Prestes Maia, 300;-;Carandiru;São Paulo;SP;Brasil;02047901;;;11;35042727;;;;ri@magazineluiza.com.br
49.263.189/0001-02;2022-01-01;2;114170;HELBOR EMPREENDIMENTOS S.A.;Endereço da Sede;AV. VEREADOR NARCISO YAGUE GUIMARÃES, Nº 1145;15º ANDAR;JARDIM ARMÊNIA;Mogi das Cruzes;SP;Brasil;08780500;;;11;47958555;;11;47248831;helbor@helbor.com.br
49.263.189/0001-02;2022-01-01;2;114170;HELBOR EMPREENDIMENTOS S.A.;Endereço para Correspondência;Av Vereador Narciso Yague Guimarães, 1145;15º andar;Jardim Armênia;Mogi das Cruzes;SP;Brasil;08780500;;;11;47958555;;11;31741211;ri@helbor.com.br
49.669.856/0001-43;2022-01-01;1;112223;RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.;Endereço da Sede;Rua Othão;405;Vila Leopoldina;São Paulo;SP;Brasil;05313020;;;11;41608500;;11;21492500;ri@restoque.com.br
49.669.856/0001-43;2022-01-01;1;112223;RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.;Endereço para Correspondência;Rua Othão;405;Vila Leopoldina;São Paulo;SP;Brasil;05313020;;;11;41608500;;11;21492500;ri@restoque.com.br
50.564.053/0001-03;2022-01-01;1;112995;BOMBRIL S.A.;Endereço da Sede;Via Anchieta, KM 14;S/N;Rudge Ramos;São Bernardo do Campo;SP;Brasil;09696000;;;11;43661001;;11;43681287;acionista@bombril.com.br
50.564.053/0001-03;2022-01-01;1;112995;BOMBRIL S.A.;Endereço para Correspondência;Via Anchieta, KM 14;S/N;Rudge Ramos;São Bernardo do Campo;SP;Brasil;09696000;;;11;43661001;;11;43681287;acionista@bombril.com.br
50.746.577/0001-15;2022-01-01;2;116793;COSAN S.A.;Endereço da Sede;Avenida Brigadeiro Faria Lima, 4.100;16º andar, sala 01;Vila Nova Conceição;São Paulo;SP;Brasil;04538132;;;11;38979797;;11;38979798;dep.ri@cosan.com
50.746.577/0001-15;2022-01-01;2;116793;COSAN S.A.;Endereço para Correspondência;Avenida Brigadeiro Faria Lima, 4.100;16º andar, sala 01;Vila Nova Conceição;São Paulo;SP;Brasil;04538132;;;11;38979797;;11;38979798;dep.ri@cosan.com
50.926.955/0001-42;2022-01-01;2;122597;VULCABRAS S.A.;Endereço da Sede;Av. Antônio Frederico Ozanan;1440;Da Grama;Jundiaí;SP;Brasil;13219001;;;11;45321000;;;;dri@vulcabras.com
50.926.955/0001-42;2022-01-01;2;122597;VULCABRAS S.A.;Endereço para Correspondência;Av. Antônio Frederico Ozanan;1440;Da Grama;Jundiaí;SP;Brasil;13219001;;;11;45321000;;;;dri@vulcabras.com
