CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Escriturador;CNPJ_Escriturador;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email;Data_Inicio_Atuacao;Data_Fim_Atuacao
15.115.504/0001-24;2022-01-01;1;116099;TRONOX PIGMENTOS DO BRASIL S.A.;Itau Corretora de Valores S.A;61.194.353/0001-64;;AV. BRIGADEIRO FARIA LIMA 3400;10 ANDAR;ITAIM BIBI;São Paulo;SP;Brasil;04538132;;11;50297780;;11;50297780;fabio.schneidereit@itau-unibanco.com.br;1990-02-01;
15.139.629/0001-94;2022-01-01;1;112379;CIA ELETRICIDADE EST. DA BAHIA - COELBA;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Virgínia 299, prédio B;Térro;Tatuapé;São Paulo;SP;Brasil;03084010;;0000;30039285;;0011;30039285;escrituracaoacoes@itau-unibanco.com.br;2020-02-21;
15.141.799/0001-03;2022-01-01;3;120877;CIA FERRO LIGAS DA BAHIA - FERBASA;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus - Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;4010.acoes@bradesco.com.br;2016-12-01;2022-10-02
15.141.799/0001-03;2022-01-01;3;120877;CIA FERRO LIGAS DA BAHIA - FERBASA;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500, 3° andar;;Pinheiro;São Paulo;SP;Brasil;04538132;;11;30039285;;;;escrituracaorendavariavel@itau-unibanco.com.br;2022-10-03;
15.144.017/0001-90;2022-01-01;2;121857;CIA SEGUROS ALIANCA DA BAHIA;Itau Corretora de Valores S/A;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, Nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;40010020;;011;27402597;;011;27973140;escrituracaorendavarial@itau-unibanco.com.br;1997-04-21;
15.578.569/0001-06;2022-01-01;1;115648;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3400;10 andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27974128;;11;27973140;rosane-aparecida.silva@itau-unibanco.com.br;2012-06-27;
15.675.715/0001-11;2022-01-01;1;121048;Housi S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3500;3º andar, parte;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;;2020-08-31;
16.233.389/0001-55;2022-01-01;2;127927;CVLB Brasil S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3400;10º andar;Vila Olímpia;São Paulo;SP;Brasil;04538132;;11;50297780;;11;50297780;investfone.investimento@itau-unibanco.com.br;2017-12-19;
16.234.171/0001-15;2022-01-01;1;115927;METANOR SA METANOL DO NE;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;30039285;;011;30039285;escrituracaorendavariavel@itau-unibanco.com.br;1990-02-01;
16.404.287/0001-55;2022-01-01;1;116023;SUZANO S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av.Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;32745007;investfone.investimento@itau-unibanco.com.br;1993-01-01;
16.590.234/0001-76;2022-01-01;1;116195;AREZZO INDÚSTRIA E COMÉRCIO S.A.;Itau Corretora de Valores Mobiliários S.A.;61.194.353/0001-64;;Rua Brigadeiro Faria Lima, n° 3400,;10º Andar;Itaim;São Paulo;SP;Brasil;04538132;;011;50297780;;11;50297780;investfone.investimento@itau-unibanco.com.br;2010-12-08;
16.614.075/0001-00;2022-01-01;3;122679;DIRECIONAL ENGENHARIA S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus;s/n;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;;;dac.escrituracao@bradesco.com.br;2021-09-01;2022-06-16
16.614.075/0001-00;2022-01-01;3;122679;DIRECIONAL ENGENHARIA S.A.;Itau Corretora de Valores SA;61.194.353/0001-64;;Rua Uruarí, 111;Prédio B, Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;30039285;;;;atendimentoescrituracao@itau-unibanco.com.br;2022-06-17;
16.670.085/0001-55;2022-01-01;2;118191;LOCALIZA RENT A CAR S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Av. Yara, Prédio Amarelo;s/n;Cidade de Deus;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.acecustodia@bradesco.com.br;2005-05-06;2022-06-27
16.670.085/0001-55;2022-01-01;2;118191;LOCALIZA RENT A CAR S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;preatendimentoescritural@itau-unibanco.com.br;2022-06-28;
16.676.520/0001-59;2022-01-01;1;113017;HOSPITAL MATER DEI S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaoacoes@itau-unibanco.com.br;;
16.811.931/0001-00;2022-01-01;2;122540;ALPHAVILLE S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/nº;Prédio amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;;;;;;dac.escrituracao@bradesco.com.br;2020-08-10;
16.922.038/0001-51;2022-01-01;1;116494;ENJOEI S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/nº, Vila Yara, Osasco, SP;;Vila Yara;;;Antígua e Barbuda;06029900;;;;;;;;2021-07-01;
17.155.730/0001-64;2022-01-01;3;115509;CIA ENERGETICA DE MINAS GERAIS - CEMIG;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3400;10° andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;27971920;rosana.souza@itau-unibanco.com.br;2013-01-02;
17.159.229/0001-76;2022-01-01;1;116122;LABORATÓRIO TEUTO BRASILEIRO S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/nº, Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849469;;11;36847654;dac.escrituracao@bradesco.com.br;2021-02-18;
17.162.082/0001-73;2022-01-01;4;113695;MENDES JUNIOR ENGENHARIA S.A.;Mendes Júnior Engenharia S.A.;17.162.082/0001-73;;Av. João Pinheiro, nº 39 , 15º andar,;Sala 153;Boa Viagem;Belo Horizonte;MG;Brasil;30130183;;31;21219920;;31;21219522;mendesjunior@mendesjuniorengenharia.com.br;2016-10-03;
17.167.396/0001-69;2022-01-01;1;118279;ALFA HOLDINGS S.A.;BANCO SANTANDER BRASIL S.A.;90.400.888/0001-42;;Rua Amador Bueno, 474;2° ANDAR;Santo Amaro;São Paulo;SP;Brasil;04752005;;11;35530685;;11;55386791;ccaresi@santander.com.br;1985-07-01;
17.167.412/0001-13;2022-01-01;1;118278;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;BANCO SANTANDER BRASIL S.A.;90.400.888/0001-42;;Rua Amador Bueno, 474;2° ANDAR;Santo Amaro;São Paulo;SP;Brasil;04752005;;11;35530685;;11;55386791;ccaresi@santander.com.br;1985-07-01;
17.184.037/0001-10;2022-01-01;2;115899;BCO MERCANTIL DO BRASIL S.A.;Banco Mercantil do Brasil S/A;17.184.037/0001-10;;RUA RIO DE JANEIRO, 654;14º ANDAR;CENTRO;Belo Horizonte;MG;Brasil;30160912;;31;30576234;;31;30576285;acionistas@mercantil.com.br;1989-12-15;
17.193.806/0001-46;2022-01-01;1;118277;CONSORCIO ALFA DE ADMINISTRACAO S.A.;BANCO SANTANDER BRASIL S.A.;90.400.888/0001-42;;Rua Amador Bueno, 474;2° ANDAR;Santo Amaro;São Paulo;SP;Brasil;04752005;;11;35530685;;11;55386791;ccaresi@santander.com.br;1985-07-01;
17.245.234/0001-00;2022-01-01;1;115248;CIA FIACAO TECIDOS CEDRO CACHOEIRA;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, Prédio Branco, Bl. B - 1;;Cidade de Deus;Osasco;SP;Brasil;06029900;;11;36849441;;;;4010.acoes@bradesco.com.br;2007-01-02;
17.281.106/0001-03;2022-01-01;2;115663;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Itaú Unibanco S.A.;60.701.190/0001-04;;Praça Alfredo Egydio de Souza Aranha;100;Torre Olavo Setubal;São Paulo;SP;Brasil;04344902;;11;27974526;;11;27973150;escrituracaoacoes@itau-unibanco.com.br;2013-01-01;2021-08-31
17.281.106/0001-03;2022-01-01;2;115663;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Banco Bradesco S.A;60.746.948/0001-12;;Cidade de Deus S/Nº - Prédio Amarelo - 2º Andar;S/Nº;Cidade de Deus;São Paulo;SP;Brasil;06029900;;011;36849441;;011;36842811;dac.escrituracao@bradesco.com.br;2021-09-01;
17.314.329/0001-20;2022-01-01;1;116000;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3400;10º andar;Jd. Paulistano;São Paulo;SP;Brasil;04538132;;5511;30039285;;5511;27973750;adriana.souza@itau-unibanco.com.br;2014-12-01;
17.344.597/0001-94;2022-01-01;1;116234;BB SEGURIDADE PARTICIPAÇÕES S.A.;BANCO DO BRASIL S.A.;00.000.000/0001-91;;Rua Lélio Gama, 105;38º andar, Ed. SEDAN;Centro;Rio de Janeiro;RJ;Brasil;20031080;;21;38083715;;21;38086088;aescriturais@bb.com.br;2016-10-03;
17.359.233/0001-88;2022-01-01;1;114051;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;30726156;;;;escrituracaorendavariavel@itau-unibanco.com.br;;
17.943.792/0001-30;2022-01-01;1;116478;FULWOOD S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus;S/N;Vila Yara;São Paulo;SP;Brasil;06028080;;;;;;;;2021-08-18;
18.174.270/0001-84;2022-01-01;1;116043;Dotz S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;2021-04-09;
18.328.118/0001-09;2022-01-01;2;118356;Pet Center Comércio e Participações S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, nº. 111;Prédio B, Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;;;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-02-21;
18.593.815/0001-97;2022-01-01;2;116999;PRINER SERVIÇOS INDUSTRIAIS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria de Lima 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;27402568;;011;27402568;escrituracaoacoes@itau-unibanco.com.br;2017-10-02;
19.014.221/0001-47;2022-01-01;1;122361;China Three Gorges Brasil Energia S.A.;BTG Pactual Serviços Financeiros S.A. DTVM;59.281.253/0001-23;;Avenida Brigadeiro Faria Lima;n° 3.477, 14º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;11;33832513;;11;33832513;escrituracao.acao@btgpactual.com;2022-10-27;
19.378.769/0001-76;2022-01-01;1;112161;INSTITUTO HERMES PARDINI S.A.;Itaú Corretora de Valores S.A;61.194.353/0001-64;;Av Brigadeiro Faria Lima 3.400;3º andar;Pinheiros;São Paulo;SP;Brasil;04538132;;11;30039285;;;;;2016-12-06;
19.403.252/0001-90;2022-01-01;1;116762;EMCCAMP RESIDENCIAL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Boa Vista, 176;1º Subsolo;Centro,;São Paulo;SP;Brasil;30140091;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2020-08-14;2021-11-22
19.726.048/0001-00;2022-01-01;2;114057;CONCESSIONÁRIA BR-040 S.A.;Itaú Unibanco S.A.;60.701.190/0001-04;;Praça Alfredo Egydio de Souza Aranha nº 100;Torre Olavo Setúbal;Parque Jabaquara;São Paulo;SP;Brasil;04344902;;5521;50294249;;5521;50294249;escrituracaodeacoes@itau-unibanco.com.br;2014-08-06;
19.796.586/0001-70;2022-01-01;2;118238;BRISANET PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3o Andar;Faria Lima;São Paulo;SP;Brasil;04538132;;11;40901484;;;;adriana.souza@itau-unibanco.com.br;2022-07-01;
19.851.496/0001-35;2022-01-01;1;115727;LOGOS COMPANHIA SECURITIZADORA S/A;OLIVEIRA TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;36.113.876/0001-91;;Av. das Américas, 500.;Bloco 13 grupo 205;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640100;;21;35140000;;;;;2014-12-11;
20.247.322/0001-47;2022-01-01;2;116364;ALLIED TECNOLOGIA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;055;1130039285;;;;atendimentoescrituracao@itau-unibanco.com.br;2020-09-09;
20.258.278/0001-70;2022-01-01;2;120773;OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.;Banco Bradesco S/A;60.746.948/0001-12;;Cidade de Deus;S/N;Vila Yara;Osasco;SP;Brasil;06029900;;011;36849441;;011;36843811;4010.acoes@bradesco.com.br;2018-01-02;
21.110.778/0001-23;2022-01-01;1;115658;OLIVEIRA TRUST S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27402598;;;;danilo.alvarenga@itau-unibanco.com.br;2021-09-22;
21.240.146/0001-84;2022-01-01;2;120891;Agrogalaxy Participações S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50297780;;11;50297780;investfone.investimento@itauunibanco.com.br;2020-12-23;
21.262.638/0001-70;2022-01-01;1;114162;ENCALSO PARTICIPAÇÕES EM CONCESSÕES S/A;Itaú Corretora de Valores;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º Andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;30039285;itaucor@itau.unibanco.com.br;2015-06-15;
21.314.559/0001-66;2022-01-01;1;117026;MOVIDA PARTICIPACOES SA;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, sem nº;;Vila Yara;;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2015-12-02;
21.389.501/0001-81;2022-01-01;2;121144;Compass Gás e Energia S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.400;;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50291925;;11;50291925;escrituracaorendavariavel@itau-unibanco.com.br;;
22.266.175/0001-88;2022-01-01;5;120087;FERTILIZANTES HERINGER S.A.;Itaú Unibanco S.A.;60.701.190/0001-04;;Rua Santa Virgínia, 299;Térreo - Prédio B;São Paulo;São Paulo;SP;Brasil;03084000;;11;30039285;;;;escrituracaorendavariavel@itau-unibanco.com.br;2010-01-01;
22.543.331/0001-00;2022-01-01;2;116859;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, S/N;Prédio Amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;;;dac.escrituracao@bradesco.com.br;2021-09-01;
22.543.331/0001-00;2022-01-01;2;116859;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim;São Paulo;SP;Brasil;04538132;;;;;;;;2020-09-02;2021-08-31
22.902.694/0001-95;2022-01-01;2;115481;Self It Academias Holding S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3° andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30726156;;;;escrituracaorendavariavel@itau-unibanco.com.br;2022-04-26;
23.236.821/0001-27;2022-01-01;1;116749;PATRIMAR ENGENHARIA S.A.;Itau Corretora de Valores SA;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima;3.500, 3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;30726165;;011;30726165;ana.stringueta@itau-unibanco.com.br;2020-07-28;
23.373.000/0001-32;2022-01-01;1;116238;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, sem nº;-;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2019-03-29;
24.230.275/0001-80;2022-01-01;1;116485;Plano & Plano Desenvolvimento Imobiliário S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-08-24;
24.396.489/0001-20;2022-01-01;4;121548;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, nº 111;Prédio B, Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;30726156;;;;escrituracaorendavariavel@itau-unibanco.com.br;2022-05-18;
24.410.913/0001-44;2022-01-01;2;120817;NU HOLDINGS LTD.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/n;N/A;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;;;bradescocustodia@bradesco.com.br;2021-08-31;
24.624.551/0001-94;2022-01-01;1;116735;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º and;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;;2017-05-25;
24.921.465/0001-43;2022-01-01;1;116272;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3 andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;40043131;;;;itaucorretora@itau-unibanco.com.br;2021-07-30;
24.962.466/0001-36;2022-01-01;4;120926;RUMO MALHA NORTE S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B;Tatuapé;São Paulo;SP;Brasil;03084010;;11;27974526;;11;27973150;escrituracaoacoes@itau-unibanco.com.br;2004-01-15;
24.990.777/0001-09;2022-01-01;2;120174;GRUPO MATEUS S.A.;Itau Corretora de Valores S. A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaorendavariavel@itau-unibanco.com.br;;
25.369.840/0001-57;2022-01-01;1;113548;COMERC PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;30039285;;011;;escrituracaorendavariavel@itau-unibanco.com.br;2021-08-25;
26.072.786/0001-46;2022-01-01;2;116777;Qestra Tecnologia Administração E Participações S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;27974515;;;;escrituracaoacoes@itauunibanco.com.br;2022-03-01;
26.345.998/0001-50;2022-01-01;2;122745;TC S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.500;3º andar;Jardim Paulistano;São Paulo;SP;Brasil;01451001;;;;;;;;2021-05-17;
26.462.693/0001-28;2022-01-01;2;112321;Lavvi Empreendimentos Imobiliários S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3 andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27402139;;11;27402139;escrituracaorendavariavel@itau-unibanco.com.br;2020-07-07;
26.609.050/0001-64;2022-01-01;1;116629;Travessia Securitizadora S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3 andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27402919;;;;;2017-03-27;
26.659.061/0001-59;2022-01-01;4;120910;MPM Corpóreos S.A.;Itaú Corretora de Valores;61.194.353/0001-64;;Rua Ururaí, nº 111, Prédio B, Térreo;;Tatuapé;São Paulo;SP;Brasil;03084010;;11;30039285;;;;escrituracaocaoes@itau-unibanco.com.br;2020-12-15;
26.735.020/0001-02;2022-01-01;1;112406;Focus Energia Holding Participações S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;NUCLEO CIDADE DE DEUS;;VILA YARA;Osasco;SP;Brasil;06029900;;;;;;;;2020-10-07;2022-02-25
26.735.020/0001-02;2022-01-01;1;112406;Focus Energia Holding Participações S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima;3400;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;atendimentoescrituracoes@itau-unibanco.com.br;2022-02-28;
27.093.558/0001-15;2022-01-01;2;118818;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Itaú Corretora de Valores S/A;61.194.353/0001-64;;Avenida Eng. Armando de Arruda Pereira, Torre Eudoro Villela;707- 10º ANDAR;Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291942;;11;50291920;adriana.souza@itau-unibanco.com.br;2010-02-22;
28.019.100/0001-89;2022-01-01;3;112180;VIAPAULISTA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;5511;50291925;;5511;50291920;marcio.conde-souza@itau.com.br;2020-05-26;
28.127.603/0001-78;2022-01-01;4;118433;BANESTES S.A. - BCO EST ESPIRITO SANTO;Itaú Unibanco S.A.;60.701.190/0001-04;;Praça Alfredo Edydio de Souza Aranha, 100;Torre Olavo Setubal;Parque Jabaquara;São Paulo;SP;Brasil;04344902;;11;30039285;;11;50291920;escrituracaoacoes@itau-unibanco.com.br;2014-07-14;
28.195.667/0001-06;2022-01-01;3;122476;BCO ABC BRASIL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí,111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;27974128;;11;27974209;rosane-aparecida.silva@itau-unibanco.com.br;2007-05-17;
28.442.718/0001-57;2022-01-01;2;118178;RIOLOAN 2 COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS;Itaú Corretora de Valores S.A;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima 3500;3o andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;;;;;;2018-04-11;
28.594.234/0001-23;2022-01-01;2;121352;Auren Energia S.A.;Itaú Corretora de Valores Mobiliários S.A.;61.194.353/0001-64;;Rua Brigadeiro Faria Lima, n° 3400;10º Andar;Itaim;São Paulo;SP;Brasil;04538132;;11;27402919;;;;escrituracaorf@itau-unibanco.com.br;2022-01-19;
29.780.061/0001-09;2022-01-01;1;115468;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;itaú corretora;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3.500;13° andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;40901484;;;;escrituracaorendavariavel@itau-unibanco.com.br;2017-12-20;
29.950.060/0001-57;2022-01-01;1;116740;NORTEC QUÍMICA S.A.;Itau Corretora de Valores S.A;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima;3400 - 10º andar;Pinheiros;São Paulo;SP;Brasil;04538132;;011;27974592;;011;27974592;ana.stringueta@itau-unibanco.com.br;2012-12-05;
29.978.814/0001-87;2022-01-01;3;120622;SUL AMERICA S.A.;Itaú Corretora de Valores S/A;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima;nº 3400, 10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;investfone@itau-unibanco.com.br;2000-07-17;
29.980.141/0001-08;2022-01-01;7;122359;Oceânica Engenharia e Consultoria S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3.500;3° andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;40043131;;;;itaucorretora@itau-unibanco.com.br;2022-02-10;
30.213.493/0001-09;2022-01-01;2;118186;TEGRA INCORPORADORA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaoacoes@itau-unibanco.com.br;2021-04-08;
30.306.294/0001-45;2022-01-01;2;118534;BCO BTG PACTUAL S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, sem nº;-;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;;
30.540.991/0001-66;2022-01-01;2;113176;HAGA S.A. INDUSTRIA E COMERCIO;ITAU CORRETORA DE VALORES S.A.;61.194.353/0001-64;;AV. BRIGADEIRO FARIA DE LIMA, 3400 - 10 ANDAR;PREDIO;ITAIM;São Paulo;SP;Brasil;04538132;;11;40043131;;11;50291721;itaucorretora@itau.com.br;1992-05-07;
30.723.886/0001-62;2022-01-01;2;120656;BANCO MODAL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2021-03-23;
31.553.627/0001-01;2022-01-01;2;122216;MOBLY S.A.;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;59.281.253/0001-23;;Praia de Botafogo, n.º 501;5º andar (parte);Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;21;32629600;;;;escrituracao.acao@btgpactual.com;2022-11-17;
