CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Contato;Data_Inicio_Contato;Data_Fim_Contato;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email
09.336.431/0001-06;2021-01-01;2;102699;AUTOPISTA REGIS BITTENCOURT SA;Tatiana Salgado;2015-09-14;;Endereço da Sede;Av. Presidente Juscelino Kubitscheck, 1455;9 andar;Vila Nova Conceição;São Paulo;SP;Brasil;04543011;;5511;30742404;;5511;30742405;ri@arteris.com.br
09.346.601/0001-25;2021-01-01;3;112277;B3 S.A. - BRASIL, BOLSA, BALCÃO;Daniel Sonder;2015-02-10;;;Praça Antonio Prado, 48;7º andar;Centro;São Paulo;SP;Brasil;01010901;;11;25654500;;;;ri@b3.com.br
09.347.516/0001-81;2021-01-01;7;112392;ELETROMIDIA S.A.;Ricardo de Almeida Winandy;2021-12-10;;;Avenida Brigadeiro Faria Lima, nº 4.300;7º andar;Itaim Bibi;São Paulo;SP;Brasil;04542000;;11;49350000;;;;ri@eletromidia.com.br
09.359.927/0001-97;2021-01-01;2;110864;ASA BRANCA HOLDING S.A.;Alessandra Quagliuolo Marinheiro;2021-10-25;;;Rua James Joule, 65, 16º andar;Sala 161, Parte F;Cidade Monções;São Paulo;SP;Brasil;04576080;;11;31477100;;;;alessandra.marinheiro@contourglobal.com
09.414.761/0001-64;2021-01-01;3;113543;K-INFRA RODOVIA DO AÇO S.A.;TÂNIA RAPANELLI;2019-09-05;;;RODOVIA BR 393 KM 233 + 600;Nº 61.701;CARVALHEIRA;Vassouras;RJ;Brasil;27700000;;24;24919600;;24;24711976;tania.rapanelli@rodoviadoaco.com.br
09.527.023/0001-23;2021-01-01;2;108947;ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.;Isabella Cândida Ferreira de Lima;2021-08-18;;Endereço da Sede;Rodovia Anhanguera, s/n, Km 120, Galpão 05;Dist Industrial I;Nova Odessa;São Paulo;SP;Brasil;13380001;;19;982610835;;;;ri@esgparticipacoes.com
09.538.973/0001-53;2021-01-01;4;111289;PDG COMPANHIA SECURITIZADORA;Renato Barboza;2015-07-17;;;Avenida Doutor Cardoso de Melo, 1.855;6º andar;Vila Olimpia;São Paulo;SP;Brasil;04548005;;5511;21104410;;5511;21104410;RI@PDG.COM.BR
09.584.854/0001-37;2021-01-01;3;118543;MANAUS TRANSMISSORA DE ENERGIA S.A;Ricardo de Abreu Sampaio Cyrino;2022-07-14;;;Avenida Embaixador Abelardo Bueno, nº 199;Sala 204;Jacarepaguá;Rio de Janeiro;RJ;Brasil;22775040;;21;32671180;;;;ri.mte@evoltz.com.br
09.611.768/0001-76;2021-01-01;3;115519;INTER CONSTRUTORA E INCORPORADORA S.A.;Neylson de Oliveira Almeira;2021-12-23;;;Rua Ataliba de Barros 182;1504;São Mateus;Juiz de Fora;MG;Brasil;36025275;;32;32371540;;32;32371540;ri@interconstrutora.com.br
09.625.321/0001-56;2021-01-01;3;118561;Norte Brasil Transmissora de Energia S.A.;Ricardo de Abreu Sampaio Cyrino (DRI);2022-07-14;;;Avenida Embaixador Abelardo Bueno nº 199;204;Jacarepaguá;Rio de Janeiro;RJ;Brasil;22775040;;21;32671180;;;;ri.nbte@evoltz.com.br
09.813.204/0001-16;2021-01-01;2;104104;W2W E-COMMERCE DE VINHOS S.A.;Alexandre Magno da Cruz Oliveira Filho;2020-08-27;;Endereço da Sede;Rua Comendador Alcides Simão Helou, nº 1565;Sala 01;Civit II;Serra;ES;Brasil;29168090;;027;33989456;;;;alexandremagno@wine.com.br
10.139.870/0001-08;2021-01-01;3;106814;NEOGRID PARTICIPAÇÕES S.A.;Thiago Grechi;2020-10-19;;Endereço da Sede;Avenida Santos Dumont, 935;1º andar;Santo Antonio;Joinville;SC;Brasil;89218105;;47;30437416;;47;30437416;ri@neogrid.com
10.215.988/0001-60;2021-01-01;2;112158;CIA LOCAÇÃO DAS AMÉRICAS;Francesco Abenathar Fernandes Lisa;2020-12-11;;;Av. Raja Gabaglia, nº 1781;12º andar;Luxemburgo;Belo Horizonte;MG;Brasil;30380457;;31;33191500;;31;33191573;ri@unidas.com.br
10.285.590/0001-08;2021-01-01;2;112334;GRUPO DE MODA SOMA S.A.;Gabriel Silva Lobo Leite;2021-03-18;;;Avenida Pasteur, nº 154;N/A;Botafogo;Rio de Janeiro;RJ;Brasil;22290240;;21;25036850;;21;25036850;ri@somagrupo.com.br
10.285.590/0001-08;2021-01-01;2;112334;GRUPO DE MODA SOMA S.A.;Gabriel Silva Lobo Leite;2021-03-18;;;Avenida Pasteur, nº 154;N/A;Botafogo;Rio de Janeiro;RJ;Brasil;22290240;;21;25036850;;21;25036850;ri@somagrupo.com.br
10.285.590/0001-08;2021-01-01;2;112334;GRUPO DE MODA SOMA S.A.;Haroldo de Paiva Lorena;2020-02-17;2021-03-17;;Rua São Cristovão, nº 786;N/A;São Cristovão;Rio de Janeiro;RJ;Brasil;20940000;;21;25036850;;21;25036850;ri@somagrupo.com.br
10.285.590/0001-08;2021-01-01;2;112334;GRUPO DE MODA SOMA S.A.;Haroldo de Paiva Lorena;2020-02-17;2021-03-17;;Rua São Cristovão, nº 786;N/A;São Cristovão;Rio de Janeiro;RJ;Brasil;20940000;;21;25036850;;21;25036850;ri@somagrupo.com.br
10.324.624/0001-18;2021-01-01;6;110438;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;Hugo Miguel Varela Repolho;2021-05-13;;;Avenida Almirante Barroso, 52;SL 3001 e 3002;Centro;Rio de Janeiro;RJ;Brasil;20031000;;021;22111300;;021;22111300;invest@invepar.com.br
10.324.624/0001-18;2021-01-01;6;110438;CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.;Marcelo Santos;2021-01-25;2021-05-12;;Avenida Almirante Barroso, 52;SL 3001 e 3002;Centro;Rio de Janeiro;RJ;Brasil;20031000;;021;22111300;;021;22111300;DRI@metrorio.com.br
10.338.320/0001-00;2021-01-01;3;103308;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;Renato Rocha;2021-01-19;;Endereço da Sede;Praia do Flamengo, 78;10º andar;Flamengo;Rio de Janeiro;RJ;Brasil;22210030;;21;32359828;;21;32359876;ri@neoenergia.com
10.440.482/0001-54;2021-01-01;2;107523;GETNET ADQUIRÊNCIA E SERVIÇOS PARA MEIOS DE PAGAMENTO S.A.;ir@getnet.com.br;2021-03-23;;Endereço da Sede;Avenida Presidente Juscelino Kubitschek, 2235;12º andar;Vila Olímpia;São Paulo;SP;Brasil;04543011;;11;51849002;;;;ir@getnet.com.br
10.464.223/0001-63;2021-01-01;2;106049;PRIVALIA BRASIL S.A.;Alexandre Albuquerque Almeida;2021-02-11;;Endereço da Sede;Avenida Professor Alceu Maynard Araújo, nº 698;térreo;Vila Cruzeiro;São Paulo;SP;Brasil;04726160;;11;35002700;;;;ri@privalia.com
10.502.676/0001-37;2021-01-01;1;105263;TERMELÉTRICA PERNAMBUCO III S.A.;Emiliano Furlan Stipanicic Spyer;2020-06-22;;Endereço da Sede;Rua Leopoldo Couto de Magalhães Júnior, 758;15o andar;Itaim Bibi;São Paulo;SP;Brasil;04542000;;011;41303882;;011;41303855;ri@utepeiii.com.br
10.571.175/0001-02;2021-01-01;1;104895;URBA DESENVOLVIMENTO URBANO S.A.;José Roberto Diniz Santos;2020-08-10;;Endereço da Sede;Avenida Professor Mário Werneck, nº 621;10º andar;Estoril;Belo Horizonte;MG;Brasil;30455610;;31;36158817;;31;36158817;ri.urba@vivaurba.com.br
10.629.105/0001-68;2021-01-01;2;112236;PETRO RIO S.A.;Roberto Bernardes Monteiro;2020-11-10;;;Praia de Botafogo, 370;13° pavimento;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;21;37212129;;21;37213892;ri@petroriosa.com.br
10.635.691/0001-53;2021-01-01;2;106497;VIARONDON CONCESSIONÁRIA DE RODOVIA S.A.;Marcos Máximo de Novaes Mendonça;2011-04-29;;Endereço da Sede;Rua João Moreira da Silva, 509;Sala;Jardim Americano;Lins;SP;Brasil;16400660;;14;35332650;;0000;0000000000;ri@viarondon.com.br
10.647.979/0001-48;2021-01-01;2;110388;CONC ROTA DAS BANDEIRAS S.A.;André de Paula Yusiasu;2021-11-12;;;Rodovia Dom Pedro I (SP-065), Km 110 + 400, Pista Sul;s/n;Sítio Moenda;Itatiba;SP;Brasil;13252800;;11;48948501;;11;48948501;ri@rotadasbandeiras.com.br
10.678.505/0001-63;2021-01-01;3;111245;CONC RODOVIAS DO TIETÊ S.A.- EM RECUPERAÇÃO JUDICIAL;Nuno Filipe Nogueira Alves Coelho;2015-11-11;;;Rod. Comendador Mario Dedini, km 108 + 600 mts;Caixa Postal 02;Rodovia;Salto;SP;Brasil;13320970;;011;46027900;;011;46028069;ri@rodoviasdotiete.com.br
10.739.356/0001-03;2021-01-01;2;104100;BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.;Vinicius Carmona Cardoso;2020-07-29;;Endereço da Sede;Av. Brigadeiro Faria Lima, 3.355;26º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;11;37041000;;;;ri@brap.com.br
10.760.260/0001-19;2021-01-01;3;108564;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;Marcelo Kopel;2021-09-01;;Endereço da Sede;Rua da Catequese;227, 11º Andar;Jardim;São Paulo;SP;Brasil;09090401;;011;44378701;;011;21912461;ri@cvc.com.br
10.760.260/0001-19;2021-01-01;3;108564;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;Maurício Teles Montilha;2020-01-15;2021-08-31;Endereço da Sede;Rua das Figueiras, 501;8º Andar;Jardim;Santo André;SP;Brasil;09080370;;011;44378701;;011;21912461;ri@cvc.com.br
10.807.374/0001-77;2021-01-01;4;110461;BOA SAFRA SEMENTES S.A.;Felipe Pereira Marques;2021-10-18;;Endereço da Sede;Avenida Circular;209;Setor Industrial;Formosa;GO;Brasil;73813014;;61;999596240;;;;ri@boasafrasementes.com.br
10.835.932/0001-08;2021-01-01;5;108278;CIA ENERGETICA DE PERNAMBUCO - CELPE;Renato Rocha;2021-01-19;;Endereço da Sede;Praia do Flamengo, 78;10º andar;Flamengo;Rio de Janeiro;RJ;Brasil;22210030;;21;32359828;;21;32359876;ri@neoenergia.com
10.851.805/0001-00;2021-01-01;1;104641;FLEX GESTÃO DE RELACIONAMENTOS S.A.;Daniel de Andrade Gomes;2018-11-22;;Endereço da Sede;Avenida Brigadeiro Faria Lima, 1903;Conjunto 142;Jardim Paulistano;São Paulo;SP;Brasil;01452001;;48;30379034;;48;30379034;ri@flexcontact.com.br
11.257.352/0001-43;2021-01-01;1;104967;BSI CAPITAL SECURITIZADORA S.A.;RICARDO ELSON DO CARMO;2015-09-01;;Endereço da Sede;RUA JOSE VERSOLLATO, 111;SALA 2126;CENTRO;São Bernardo do Campo;SP;Brasil;09750730;;11;43309660;;11;43309660;bsisecuritizadora@gmail.com
11.274.829/0001-07;2021-01-01;1;105227;COMPANHIA PAULISTA DE SECURITIZAÇÃO;MAX FREDDY FRAUENDORF;2015-02-02;;Endereço da Sede;Avenida Rangel Pestana, nº 300;9º andar;Centro;São Paulo;SP;Brasil;01017911;;011;32432817;;011;32432830;mffrauendorf@cpsec.fazenda.sp.gov.br
11.284.204/0001-18;2021-01-01;2;112534;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;David Leon Rubinsohn;2020-09-01;;;Av. Juscelino Kubitschek, 360;4 andar;V N Conceição;São Paulo;SP;Brasil;04543000;;011;30740780;;;;ri@youinc.com.br
11.284.204/0001-18;2021-01-01;2;112534;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;Franco Gerodetti Neto;2019-12-02;2020-08-31;;Avenida Presidente Juscelino Kubitschek, nº 360;4º andar CJ. 41;Vila Nova Conceição;São Paulo;SP;Brasil;04543000;;11;30740780;;11;30740780;ri@youinc.com.br
11.421.994/0001-36;2021-01-01;2;111253;Orizon Valorização de Resíduos S.A.;Leonardo Roberto Pereira dos Santos;2020-12-14;;;Rua Joaquim Palhares, 40;1º andar (parte);Estácio;Rio de Janeiro;RJ;Brasil;20260080;;21;39746150;;21;39746705;ri@orizonvr.com.br
11.669.021/0001-10;2021-01-01;2;103692;ENAUTA PARTICIPAÇÕES S.A.;Paula Vasconcelos da Costa Côrte-Real;2010-03-09;;Endereço da Sede;Avenida Almirante Barroso 52;1301;Centro;Rio de Janeiro;RJ;Brasil;20031918;;021;35095959;;021;35095958;ri@enauta.com.br
11.716.471/0001-17;2021-01-01;2;110472;TRX SECURITIZADORA S.A.;Jose Alves Neto;2019-03-18;;Endereço da Sede;Rua Apeninos 222;conj 3002;ACLIMACAO;São Paulo;SP;Brasil;01533000;;11;48722600;;11;48722622;fundos@trx.com.br
11.721.921/0001-60;2021-01-01;4;112403;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;Guilherme Silveira Barrozo Netto;2021-07-12;;;Rua Gilberto Sabino;215 - 13º andar;Pinheiros;São Paulo;SP;Brasil;05425020;;11;31752900;;11;31752962;ri@alperseguros.com.br
11.725.176/0001-27;2021-01-01;3;112721;Boa Vista Serviços S.A.;Flavio Bongiovanni F. Lima;2019-04-01;;;Av. Tamboré, 267;11º ao 15º andar;Tamboré;Barueri;SP;Brasil;06460000;;11;47343666;;;;ri@boavistascpc.com.br
11.992.680/0001-93;2021-01-01;1;104750;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;Frederico de Aguiar Oldani;2020-05-28;;Endereço da Sede;Rua Dr. Plínio Barreto, n° 365;15° andar (parte);Bela Vista;São Paulo;SP;Brasil;01313020;;011;31913829;;011;31914049;ri@qualicorp.com.br
12.049.631/0001-84;2021-01-01;2;109404;MOURA DUBEUX ENGENHARIA S/A;Marcello Winik Dubeux;2020-03-30;;;AVENIDA ENGENHEIRO DOMINGOS FERREIRA, Nº 467;13º ANDAR PARTE;PINA;Recife;PE;Brasil;51011050;;81;30878919;;81;30878000;marcello.dubeux@mouradubeux.com.br
12.091.809/0001-55;2021-01-01;1;101034;3R Petroleum Óleo e Gás S.A.;Rodrigo Godoy;2020-08-31;;Endereço da Sede;Rua Visconde de Ouro Preto, 5;Sala 601;Botafogo;Rio de Janeiro;RJ;Brasil;22250180;;21;34755555;;;;ri@3rpetroleum.com.br
12.104.241/0004-02;2021-01-01;4;113752;ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.;Cristiano Affonso Ferreira de Camargo;2021-11-05;;;Avenida Juscelino Kubitschek, 510 - 2o Andar;;Itaim Bibi;São Paulo;SP;Brasil;04543906;;11;26787474;;;;ri@oncoclinicas.com
12.108.897/0001-50;2021-01-01;2;107857;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;Marcus Vinicius P. H. Santos;2020-03-03;2021-05-19;Endereço da Sede;Avenida Ayrton Senna, nº 2.150;Bloco N, sala 306;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22775003;;21;40090270;;;;ri@d1000varejofarma.com.br
12.108.897/0001-50;2021-01-01;2;107857;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;Rita Cristiane Ribeiro Carvalho;2021-08-04;;Endereço da Sede;Av. Ayrton Senna, 2.150;Bloco P, Sala 301;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22775900;;21;40090200;;21;40090270;ri@d1000varejofarma.com.br
12.130.744/0001-00;2021-01-01;2;113056;TRUE SECURITIZADORA S.A.;Arley Custódio Fonseca;2020-03-31;;;Avenida Santo Amaro, 48;1º andar cj 12;Vila Nova Conceição;São Paulo;SP;Brasil;04506000;;11;30714475;;;;financeiro@truesecuritizadora.com.br
12.181.987/0001-77;2021-01-01;2;112880;Melnick Desenvolvimento Imobiliário S.A.;Maria Luiza dos Anjos Oliveira;2020-04-07;;;Rua Carlos Trein Filho, nº 551;N/A;Auxiliadora;Porto Alegre;RS;Brasil;90450120;;51;30169083;;;;ri@melnick.com.br
12.261.588/0001-16;2021-01-01;1;104734;POLO CAPITAL SECURITIZADORA S.A;MARIANO AUGUSTO CRISTÓVÃO DE ANDRADE;2015-04-30;;Endereço da Sede;Avenida Ataulfo de Paiva, 204;10º andar;Leblon;Rio de Janeiro;RJ;Brasil;22440033;;21;32059825;;;;ri-securitizadora@polocapital.com
12.320.349/0001-90;2021-01-01;1;99946;OURINVEST SECURITIZADORA SA;José Eduardo Queiroz de Freitas;2019-10-14;;Endereço da Sede;Avenida Paulista, 1728;5 andar;Bela Vista;São Paulo;SP;Brasil;01310919;;0011;31468611;;0011;31468600;jose.freitas@ourinvest-re.com.br
12.420.164/0001-57;2021-01-01;3;105767;CM Hospitalar S.A;Leonardo Almeida Byrro;2021-02-01;;Endereço da Sede;Rua Ministro Jesuíno Cardoso, 454;4 andar;Vila Nova Conceição;São Paulo;SP;Brasil;04544051;;11;21028081;;;;ri@viveo.com.br
12.489.315/0001-23;2021-01-01;1;103661;FERREIRA GOMES ENERGIA S.A.;Marcelo Patrício Fernandes Costa;2017-02-20;;Endereço da Sede;Rua Gomes de Carvalho, 1996, 15 andar;conjunto 151 sala H;Vila Olímpia;São Paulo;SP;Brasil;04547006;;11;45712400;;11;45712472;ri@alupar.com.br
12.528.708/0001-07;2021-01-01;4;112023;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;Lais Cristina de Sa Bortolozzo Lima;2020-08-17;;;Av. José de Souza Campos, 1321;12° andar;Nova Campinas;Campinas;SP;Brasil;13025320;;19;37052209;;19;37052209;ri@aerisenergy.com.br
12.648.266/0001-24;2021-01-01;3;112801;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Fabio Castro;2021-05-28;2021-08-16;;Avenida Pacaembu;1.088;Pacaembu;São Paulo;SP;Brasil;01234000;;11;984772704;;;;ri@ambipar.com
12.648.266/0001-24;2021-01-01;3;112801;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Lúcia de Luiz Césari;2021-08-17;2022-03-07;;Avenida Pacaembu, 1.088;;Pacaembu;São Paulo;SP;Brasil;01234000;;11;984772704;;;;ri@ambipar.com
12.648.266/0001-24;2021-01-01;3;112801;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Thiago da Costa Silva;2022-03-08;;;Avenida Pacaembu, 1088;;Pacaembu;São Paulo;SP;Brasil;01234000;;11;34295000;;;;ri@ambipar.com
12.648.327/0001-53;2021-01-01;2;110812;HIDROVIAS DO BRASIL S.A.;Ana Carolina Bastos;2020-09-24;;Endereço da Sede;Rua Gilberto Sabino, 215;7º andar;Pinheiros;São Paulo;SP;Brasil;05425020;;011;39056033;;011;39056005;ri@hbsa.com.br
13.009.717/0001-46;2021-01-01;1;102158;BCO ESTADO DE SERGIPE S.A. - BANESE;RHUAN DIAS DA MOTA COSTA;2018-08-01;;Endereço da Sede;Rua Olímpio de Souza Campos Júnior;31;Inácio Barbosa;Aracaju;SE;Brasil;49040840;;79;32184395;;79;32495692;ri@banese.com.br
13.017.462/0001-63;2021-01-01;3;111660;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;Deborah Coutinho Gil Nunes;2019-09-03;;;Praia de Botafogo, n.º 228/13º andar;Ed. Argentina;Botafogo;Rio de Janeiro;RJ;Brasil;22250906;;21;21229521;;;;deborah.nunes@energisa.com.br
13.217.485/0001-11;2021-01-01;3;103722;Grupo SBF S.A.;Daniel Regensteiner;2019-02-15;;Endereço da Sede;Rua Hugo D'Antola;200;Lapa;São Paulo;SP;Brasil;05038090;;11;25885000;;;;ri@gruposbf.com.br
13.270.520/0001-66;2021-01-01;2;104508;Kora Saúde Participações S.A.;Flávio Figueiredo Deluiggi;2021-02-19;;Endereço da Sede;Rua São Jorge;n° 06;Alto Laje;Cariacica;ES;Brasil;29150525;;27;34416860;;;;ri@korasaude.com.br
13.444.994/0001-87;2021-01-01;3;108726;MLOG S.A.;Gustavo Barbeito de Vasconcellos Lantimant Lacerda;2017-03-04;;Endereço da Sede;Rua Lauro Müller;116, salas 2601;Botafogo;Rio de Janeiro;RJ;Brasil;22290906;;21;25384900;;21;25384901;ri@mlog.com.br
13.457.942/0001-45;2021-01-01;2;106485;RIVA INCORPORADORA S.A;Diretor de Relações com Investidores;2020-03-04;;Endereço da Sede;Rua dos Otoni;n. 177;Santa Efigênia;Belo Horizonte;MG;Brasil;30150270;;31;34315400;;31;34315400;ri@rivaincorporadora.com.br
13.483.537/0001-00;2021-01-01;1;104986;BRASIL SECURITIZADORA S/A;Carlos Hugo Dequêch;2015-11-03;;Endereço da Sede;Rua Almirante Barroso, 507;;América;Joinville;SC;Brasil;89204200;;47;33735040;;47;33735040;natan@brasilsec.com.br
13.574.594/0001-96;2021-01-01;2;112501;BK BRASIL OPERAÇÃO E ASSESSORIA A RESTAURANTES SA;Gabriel Magalhães da Rocha Guimarães;2021-04-09;;;Alameda Tocantins, nº 350, 10º andar;10º andar;Alphaville;Barueri;SP;Brasil;06455020;;11;23970320;;11;23970320;ri@burgerking.com.br
13.783.221/0004-78;2021-01-01;2;110310;MADERO INDÚSTRIA E COMÉRCIO S.A.;Silvia Emanoele Pereira de Paula;2021-04-13;;;Rua Luísa Dariva, nº 40;22° andar;Campina do Siqueira;Curitiba;PR;Brasil;80730480;;41;30176500;;;;ir@grupomadero.com.br
14.110.585/0001-07;2021-01-01;2;105111;MÉLIUZ S.A.;Luciano Cardoso Valle;2020-09-21;;Endereço da Sede;Rua Andaluzita, nº131;;Bairro Carmo;Belo Horizonte;MG;Brasil;30310030;;31;31956854;;;;ri@meliuz.com.br
14.127.813/0001-51;2021-01-01;3;112305;GetNinjas S.A.;Eduardo Orlando L´Hotellier;2021-02-26;;;Avenida Brigadeiro Faria Lima, n.º 1.903;conjunto 32;Jardim Paulistano;São Paulo;SP;Brasil;01452001;;11;30322978;;;;ri@getninjas.com.br
14.191.427/0001-29;2021-01-01;1;108787;GranBio Investimentos S.A.;Leonardo Pereira;2020-08-20;2021-07-18;Endereço da Sede;Avenida Professor Almeida Prado 532;Prédio 50;Bionano;São Paulo;SP;Brasil;05508901;;5511;27390500;;;;falecomri@granbio.com.br
14.191.427/0001-29;2021-01-01;1;108787;GranBio Investimentos S.A.;Marli Toshie Shihomatsu;2021-07-19;;Endereço da Sede;Avenida Professor Almeida Prado, 532;Prédio 50;Bionano;São Paulo;SP;Brasil;05508901;;5511;27390500;;;;falecomri@granbio.com.br
14.308.514/0001-13;2021-01-01;1;99893;PARTICIPAÇÕES INDUST. DO NORDESTE S.A.;Jenifer Rodrigues Tenório;2017-02-02;;Endereço da Sede;Avenida Barão de Tefé, 34;19º andar/parte;Saúde;Rio de Janeiro;RJ;Brasil;20220460;;021;32323861;;021;22539775;admin@pin.com.br
14.388.334/0001-99;2021-01-01;1;104973;PARANA BCO S.A.;Adriana Gomes Souza Veiga (Itaú);2007-03-05;;Endereço da Sede;Rua Santa Virgínia, 299 CA Tatuapé, Bloco B;Térreo;Tatuapé;São Paulo;SP;Brasil;03084000;;11;27402139;;11;27402139;escrituracaorendavariavel@itau-unibanco.com.br
14.776.142/0001-50;2021-01-01;4;111383;WESTWING COMÉRCIO VAREJISTA S.A.;Thiago de Andrade Deiab;2021-04-22;;;Avenida Queiroz Filho, 1700 Torre A;Sala 501, 502;Vila Hamburguesa;São Paulo;SP;Brasil;05319000;;11;35882000;;;;ri@westwing.com.br
14.785.152/0001-51;2021-01-01;4;114728;HBR Realty Empreendimentos Imobiliários S.A.;André Luis de Oliveira Agostinho;2021-12-15;;;Avenida Vereador Narciso Yague Guimarães, 1145;2º andar;Jardim Armênia;Mogi das Cruzes;SP;Brasil;08780500;;11;47937555;;11;47937553;ri@hbrrealty.com.br
14.785.152/0001-51;2021-01-01;4;114728;HBR Realty Empreendimentos Imobiliários S.A.;Mario Augusto Nogueira de Paula;2021-10-18;2021-12-14;;Avenida Vereador Narciso Yague Guimarães, 1.145;2º andar;Jardim Armênia;Mogi das Cruzes;SP;Brasil;08780500;;11;47937555;;;;ri@hbrrealty.com.br
14.785.152/0001-51;2021-01-01;4;114728;HBR Realty Empreendimentos Imobiliários S.A.;Mario Augusto Nogueira de Paula;2021-10-18;2021-12-14;;Avenida Vereador Narciso Yague Guimarães, 1.145;2º andar;Jardim Armênia;Mogi das Cruzes;SP;Brasil;08780500;;11;47937555;;11;47937553;ri@hbrrealty.com.br
14.807.945/0001-24;2021-01-01;1;105410;SANSUY S.A. INDUSTRIA DE PLASTICOS;Sansuy S.A. Industria de Plásticos;2018-04-28;;Endereço da Sede;Rodovia Regis Bittencourt, 4981, KM 280;;Tingidor;Embu das Artes;SP;Brasil;06830900;;11;21392579;;11;47046313;investidores@sansuy.com.br
14.882.295/0001-81;2021-01-01;1;99722;CBO HOLDING S.A.;Rafael Passos Kirsten;2019-08-15;;Endereço da Sede;Travessa Braga nº2;N/A;Barreto;Niterói;RJ;Brasil;24110200;;21;26249300;;21;26249300;rafael.kirsten@grupocbo.com.br
14.998.371/0001-19;2021-01-01;3;112694;J. MACEDO S.A.;DANIELE SILVESTRE DA SILVA FRANCA;2022-02-02;;;Rua Benedito Macêdo, 79;79;Cais do Porto;Fortaleza;CE;Brasil;60180410;;85;40066112;;;;danielesilvestre@jmacedo.com.br
15.090.690/0001-94;2021-01-01;2;112574;CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.;Carlos Eduardo Auchewski Xisto;2021-07-12;;;Rua Bandeirante Sebastião Marinho nº 144;;Jundiaí;Anápolis;GO;Brasil;75113135;;011;37872683;;011;;invest@ecorodovias.com.br
15.101.405/0001-93;2021-01-01;1;99831;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;RODRIGO GOMES;2016-01-04;;Endereço da Sede;AVENIDA TANCREDO NEVES, 2359;SALA 1205;CAMINHO DAS ÀRVORES;Salvador;BA;Brasil;41820020;;71;21374606;;;;RODRIGO@CRCI.COM.BR
15.124.464/0001-87;2021-01-01;1;113588;BANCO ECONOMICO SA - EM LIQUIDAÇÃO EXTRAJUDICIAL;Natalicio Pegorini;2002-12-18;;;Rua da Argentina, 01, Edifício Argentina, 1º andar;;Comércio;Salvador;BA;Brasil;40015130;;71;32541207;;;;pegorini@economico.com.br
15.139.629/0001-94;2021-01-01;5;108281;CIA ELETRICIDADE EST. DA BAHIA - COELBA;Renato Rocha;2021-01-19;;Endereço da Sede;Praia do Flamengo, 78;10º andar;Flamengo;Rio de Janeiro;RJ;Brasil;22210030;;21;32359828;;21;32359876;ri@neoenergia.com
15.144.017/0001-90;2021-01-01;4;111264;CIA SEGUROS ALIANCA DA BAHIA;ANA CRISTINA MOREIRA PINTO;1999-12-10;;;Rua Pinto Martins;11;Comércio;Salvador;BA;Brasil;40015020;;071;36161013;;071;36161016;aliancadiretoria@alba.com.br
15.413.826/0001-50;2021-01-01;3;111658;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;Deborah Coutinho Gil Nunes;2019-09-03;;;Praia de Botafogo, n.º 228/13º andar;Ed. Argentina;Botafogo;Rio de Janeiro;RJ;Brasil;22250906;;21;21229521;;;;deborah.nunes@energisa.com.br
15.527.906/0001-36;2021-01-01;1;102423;BIOSEV S.A.;Leonardo Oliveira D'Elia;2019-11-06;;Endereço da Sede;Avenida Brigadeiro Faria Lima, nº 1.355;11º andar;Jardim Paulistano;São Paulo;SP;Brasil;01452919;;011;30925291;;011;30925373;ri@biosev.com
