CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;Caixa_Postal;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email
33.958.695/0001-78;2021-01-01;3;112484;UNIPAR CARBOCLORO S.A.;Endereço da Sede;Avenida Presidente Juscelino Kubitschek, nº 1327;22º andar;Itaim Bibi;São Paulo;SP;Brasil;04543011;;;11;37044200;;;;ri@unipar.com
33.958.695/0001-78;2021-01-01;3;112484;UNIPAR CARBOCLORO S.A.;Endereço para Correspondência;Avenida Presidente Juscelino Kubitschek, nº 1327;22º andar;Itaim Bibi;São Paulo;SP;Brasil;04543011;;;11;37044200;;;;ri@unipar.com
34.169.557/0001-72;2021-01-01;3;112005;BCO MERCANTIL DE INVESTIMENTOS S.A.;Endereço da Sede;Rua Rio de Janeiro, 654;14º andar;Centro;Belo Horizonte;MG;Brasil;30160912;;;31;30576234;;31;30576285;relacoescominvestidores@mercantil.com.br
34.169.557/0001-72;2021-01-01;3;112005;BCO MERCANTIL DE INVESTIMENTOS S.A.;Endereço para Correspondência;Rua Rio de Janeiro 654;9º andar;Centro;Belo Horizonte;MG;Brasil;30160912;;;31;30576858;;;;relacoescominvestidores@mercantil.com.br
34.274.233/0001-02;2021-01-01;2;109139;VIBRA ENERGIA S/A;Endereço da Sede;Rua Correia Vasques nº 250;4º andar;Cidade Nova;Rio de Janeiro;RJ;Brasil;20211140;;;021;23544015;;021;23544015;ri@br.com.br
34.274.233/0001-02;2021-01-01;2;109139;VIBRA ENERGIA S/A;Endereço para Correspondência;Rua Correia Vasques nº 250;4º andar;Cidade Nova;Rio de Janeiro;RJ;Brasil;20211140;;;021;23544409;;021;23544409;ri@vibraenergia.com.br
34.469.625/0001-19;2021-01-01;1;105041;Companhia Securitizadora de Créditos Financeiros VERT-Provi;Endereço da Sede;rua Cardeal Arcoverde, nº 2365;7º andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_vertprovi@vert-capital.com
34.469.625/0001-19;2021-01-01;1;105041;Companhia Securitizadora de Créditos Financeiros VERT-Provi;Endereço para Correspondência;rua Cardeal Arcoverde, nº 2365;7º andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_vertprovi@vert-capital.com
34.591.574/0001-01;2021-01-01;1;108197;UP ENGENHARIA E URBANISMO S.A.;Endereço da Sede;Av Luis Carlos Prestes, 350;Sala 312;Barra Da Tijuca;Rio de Janeiro;RJ;Brasil;22775055;;;21;24308960;;;;ri@upengenharia.com.br
34.591.574/0001-01;2021-01-01;1;108197;UP ENGENHARIA E URBANISMO S.A.;Endereço para Correspondência;Av Luis Carlos Prestes, 350;Sala 312;Barra Da Tijuca;Rio de Janeiro;RJ;Brasil;22775055;;;21;24308960;;;;ri@upengenharia.com.br
35.082.277/0001-95;2021-01-01;1;103281;BASE SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A;Endereço da Sede;Av. Brigadeiro Faria Lima;1461, 4º, cj. 41;Jardim Paulistano;São Paulo;SP;Brasil;01452002;;;11;94501174;;;;cesar.r.ligeiro@gmail.com
35.082.277/0001-95;2021-01-01;1;103281;BASE SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A;Endereço para Correspondência;Av. Brigadeiro Faria Lima;1461, 4º, cj. 41;Jardim Paulistano;São Paulo;SP;Brasil;01452002;;;11;945011742;;;;cesar@basesecuritizadora.com
35.502.310/0001-99;2021-01-01;3;105612;CS Brasil Participações e Locações S.A.;Endereço da Sede;Avenida Saraiva, nº 400;sala 10-A;Bairro Vila Cintra;Mogi das Cruzes;SP;Brasil;08745900;;;11;23777170;;11;23778701;anselmo.junior@csbrasilservicos.com.br
35.502.310/0001-99;2021-01-01;3;105612;CS Brasil Participações e Locações S.A.;Endereço para Correspondência;Avenida Saraiva, nº 400;sala 10-A;Bairro Vila Cintra;Mogi das Cruzes;SP;Brasil;08745900;;;011;23777170;;11;23778701;anselmo.junior@csbrasilservicos.com.br
35.522.178/0001-87;2021-01-01;2;107189;CIA SECURITIZADORA DE CRED. FIN. CARTÕES CONSIGNADOS II;Endereço da Sede;Rua Cardeal Arcoverde 2365;7 andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_consignados2@vert-capital.com
35.522.178/0001-87;2021-01-01;2;107189;CIA SECURITIZADORA DE CRED. FIN. CARTÕES CONSIGNADOS II;Endereço para Correspondência;Rua Cardeal Arcoverde 2365;7 andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_consignados2@vert-capital.com
35.522.281/0001-27;2021-01-01;2;108872;Companhia Securitizadora de Créditos Financeiros VERT-Virtus;Endereço da Sede;Rua Cardeal Arcoverde 2365;7 andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_virtus@vert-capital.com
35.522.281/0001-27;2021-01-01;2;108872;Companhia Securitizadora de Créditos Financeiros VERT-Virtus;Endereço para Correspondência;Rua Cardeal Arcoverde 2365;7 andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_virtus@vert-capital.com
35.593.905/0001-05;2021-01-01;3;112487;CONCESSIONÁRIA ECOVIAS DO CERRADO S.A.;Endereço da Sede;Rua Sintra;50;Granja Marileusa;Uberlândia;MG;Brasil;38406643;;;34;32918000;;34;32918036;invest@ecorodovias.com.br
35.593.905/0001-05;2021-01-01;3;112487;CONCESSIONÁRIA ECOVIAS DO CERRADO S.A.;Endereço para Correspondência;Rua Sintra;50;Granja Marileusa;Uberlândia;MG;Brasil;38406643;;;34;32918000;;34;32918036;invest@ecorodovias.com.br
35.727.157/0001-06;2021-01-01;2;105891;EZ INC Incorporações Comerciais S.A.;Endereço da Sede;Avenida República do Líbano;1921;Ibirapuera;São Paulo;SP;Brasil;04501002;;;11;31355959;;;;ri@ezinc.com.br
35.727.157/0001-06;2021-01-01;2;105891;EZ INC Incorporações Comerciais S.A.;Endereço para Correspondência;Avenida República do Líbano;1921;Ibirapuera;São Paulo;SP;Brasil;04501002;;;11;31355959;;;;ri@ezinc.com.br
35.791.391/0001-94;2021-01-01;1;105511;QUALITY SOFTWARE S.A.;Endereço da Sede;Av. Rio Branco, 114;6º e 4º andares;Centro;Rio de Janeiro;RJ;Brasil;20040001;;;21;31473000;;21;31473049;ri@quality.com.br
35.791.391/0001-94;2021-01-01;1;105511;QUALITY SOFTWARE S.A.;Endereço para Correspondência;Av. Rio Branco, 114;6º e 4º andares;Centro;Rio de Janeiro;RJ;Brasil;20040001;;;21;31473000;;21;31473049;ri@quality.com.br
36.243.187/0001-00;2021-01-01;3;113059;True Companhia Securitizadora de Créditos Financeiros II;Endereço da Sede;Avenida Santo Amaro, 48;1º andar cj 12;Vila Nova Conceição;São Paulo;SP;Brasil;04506000;;;11;30714475;;;;financeiro@truesecuritizadora.com.br
36.243.187/0001-00;2021-01-01;3;113059;True Companhia Securitizadora de Créditos Financeiros II;Endereço para Correspondência;Avenida Santo Amaro, 48;1 andar cj 12;Vila Nova Conceição;São Paulo;SP;Brasil;04506000;;;11;30714475;;;;financeiro@truesecuritizadora.com.br
36.542.025/0001-64;2021-01-01;2;109082;BRQ SOLUCOES EM INFORMATICA S.A.;Endereço da Sede;Avenida Ipanema, nº 165;1505/1506/1507;18 do Forte Empres.;Barueri;SP;Brasil;06472002;;;11;25260600;;11;21267099;ri@brq.com
36.542.025/0001-64;2021-01-01;2;109082;BRQ SOLUCOES EM INFORMATICA S.A.;Endereço para Correspondência;Rua Boa Vista, 254;9º andar;Centro;São Paulo;SP;Brasil;01014907;;;11;25260600;;11;21267099;ri@brq.com
36.729.398/0001-49;2021-01-01;2;106595;CIA. SEC. DE CRÉDITOS FINANCEIROS VERT-PROVI II;Endereço da Sede;Rua Cardeal Arcoverde 2365;7 andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_provi2@vert-capital.com
36.729.398/0001-49;2021-01-01;2;106595;CIA. SEC. DE CRÉDITOS FINANCEIROS VERT-PROVI II;Endereço para Correspondência;Rua Cardeal Arcoverde 2365;7 andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_provi2@vert-capital.com
37.368.315/0001-04;2021-01-01;1;102457;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS - VERT 5;Endereço da Sede;rua Cardeal Arcoverde, nº 2365;7º andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_vertprovi@vert-capital.com
37.368.315/0001-04;2021-01-01;1;102457;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS - VERT 5;Endereço para Correspondência;rua Cardeal Arcoverde, nº 2365;7º andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;11;338518000;dri_vertprovi@vert-capital.com
37.592.100/0001-64;2021-01-01;2;110344;MISSISSIPI SECURITIZADORA S/A;Endereço da Sede;Rua Minas de Prata, 30;8º andar - Conjunto;Vila Nova Conceição;São Paulo;SP;Brasil;04552080;;;11;983451613;;;;joaopeixoto@peixotoneto.com.br
37.592.100/0001-64;2021-01-01;2;110344;MISSISSIPI SECURITIZADORA S/A;Endereço para Correspondência;Rua Minas de Prata, 30;8º andar - Conjunto;Vila Nova Conceição;São Paulo;SP;Brasil;04552080;;;11;983451613;;;;joaopeixoto@peixotoneto.com.br
37.663.076/0001-07;2021-01-01;5;113339;AES BRASIL ENERGIA S.A.;Endereço da Sede;Av. Luiz Carlos Berrini, 1.376;12º Andar Torre A;Brooklin Paulista;São Paulo;SP;Brasil;04571936;;;11;41974925;;;;ri.aestiete@aes.com
37.663.076/0001-07;2021-01-01;5;113339;AES BRASIL ENERGIA S.A.;Endereço para Correspondência;Av. Luiz Carlos Berrini, 1.376;12º Andar Torre A;Brooklin Paulista;São Paulo;SP;Brasil;04571936;;;11;41974925;;;;ri.aestiete@aes.com
37.702.340/0001-74;2021-01-01;5;116303;Monte Rodovias S.A.;Endereço da Sede;Rua Pedroso Alvarenga, nº 691- conjunto 1.305;Edifício Time Office;Itaim Bibi;São Paulo;SP;Brasil;04531001;;;71;30236361;;;;ri@monterodovias.com.br
37.702.340/0001-74;2021-01-01;5;116303;Monte Rodovias S.A.;Endereço para Correspondência;Rua Pedroso Alvarenga, nº 691- conjunto 1.305;Edifício Time Office;Itaim Bibi;São Paulo;SP;Brasil;04531001;;;71;30236361;;;;ri@monterodovias.com.br
38.042.694/0001-00;2021-01-01;1;105216;Multi PCH Securitizadora de Creditos Financeiros S.A.;Endereço da Sede;Rua Bandeira Paulista, nº 600;Conjunto 44, Sala 4;Itaim Bibi;São Paulo;SP;Brasil;04532001;;;011;41158700;;011;000000;ri@grupotravessia.com
38.042.694/0001-00;2021-01-01;1;105216;Multi PCH Securitizadora de Creditos Financeiros S.A.;Endereço para Correspondência;Rua Bandeira Paulista, nº 600;Conjunto 44, Sala 4;Itaim Bibi;São Paulo;SP;Brasil;04532001;;;011;41158700;;011;41158700;ri@grupotravessia.com
38.126.888/0001-86;2021-01-01;2;109355;Rio Energy Participações S.A.;Endereço da Sede;Rua Jardim Botânico 518;sala 501;Jardim Botânico;Rio de Janeiro;RJ;Brasil;22461000;;;5521;30326146;;;;ri@rioenergy.com.br
38.126.888/0001-86;2021-01-01;2;109355;Rio Energy Participações S.A.;Endereço para Correspondência;Rua Jardim Botânico 518;sala 501;Jardim Botânico;Rio de Janeiro;RJ;Brasil;22461000;;;5521;30326146;;;;ri@rioenergy.com.br
38.199.406/0001-18;2021-01-01;2;103147;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;Endereço da Sede;Rua Joaquim Floriano, 960, conjunto 91;9º andar;Itaim Bibi;São Paulo;SP;Brasil;04534004;;;11;35460900;;;;ri@gruporioalto.com.br
38.199.406/0001-18;2021-01-01;2;103147;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;Endereço para Correspondência;Rua Joaquim Floriano, 960, conjunto 91;9º andar;Itaim Bibi;São Paulo;SP;Brasil;04534004;;;11;35460900;;;;ri@gruporioalto.com.br
38.307.135/0001-77;2021-01-01;4;114471;G2D Investments, Ltd.;Endereço da Sede;16 Burnaby Street;HM 11;Hamilton;;SP;Bermudas;00000000;;;11;35565505;;1;96600;todosformulariodereferenciag2d@g2dinvestments.com
38.307.135/0001-77;2021-01-01;4;114471;G2D Investments, Ltd.;Endereço no Exterior;16 Burnaby Street;HM 11;Hamilton;;;Bermudas;00000000;;;1;96602;;1;96600;todosformulariodereferenciag2d@g2dinvestments.com
38.307.135/0001-77;2021-01-01;4;114471;G2D Investments, Ltd.;Endereço para Correspondência;16 Burnaby Street;HM 11;Hamilton;;SP;Bermudas;00000000;;;11;35565505;;1;96600;todosformulariodereferenciag2d@g2dinvestments.com
38.456.921/0001-36;2021-01-01;3;103440;INFRACOMMERCE CXAAS S.A.;Endereço da Sede;Avenida Doutor Cardoso de Melo, 1.855, 15º andar;conj. 151, sala A;Vila Olímpia;São Paulo;SP;Brasil;04548005;;;11;38481313;;;;investor@infracommerce.com.br
38.456.921/0001-36;2021-01-01;3;103440;INFRACOMMERCE CXAAS S.A.;Endereço para Correspondência;Avenida Doutor Cardoso de Melo, 1.855, 15º andar;conj. 151, sala A;Vila Olímpia;São Paulo;SP;Brasil;04548005;;;11;38481313;;;;investor@infracommerce.com.br
39.115.514/0001-28;2021-01-01;2;106157;RUMO MALHA OESTE S.A.;Endereço da Sede;Av. Brigadeiro Faria Lima, 4.100,;3º Andar, Sala 02;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;41;21417555;;41;33656566;ir@rumolog.com
39.115.514/0001-28;2021-01-01;2;106157;RUMO MALHA OESTE S.A.;Endereço para Correspondência;Rua Emílio Bertolini;100;Cajuru;Curitiba;PR;Brasil;80610020;;;41;21417755;;41;33656566;ir@rumolog.com
39.346.861/0350-38;2021-01-01;4;111322;CENCOSUD BRASIL COMERCIAL S.A.;Endereço da Sede;Avenida das Nações Unidas, nº 12.995;21º Andar;Brooklin Paulista;São Paulo;SP;Brasil;04578000;;;11;43779403;;;;ri@cencosud.com.br
39.346.861/0350-38;2021-01-01;4;111322;CENCOSUD BRASIL COMERCIAL S.A.;Endereço para Correspondência;Avenida das Nações Unidas, nº 12.995;21º Andar;Brooklin Paulista;São Paulo;SP;Brasil;04578000;;;11;43779403;;;;ri@cencosud.com.br
39.393.829/0001-37;2021-01-01;5;104708;HLASA PARTICIPAÇÕES S.A.;Endereço da Sede;Av. Almirante Barroso, nº 52;Sl 3001 e 3002 parte;Centro;Rio de Janeiro;RJ;Brasil;20031918;;;021;22111300;;021;22111313;invest@invepar.com.br
39.393.829/0001-37;2021-01-01;5;104708;HLASA PARTICIPAÇÕES S.A.;Endereço para Correspondência;Av. Almirante Barroso, nº 52;Sl 3001 e 3002 parte;Centro;Rio de Janeiro;RJ;Brasil;20031918;;;021;22111300;;021;22111313;invest@invepar.com.br
40.159.947/0001-64;2021-01-01;7;111027;HMOBI Participações S.A.;Endereço da Sede;Av. Almirante Barroso, nº 52;Sl 3001 e 3002 parte;Centro;Rio de Janeiro;RJ;Brasil;20031000;;;21;22111300;;;;dri@metrorio.com.br
40.159.947/0001-64;2021-01-01;7;111027;HMOBI Participações S.A.;Endereço para Correspondência;Av. Almirante Barroso, nº 52;Sl 3001 e 3002 parte;Centro;Rio de Janeiro;RJ;Brasil;20031000;;;21;22111300;;;;dri@metrorio.com.br
40.337.136/0001-06;2021-01-01;7;113699;Terra Santa Propriedades Agrícolas S.A.;Endereço da Sede;Praça General Gentil Falcão, 108, 8º andar;Cj. 81, Sala 4;Cidade Monções;São Paulo;SP;Brasil;04571150;;;11;910410733;;;;ri@terrasantapa.com.br
40.337.136/0001-06;2021-01-01;7;113699;Terra Santa Propriedades Agrícolas S.A.;Endereço para Correspondência;Praça General Gentil Falcão, 108, 8º andar;Cj. 81, Sala 4;Cidade Monções;São Paulo;SP;Brasil;04571150;;;11;910410733;;;;ri@terrasantapa.com.br
40.446.476/0001-75;2021-01-01;2;106620;Playbanco Securitizadora S.A.;Endereço da Sede;Rua Manoel Coelho, nº 676;sala 211 E;Centro;São Caetano do Sul;SP;Brasil;09581450;;;011;42249404;;011;42249404;atendimento@playbanco.com.br
40.446.476/0001-75;2021-01-01;2;106620;Playbanco Securitizadora S.A.;Endereço para Correspondência;Rua Manoel Coelho, nº 676;sala 211 E;Centro;São Caetano do Sul;SP;Brasil;09581450;;;011;42249404;;11;42249404;atendimento@playbanco.com.br
40.760.921/0001-77;2021-01-01;3;114017;HUMAITA SECURITIZADORA S/A;Endereço da Sede;Rua Angelo Varela, nº 1362;sala 06;Tirol;Natal;RN;Brasil;59015010;;;84;987278815;;;;mpdp@umich.edu
40.760.921/0001-77;2021-01-01;3;114017;HUMAITA SECURITIZADORA S/A;Endereço para Correspondência;Rua Angelo Varela, nº 1362;sala 06;Tirol;Natal;RN;Brasil;59015010;;;84;987278815;;;;mpdp@umich.edu
40.885.785/0001-41;2021-01-01;2;110192;CIA. SECURITIZADORA DE CRED. FIN. VERT-UME;Endereço da Sede;Rua Cardeal Arcoverde 2365;7 andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_ume@vert-capital.com
40.885.785/0001-41;2021-01-01;2;110192;CIA. SECURITIZADORA DE CRED. FIN. VERT-UME;Endereço para Correspondência;Rua Cardeal Arcoverde 2365;7 andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_ume@vert-capital.com
40.997.635/0001-20;2021-01-01;2;108855;TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS XXII S.A.;Endereço da Sede;Rua Bandeira Paulista, nº 600, Conjunto 44;SALA 13;Itaim Bibi;São Paulo;SP;Brasil;04532001;;;011;41158700;;;;luis.passos@grupotravessia.com
40.997.635/0001-20;2021-01-01;2;108855;TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS XXII S.A.;Endereço para Correspondência;Rua Bandeira Paulista, nº 600, Conjunto 44;sala 13;Itaim Bibi;São Paulo;SP;Brasil;04532001;;;011;41158700;;011;41158700;luis.passos@grupotravessia.com
41.096.674/0001-19;2021-01-01;1;109109;CANTU STORE S.A.;Endereço da Sede;Rua Gomes de Carvalho, 1.108;Conj 144, 14º andar;Vila Olímpia;São Paulo;SP;Brasil;04547001;;;47;30462550;;;;ri@cantustore.com.br
41.096.674/0001-19;2021-01-01;1;109109;CANTU STORE S.A.;Endereço para Correspondência;Rua Gomes de Carvalho, 1.108;Conj. 144, 14º andar;Vila Olímpia;São Paulo;SP;Brasil;04547001;;;47;30462550;;;;ri@cantustore.com.br
41.335.131/0001-07;2021-01-01;2;110301;Cia. Securitizadora de Cred. Fin. VERT-CAPITAL CONSIG;Endereço da Sede;Rua Cardeal Arcoverde 2365;7 andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_capitalconsig@vert-capital.com
41.335.131/0001-07;2021-01-01;2;110301;Cia. Securitizadora de Cred. Fin. VERT-CAPITAL CONSIG;Endereço para Correspondência;Rua Cardeal Arcoverde 2365;7 andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_capitalconsig@vert-capital.com
41.508.382/0001-46;2021-01-01;2;110141;RODOVIAS DO BRASIL HOLDING S.A.;Endereço da Sede;Avenida Afrânio de Melo Franco nº 290;sala 501-A;LEBLON;Rio de Janeiro;RJ;Brasil;22430060;;;21;996993997;;21;996993997;alexandre.s@rdbholding.com.br
41.508.382/0001-46;2021-01-01;2;110141;RODOVIAS DO BRASIL HOLDING S.A.;Endereço para Correspondência;Avenida Afrânio de Melo Franco nº 290;sala 501-A;LEBLON;Rio de Janeiro;RJ;Brasil;22430060;;;21;996993997;;21;996993997;alexandre.s@rdbholding.com.br
41.534.746/0001-62;2021-01-01;2;108857;CERES SECURITIZADORA S/A;Endereço da Sede;Avenida Edilson Lamartine Mendes, 536;piso sup., sala 2;Parque das Américas;Uberaba;MG;Brasil;38045000;;;34;33110140;;;;ri@ceresec.com
41.534.746/0001-62;2021-01-01;2;108857;CERES SECURITIZADORA S/A;Endereço para Correspondência;Avenida Edilson Lamartine Mendes, 536;piso sup., sala 2;Parque das Américas;Uberaba;MG;Brasil;38045000;;;34;33110140;;;;ri@ceresec.com
41.811.375/0001-19;2021-01-01;3;108902;CANAL COMPANHIA DE SECURITIZAÇÃO;Endereço da Sede;Rua Boa Vista, 254;13 andar;centro;São Paulo;SP;Brasil;01014907;;;5511;975708469;;5511;30806300;nmachado@grupobrsec.com.br
41.811.375/0001-19;2021-01-01;3;108902;CANAL COMPANHIA DE SECURITIZAÇÃO;Endereço para Correspondência;Rua Boa Vista, 254;13 andar;centro;São Paulo;SP;Brasil;01014907;;;5511;30806300;;5511;30806300;nathalia@canalsecuritizadora.com.br
42.150.391/0001-70;2021-01-01;2;106380;BRASKEM S.A.;Endereço da Sede;Rua Eteno, Nº 1561,;Polo petroquimico;Copec;Camaçari;BA;Brasil;42810000;;;071;34131897;;071;34131536;braskem-ri@braskem.com.br
42.150.391/0001-70;2021-01-01;2;106380;BRASKEM S.A.;Endereço para Correspondência;Rua Lemos Monteiro, 120;24º ANDAR;Butantã;São Paulo;SP;Brasil;05501050;;;011;35769531;;011;35769532;braskem-ri@braskem.com.br
42.233.757/0001-75;2021-01-01;3;110622;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;Endereço da Sede;Rua da Quitanda;nº 86, 4º andar;Centro;Rio de Janeiro;RJ;Brasil;20091005;;;11;55064059;;;;ri.aminvest1@alvarezandmarsal.com
42.233.757/0001-75;2021-01-01;3;110622;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;Endereço para Correspondência;Rua da Quitanda;nº 86, 4º andar;Centro;Rio de Janeiro;RJ;Brasil;20091005;;;11;55064059;;;;ri.aminvest1@alvarezandmarsal.com
42.278.291/0001-24;2021-01-01;3;112491;LOG-IN LOGISTICA INTERMODAL S.A.;Endereço da Sede;Rua do Passeio, 78;12º andar - 1201;Centro;Rio de Janeiro;RJ;Brasil;20021290;;;21;21116500;;21;21116760;relacoescominvestidores@loginlogistica.com.br
42.278.291/0001-24;2021-01-01;3;112491;LOG-IN LOGISTICA INTERMODAL S.A.;Endereço para Correspondência;Rua do Passeio, 78;12º andar - 1201;Centro;Rio de Janeiro;RJ;Brasil;20021290;;;21;21116500;;21;21116760;relacoescominvestidores@loginlogistica.com.br
42.278.473/0001-03;2021-01-01;3;111157;WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.;Endereço da Sede;Setor Comercial Norte, Quadra 02, Bloco D, Ed. Liberty Mall;Entrada B, Sala 1301;Asa Norte;Brasília;DF;Brasil;70712903;;;61;34261600;;;;ri@wizsolucoes.com.br
42.278.473/0001-03;2021-01-01;3;111157;WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.;Endereço para Correspondência;Setor Comercial Norte, Quadra 02, Bloco D, Ed. Liberty Mall;Entrada B, Sala 1301;Asa Norte;Brasília;DF;Brasil;70712903;;;61;34261600;;;;ri@wizsolucoes.com.br
42.310.775/0001-03;2021-01-01;1;109410;Águas do Rio 1 SPE S.A.;Endereço da Sede;Avenida Barão de Tefé, nº 34;sala 701;Saúde;Rio de Janeiro;RJ;Brasil;20220460;;;011;38188150;;;;ri@aegea.com.br
42.310.775/0001-03;2021-01-01;1;109410;Águas do Rio 1 SPE S.A.;Endereço para Correspondência;Avenida Barão de Tefé, nº 34;sala 701;Saúde;Rio de Janeiro;RJ;Brasil;20220460;;;011;38188150;;;;ri@aegea.com.br
42.331.462/0001-31;2021-01-01;2;110587;EMBPAR PARTICIPAÇÕES S/A;Endereço da Sede;Alameda Bom Pastor, 3700;Lote A, Sala 06;Barro Preto;São José dos Pinhais;PR;Brasil;83015140;;;41;32997272;;41;32997244;ri@bttl.com.br
42.331.462/0001-31;2021-01-01;2;110587;EMBPAR PARTICIPAÇÕES S/A;Endereço para Correspondência;Alameda Bom Pastor, nr 3700;Lote A, Sala 06;Barro Preto;São José dos Pinhais;PR;Brasil;83015140;;;41;32997272;;41;32997244;ri@bttl.com.br
42.353.180/0001-35;2021-01-01;1;110914;IGUÁ RIO DE JANEIRO S.A.;Endereço da Sede;Rua Helios Seelinger, 155;sala 202;Rio de Janeiro;Rio de Janeiro;RJ;Brasil;22640040;;;11;35008600;;11;35008610;riiguasa@iguasa.com.br
42.353.180/0001-35;2021-01-01;1;110914;IGUÁ RIO DE JANEIRO S.A.;Endereço para Correspondência;Rua Helios Seelinger, 155;sala 202;Rio de Janeiro;Rio de Janeiro;RJ;Brasil;22640040;;;11;35008600;;11;35008610;riiguasa@iguasa.com.br
42.500.384/0001-51;2021-01-01;6;114682;OMEGA ENERGIA S.A.;Endereço da Sede;Rua Elvira Ferraz, 68;12andar,conj 123/124;Vila Olímpia;São Paulo;SP;Brasil;04552040;;;11;32549810;;11;32549810;ri@omegaenergia.com.br
42.500.384/0001-51;2021-01-01;6;114682;OMEGA ENERGIA S.A.;Endereço para Correspondência;Rua Elvira Ferraz, 68;12andar,conj 123/124;Vila Olímpia;São Paulo;SP;Brasil;04552040;;;11;32549810;;11;32549810;ri@omegaenergia.com.br
42.603.513/0001-37;2021-01-01;3;113060;TRUE SECURITIZADORA DE CREDITOS FINANCEIROS IV S.A.;Endereço da Sede;Avenida Santo Amaro, 48;1º andar cj 11;Vila Nova Conceição;São Paulo;SP;Brasil;04506000;;;11;30714475;;;;financeiro@truesecuritizadora.com.br
42.603.513/0001-37;2021-01-01;3;113060;TRUE SECURITIZADORA DE CREDITOS FINANCEIROS IV S.A.;Endereço para Correspondência;Avenida Santo Amaro, 48;1º andar, cj 11;Vila Nova Conceição;São Paulo;SP;Brasil;04506000;;;11;30714475;;;;financeiro@truesecuritizadora.com.br
42.644.220/0001-06;2021-01-01;1;109417;ÁGUAS DO RIO 4 SPE S.A.;Endereço da Sede;Avenida Barão de Tefé, nº 34;sala 801;Saúde;Rio de Janeiro;RJ;Brasil;20220460;;;011;38188150;;;;ri@aegea.com.br
42.644.220/0001-06;2021-01-01;1;109417;ÁGUAS DO RIO 4 SPE S.A.;Endereço para Correspondência;Avenida Barão de Tefé, n° 34;sala 801;Saúde;;;Brasil;20220460;;;011;38188150;;011;38188150;ri@aegea.com.br
42.771.949/0001-35;2021-01-01;3;111325;CENTRO DE IMAGEM DIAGNOSTICOS S.A.;Endereço da Sede;Alameda Vicente Pinzon;nº 51, conjunto 301;Vila Olímpia;São Paulo;SP;Brasil;04547130;;;11;50881072;;11;50881072;ri@alliar.com
42.771.949/0001-35;2021-01-01;3;111325;CENTRO DE IMAGEM DIAGNOSTICOS S.A.;Endereço para Correspondência;Alameda Vicente Pinzon;nº 51, conjunto 301;Vila Olímpia;São Paulo;SP;Brasil;04547130;;;11;50881072;;11;50881072;ri@alliar.com
42.938.083/0001-04;2021-01-01;2;110755;VERT-9 Companhia Securitizadora de Créditos Financeiros;Endereço da Sede;Rua Cardeal Arcoverde 2365;7 andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_vert9@vert-capital.com
42.938.083/0001-04;2021-01-01;2;110755;VERT-9 Companhia Securitizadora de Créditos Financeiros;Endereço para Correspondência;Rua Cardeal Arcoverde 2365;7 andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;dri_vert9@vert-capital.com
