CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Escriturador;CNPJ_Escriturador;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email;Data_Inicio_Atuacao;Data_Fim_Atuacao
12.108.897/0001-50;2021-01-01;2;107857;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Núcleo Cidade de Deus, s/n, Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849469;;;;dac.escrituracao@bradesco.com.br;2020-01-30;
12.181.987/0001-77;2021-01-01;2;112880;Melnick Desenvolvimento Imobiliário S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, n° 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;40901482;;;;investfone@itau.com.br;2020-07-27;
12.420.164/0001-57;2021-01-01;3;105767;CM Hospitalar S.A;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima,nº 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;0;0;;0;0;;2021-01-27;
12.528.708/0001-07;2021-01-01;4;112023;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30726165;;11;30726165;atendimentoescrituracao@itau-unibanco.com.br;2020-09-10;
12.648.266/0001-24;2021-01-01;3;112801;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, sem nº;sem nº;Vila Yara;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2020-01-24;
12.648.327/0001-53;2021-01-01;2;110812;HIDROVIAS DO BRASIL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Av. Brigadeiro Faria Lima, 3500;3º andar, parte;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;27402597;;011;43492597;escrituracaoacoes@itau-unibanco.com.br;2011-12-14;
13.009.717/0001-46;2021-01-01;1;102158;BCO ESTADO DE SERGIPE S.A. - BANESE;BANCO DO ESTADO DE SERGIPE S.A.;13.009.717/0001-46;Endereço da Sede;Rua Olímpio de Souza Campos Júnior, 31;;Inácio Barbosa;Aracaju;SE;Brasil;49040840;;79;32181684;;;;ri@banese.com.br;1977-07-20;
13.217.485/0001-11;2021-01-01;3;103722;Grupo SBF S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Núcleo Cidade de Deus - Prédio Amarelo;2 andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849469;;;;mauricio.tempeste@bradesco.com.br;2017-11-01;
13.270.520/0001-66;2021-01-01;2;104508;Kora Saúde Participações S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30726165;;;;escrituracaorendavariavel@itau-unibanco.com.br;2021-02-19;
13.444.994/0001-87;2021-01-01;3;108726;MLOG S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50291317;;11;50291940;jose-nilson.cordeiro@itau-unibanco.com.br;2011-04-04;
13.574.594/0001-96;2021-01-01;2;112501;BK BRASIL OPERAÇÃO E ASSESSORIA A RESTAURANTES SA;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500, 3º andar;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;2011-04-06;
13.783.221/0004-78;2021-01-01;2;110310;MADERO INDÚSTRIA E COMÉRCIO S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;2021-08-06;
14.110.585/0001-07;2021-01-01;2;105111;MÉLIUZ S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;;;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-08-18;
14.127.813/0001-51;2021-01-01;3;112305;GetNinjas S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2021-02-19;
14.191.427/0001-29;2021-01-01;1;108787;GranBio Investimentos S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Av. Brigadeiro Faria Lima, n.º 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;40043131;;;;atendimentoescrituracao@itauunibanco.com.br;2020-07-31;
14.388.334/0001-99;2021-01-01;1;104973;PARANA BCO S.A.;Itau Corretora de Valores S.A;61.194.353/0001-64;Endereço da Sede;Rua Santa Virgínia, 299 CA Tatuapé, Bloco B;Térreo;Tatuapé;São Paulo;SP;Brasil;03084000;;11;27402139;;11;27402139;escrituracaorendavariavel@itau-unibanco.com.br;2007-03-05;
14.776.142/0001-50;2021-01-01;4;111383;WESTWING COMÉRCIO VAREJISTA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;2020-12-01;
14.785.152/0001-51;2021-01-01;4;114728;HBR Realty Empreendimentos Imobiliários S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, Prédio Amarelo;1º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36845645;dac.escrituracao@bradesco.com.br;2020-08-14;
14.882.295/0001-81;2021-01-01;1;99722;CBO HOLDING S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Núcleo Cidade de Deus, s/nº, Prédio Amarelo;;Vila Yara;Osasco;SP;Brasil;;;011;36844522;;011;36845645;bradescocustodia@bradesco.com.br;2020-07-20;
15.073.274/0001-88;2021-01-01;1;106214;PPLA PARTICIPATIONS LTD.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus s/n;N.A.;Vila Yara;Osasco;SP;Brasil;06029900;;11;36842811;;11;36842811;4010.acecustodia@bradesco.com.br;2012-02-27;
15.101.405/0001-93;2021-01-01;1;99831;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;Itaú Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;Avn Engenheiro Armando de Arruda Pereira;707;Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291809;;11;50291920;gercina.bueno@itau-unibanco.com.br;2002-01-01;
15.115.504/0001-24;2021-01-01;1;100846;TRONOX PIGMENTOS DO BRASIL S.A.;Itau Corretora de Valores S.A;61.194.353/0001-64;Endereço da Sede;AV. BRIGADEIRO FARIA LIMA 3400;10 ANDAR;ITAIM BIBI;São Paulo;SP;Brasil;04538132;;11;50297780;;11;50297780;marcio.conde@itau-unibanco.com.br;1990-02-01;
15.139.629/0001-94;2021-01-01;5;108281;CIA ELETRICIDADE EST. DA BAHIA - COELBA;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Rua Virgínia 299, prédio B;Térro;Tatuapé;São Paulo;SP;Brasil;03084010;;0000;30039285;;0011;30039285;escrituracaoacoes@itau-unibanco.com.br;2020-02-21;
15.141.799/0001-03;2021-01-01;2;111023;CIA FERRO LIGAS DA BAHIA - FERBASA;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus - Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;4010.acoes@bradesco.com.br;2016-12-01;
15.144.017/0001-90;2021-01-01;4;111264;CIA SEGUROS ALIANCA DA BAHIA;Itau Corretora de Valores S/A;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, Nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;40010020;;011;27402597;;011;27973140;escrituracaorendavarial@itau-unibanco.com.br;1997-04-21;
15.527.906/0001-36;2021-01-01;1;102423;BIOSEV S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3.500,;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;30039285;;011;30039285;atendimentoescrituracao@itau-unibanco.com.br;2013-03-22;
15.578.569/0001-06;2021-01-01;3;105991;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3400;10 andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27974128;;11;27973140;rosane-aparecida.silva@itau-unibanco.com.br;2012-06-27;
15.675.715/0001-11;2021-01-01;1;121047;Housi S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3500;3º andar, parte;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;;2020-08-31;
16.233.389/0001-55;2021-01-01;3;111496;Lojas Le Biscuit S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3400;10º andar;Vila Olímpia;São Paulo;SP;Brasil;04538132;;11;50297780;;11;50297780;investfone.investimento@itau-unibanco.com.br;2017-12-19;
16.234.171/0001-15;2021-01-01;1;104935;METANOR SA METANOL DO NE;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;30039285;;011;30039285;escrituracaorendavariavel@itau-unibanco.com.br;1990-02-01;
16.404.287/0001-55;2021-01-01;4;111686;SUZANO S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av.Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;32745007;investfone.investimento@itau-unibanco.com.br;1993-01-01;
16.590.234/0001-76;2021-01-01;4;112410;AREZZO INDÚSTRIA E COMÉRCIO S.A.;Itau Corretora de Valores Mobiliários S.A.;61.194.353/0001-64;;Rua Brigadeiro Faria Lima, n° 3400,;10º Andar;Itaim;São Paulo;SP;Brasil;04538132;;011;50297780;;11;50297780;investfone.investimento@itau-unibanco.com.br;2010-12-08;
16.614.075/0001-00;2021-01-01;2;109306;DIRECIONAL ENGENHARIA S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Núcleo Cidade de Deus;s/n;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;;;dac.escrituracao@bradesco.com.br;2021-09-01;
16.614.075/0001-00;2021-01-01;2;109306;DIRECIONAL ENGENHARIA S.A.;Itau Corretora de Valores SA;61.194.353/0001-64;Endereço da Sede;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;24974529;;31;27973750;adriana.souza@itau-unibanco.com.br;2009-11-19;2021-08-31
16.670.085/0001-55;2021-01-01;4;112183;LOCALIZA RENT A CAR S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Av. Yara, Prédio Amarelo;s/n;Cidade de Deus;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.acecustodia@bradesco.com.br;2005-05-06;
16.676.520/0001-59;2021-01-01;4;109477;HOSPITAL MATER DEI S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Av. Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaoacoes@itau-unibanco.com.br;;
16.811.931/0001-00;2021-01-01;2;106419;ALPHAVILLE S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Núcleo Cidade de Deus, s/nº;Prédio amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;;;;;;dac.escrituracao@bradesco.com.br;2020-08-10;
16.922.038/0001-51;2021-01-01;6;112303;ENJOEI S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/nº, Vila Yara, Osasco, SP;;Vila Yara;;;Antígua e Barbuda;06029900;;;;;;;;2021-07-01;
17.155.730/0001-64;2021-01-01;1;103779;CIA ENERGETICA DE MINAS GERAIS - CEMIG;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Av. Brigadeiro Faria Lima, 3400;10° andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;27971920;rosana.souza@itau-unibanco.com.br;2013-01-02;
17.159.229/0001-76;2021-01-01;2;108296;LABORATÓRIO TEUTO BRASILEIRO S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Núcleo Cidade de Deus, s/nº, Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849469;;11;36847654;dac.escrituracao@bradesco.com.br;2021-02-18;
17.162.082/0001-73;2021-01-01;1;110876;MENDES JUNIOR ENGENHARIA S.A.;Mendes Júnior Engenharia S.A.;17.162.082/0001-73;;Av. João Pinheiro, nº 39 , 15º andar,;Sala 153;Boa Viagem;Belo Horizonte;MG;Brasil;30130183;;31;21219920;;31;21219522;mendesjunior@mendesjuniorengenharia.com.br;2016-10-03;
17.167.396/0001-69;2021-01-01;2;111766;ALFA HOLDINGS S.A.;BANCO SANTANDER BRASIL S.A.;90.400.888/0001-42;;Rua Amador Bueno, 474;2° ANDAR;Santo Amaro;São Paulo;SP;Brasil;04752005;;11;35530685;;11;55386791;ccaresi@santander.com.br;1985-07-01;
17.167.412/0001-13;2021-01-01;2;111765;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;BANCO SANTANDER BRASIL S.A.;90.400.888/0001-42;;Rua Amador Bueno, 474;2° ANDAR;Santo Amaro;São Paulo;SP;Brasil;04752005;;11;35530685;;11;55386791;ccaresi@santander.com.br;1985-07-01;
17.184.037/0001-10;2021-01-01;4;111954;BCO MERCANTIL DO BRASIL S.A.;Banco Mercantil do Brasil S/A;17.184.037/0001-10;;RUA RIO DE JANEIRO, 654;14º ANDAR;CENTRO;Belo Horizonte;MG;Brasil;30160912;;31;30576234;;31;30576285;acionistas@mercantil.com.br;1989-12-15;
17.193.806/0001-46;2021-01-01;2;111764;CONSORCIO ALFA DE ADMINISTRACAO S.A.;BANCO SANTANDER BRASIL S.A.;90.400.888/0001-42;;Rua Amador Bueno, 474;2° ANDAR;Santo Amaro;São Paulo;SP;Brasil;04752005;;11;35530685;;11;55386791;ccaresi@santander.com.br;1985-07-01;
17.245.234/0001-00;2021-01-01;1;104197;CIA FIACAO TECIDOS CEDRO CACHOEIRA;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus, Prédio Branco, Bl. B - 1;;Cidade de Deus;Osasco;SP;Brasil;06029900;;11;36849441;;;;4010.acoes@bradesco.com.br;2007-01-02;
17.281.106/0001-03;2021-01-01;3;108451;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Itaú Unibanco S.A.;60.701.190/0001-04;Endereço da Sede;Praça Alfredo Egydio de Souza Aranha;100;Torre Olavo Setubal;São Paulo;SP;Brasil;04344902;;11;27974526;;11;27973150;escrituracaoacoes@itau-unibanco.com.br;2013-01-01;2021-08-31
17.281.106/0001-03;2021-01-01;3;108451;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Banco Bradesco S.A;60.746.948/0001-12;Endereço da Sede;Cidade de Deus S/Nº - Prédio Amarelo - 2º Andar;S/Nº;Cidade de Deus;São Paulo;SP;Brasil;06029900;;011;36849441;;011;36842811;dac.escrituracao@bradesco.com.br;2021-09-01;
17.314.329/0001-20;2021-01-01;3;109061;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3400;10º andar;Jd. Paulistano;São Paulo;SP;Brasil;04538132;;5511;30039285;;5511;27973750;adriana.souza@itau-unibanco.com.br;2014-12-01;
17.344.597/0001-94;2021-01-01;2;112758;BB SEGURIDADE PARTICIPAÇÕES S.A.;BANCO DO BRASIL S.A.;00.000.000/0001-91;;Rua Lélio Gama, 105;38º andar, Ed. SEDAN;Centro;Rio de Janeiro;RJ;Brasil;20031080;;21;38083715;;21;38086088;aescriturais@bb.com.br;2016-10-03;
17.359.233/0001-88;2021-01-01;1;110686;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;30726156;;;;escrituracaorendavariavel@itau-unibanco.com.br;;
17.359.233/0001-88;2021-01-01;1;110686;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;30726156;;;;escrituracaorendavariavel@itau-unibanco.com.br;;
17.359.233/0001-88;2021-01-01;1;110686;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;30726156;;;;escrituracaorendavariavel@itau-unibanco.com.br;;
17.943.792/0001-30;2021-01-01;2;110130;FULWOOD S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Núcleo Cidade de Deus;S/N;Vila Yara;São Paulo;SP;Brasil;06028080;;;;;;;;2021-08-18;
18.174.270/0001-84;2021-01-01;3;112886;Dotz S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;2021-04-09;
18.328.118/0001-09;2021-01-01;3;112871;Pet Center Comércio e Participações S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, nº. 111;Prédio B, Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;;;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-02-21;
18.593.815/0001-97;2021-01-01;1;103547;PRINER SERVIÇOS INDUSTRIAIS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria de Lima 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;27402568;;011;27402568;escrituracaoacoes@itau-unibanco.com.br;2017-10-02;
19.378.769/0001-76;2021-01-01;1;103878;INSTITUTO HERMES PARDINI S.A.;Itaú Corretora de Valores S.A;61.194.353/0001-64;Endereço da Sede;Av Brigadeiro Faria Lima 3.400;3º andar;Pinheiros;São Paulo;SP;Brasil;04538132;;11;30039285;;;;;2016-12-06;
19.403.252/0001-90;2021-01-01;6;113259;EMCCAMP RESIDENCIAL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Boa Vista, 176;1º Subsolo;Centro,;São Paulo;SP;Brasil;30140091;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2020-08-14;2021-11-22
19.726.048/0001-00;2021-01-01;5;104704;CONCESSIONÁRIA BR-040 S.A.;Itaú Unibanco S.A.;60.701.190/0001-04;Endereço da Sede;Praça Alfredo Egydio de Souza Aranha nº 100;Torre Olavo Setúbal;Parque Jabaquara;São Paulo;SP;Brasil;04344902;;5521;50294249;;5521;50294249;escrituracaodeacoes@itau-unibanco.com.br;2014-08-06;
19.796.586/0001-70;2021-01-01;4;112401;BRISANET PARTICIPAÇÕES S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Departamento de Ações e Custódia Núcleo Cidade de Deus, s/nº;Préd. Amarelo 2º and;Vila Yara;São Paulo;SP;Brasil;06029900;;11;36849444;;;;rosinaldo.gomes@bradesco.com.br;2021-07-06;
19.851.496/0001-35;2021-01-01;1;104806;LOGOS COMPANHIA SECURITIZADORA S/A;OLIVEIRA TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;36.113.876/0001-91;Endereço da Sede;Av. das Américas, 500.;Bloco 13 grupo 205;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640100;;21;35140000;;;;;2014-12-11;
19.853.511/0001-84;2021-01-01;1;105222;Notre Dame Intermédica Participações S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;11;27405837;escrituracaoacoes@itau-unibanco.com.br;2017-06-21;
20.247.322/0001-47;2021-01-01;3;111484;ALLIED TECNOLOGIA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;055;1130039285;;;;atendimentoescrituracao@itau-unibanco.com.br;2020-09-09;
20.258.278/0001-70;2021-01-01;1;100417;OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.;Banco Bradesco S/A;60.746.948/0001-12;Endereço da Sede;Cidade de Deus;S/N;Vila Yara;Osasco;SP;Brasil;06029900;;011;36849441;;011;36843811;4010.acoes@bradesco.com.br;2018-01-02;
20.553.221/0001-02;2021-01-01;2;111111;TROCAFONE S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27405837;;;;escrituracaoacoes@itau-unibanco.com.br / escrituracaorendavariavel@itau-unibanco.com.br;2021-10-20;
21.110.778/0001-23;2021-01-01;5;111262;OLIVEIRA TRUST S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27402598;;;;danilo.alvarenga@itau-unibanco.com.br;2021-09-22;
21.240.146/0001-84;2021-01-01;2;111142;Agrogalaxy Participações S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50297780;;11;50297780;investfone.investimento@itauunibanco.com.br;2020-12-23;
21.262.638/0001-70;2021-01-01;1;104811;ENCALSO PARTICIPAÇÕES EM CONCESSÕES S/A;Itaú Corretora de Valores;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3.500;3º Andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;30039285;itaucor@itau.unibanco.com.br;2015-06-15;
21.314.559/0001-66;2021-01-01;1;105670;MOVIDA PARTICIPACOES SA;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus, sem nº;;Vila Yara;;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2015-12-02;
21.389.501/0001-81;2021-01-01;1;105395;Compass Gás e Energia S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, nº 3.400;;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50291925;;11;50291925;escrituracaorendavariavel@itau-unibanco.com.br;;
21.948.105/0001-47;2021-01-01;1;116495;BTGI QUARTZO PARTICIPAÇÕES S/A;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus;s/n. Predio Amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36819317;;11;36845645;4010.acoes@bradesco.com.br;2015-07-07;
21.976.510/0001-79;2021-01-01;1;116524;BTGI SAFIRA PARTICIPAÇÕES S/A;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus;s/n, Predio Amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36819317;;11;36845645;4010.acoes@bradesco.com.br;2015-07-07;
22.266.175/0001-88;2021-01-01;2;113658;FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL;Itaú Unibanco S.A.;60.701.190/0001-04;;Praça Alfredo Egydio de Souza Aranha;Torre Itaúsa;São Paulo;São Paulo;SP;Brasil;04344902;;11;50297780;;11;27943933;investfone@itau.com.br;2010-01-01;
22.543.331/0001-00;2021-01-01;2;110522;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, S/N;Prédio Amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;;;dac.escrituracao@bradesco.com.br;2021-09-01;
22.543.331/0001-00;2021-01-01;2;110522;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim;São Paulo;SP;Brasil;04538132;;;;;;;;2020-09-02;2021-08-31
22.902.694/0001-95;2021-01-01;1;110698;Self It Academias Holding S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3500;3° andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30726156;;;;escrituracaorendavariavel@itau-unibanco.com.br;;
23.236.821/0001-27;2021-01-01;1;105486;PATRIMAR ENGENHARIA S.A.;Itau Corretora de Valores SA;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima;3.500, 3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;30726165;;011;30726165;ana.stringueta@itau-unibanco.com.br;2020-07-28;
23.373.000/0001-32;2021-01-01;1;105267;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus, sem nº;-;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2019-03-29;
23.438.929/0001-00;2021-01-01;3;112843;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaoacoes@itau-unibanco.com.br;2020-09-11;
24.230.275/0001-80;2021-01-01;2;112445;Plano & Plano Desenvolvimento Imobiliário S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-08-24;
24.410.913/0001-44;2021-01-01;2;110650;NU HOLDINGS LTD.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Núcleo Cidade de Deus, s/n;N/A;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;;;bradescocustodia@bradesco.com.br;2021-08-31;
