CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Sociedade;Razao_Social;CNPJ;Tipo_Sociedade;Descricao_Atividades;Pais_Sede;UF_Sede;Municipio_Sede;Participacao_Emissor;Possui_Registro_CVM;Codigo_CVM;Razao_Aquisicao_Manutencao;Data_Valor_Mercado;Data_Valor_Contabil;Valor_Mercado;Valor_Contabil
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;672817;CVTEL BV;;Controlada;Participação direta e indireta em outras companhias, efetuar operações financeiras de financiamento, empréstimos e emissões de títulos de qualquer natureza, bem com a prática de quaisquer atividades ou negócios úteis ou necessários à prática das atividades da companhia.;Holanda;;Gramado;0.00000000;N;;Trata-se de empresa sem atividades (dormente). A Companhia está avaliando a manutenção deste investimento.;;2020-12-31;0.00;-3296557.93
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;672818;Dommo Empreendimentos Imobiliários S/A;04034792000176;Controlada;Administração de empreendimentos imobiliários;Brasil;SP;São Paulo;100.00000000;S;019070;A partir de dezembro/19 a empresa passou a ser contabilizada como "Ativo Mantido para Venda" em linha com o Plano Estratégico e intenção da Companhia em relação a alienação dos seus ativos não estratégicos. Em julho/20 a empresa foi incorporada pela Telemar Norte Leste.;;2020-12-31;0.00;0.00
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;672819;Internet Group do Brasil S.A.;03368522000139;Controlada;Serviços de Banda Larga e acesso à internet.;Brasil;SP;São Paulo;100.00000000;N;;Incorporada pela Oi Móvel em março/2018.;;2020-12-31;0.00;0.00
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;672820;Oi Brasil Holdings Cooperatief UA - Em Recuperação Judicial;;Controlada;Participação direta e indireta em outras companhias, efetuar operações financeiras de financiamento, empréstimos e emissões de títulos de qualquer natureza, bem com a prática de quaisquer atividades ou negócios úteis ou necessários à prática das atividades da companhia.;Holanda;;Gramado;0.00000000;N;;Veículo de captação financeira da Companhia.;;2020-12-31;0.00;-2045887947.56
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;672821;Oi Investimentos Internacionais S.A.;;Controlada;Prestação de serviços de assessoria empresarial, consultoria, administração e gestão empresarial, incluindo serviços contabilísticos, financeiros, logísticos, administrativos e recursos humanos, bem como promoção, investimento e gestão de negócios internacionais e nacionais, gestão de participações e quaisquer outras atividades que sejam subsequentes ou conexas com as atividades anteriormente citadas.;Portugal;;Imperatriz;100.00000000;N;;As companhias não operacionais passaram a ser consolidadas no balanço patrimonial a partir de 31 de dezembro de 2019.;;2020-12-31;0.00;73362550.80
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;672822;Oi Móvel S.A. - Em Recuperação Judicial;05423963000111;Controlada;Operadora de serviços de telefonia móvel na Região II.;Brasil;DF;Brasília;100.00000000;N;;Subsidiária integral que opera desde o quarto trimestre de 2004 na prestação do SMP - Serviço Móvel Pessoal, tendo autorização para atender a Região II do PGO.;;2020-12-31;0.00;4148547581.88
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;672823;Oi Serviços Financeiros S/A;09296063000101;Controlada;Prestação de serviços de gerenciamento, controle e assessoria no desenvolvimento de produtos e serviços financeiros;Brasil;RJ;Rio de Janeiro;99.87000000;N;;Prestação de serviços relativos ao gerenciamento, controle e assessoria no desenvolvimento e venda de produtos e serviços financeiros.;;2020-12-31;0.00;2969681.61
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;672824;Paggo Acquirer Gestão de Meios de Pagamentos Ltda.;07953674000150;Controlada;Credenciamento e administração de pagamentos de redes de estabelecimentos e prestadores de serviços integrantes de sistemas de crédito.;Brasil;RJ;Rio de Janeiro;99.99000000;N;;Credenciamento e administração de pagamentos de redes de estabelecimentos e prestadores de serviços integrantes de sistemas de crédito e fornecimento de tecnologia e de equipamentos necessários ao adequado funcionamento dos sistemas de crédito.;;2020-12-31;0.00;-10975586.65
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;672825;Paggo Administradora de Crédito Ltda.;07953678000138;Controlada;Comércio atacadista e varejista especializado de serviços de telecomunicações e de equipamentos de telefonia e comunicação e prestação de serviços de manutenção e assistência técnica, além de serviços de administração de sistemas de crédito ou outros sistemas de pagamento.;Brasil;RJ;Rio de Janeiro;99.99000000;N;;Expansão das atividades da Companhia.;;2020-12-31;0.00;-550655875.29
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;672826;Paggo Empreendimentos S/A;09080006000190;Controlada;Participação em outras sociedades, civis ou comerciais, compra, venda e administração de imóveis próprios e incorporações imobiliárias;Brasil;RJ;Rio de Janeiro;100.00000000;N;;Participação em outras sociedades.;;2020-12-31;0.00;-352835552.07
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;672827;Pointer Networks S.A;04624699000111;Controlada;Participação direta e indireta em outras companhias, prestação de serviços de telecomunicação a prestação de serviços de valor adicionado à telecomunicação, como serviços de provimento à internet e serviços afins a prestação de serviços de informática e congêneres a administração de bens móveis e negócios de terceiros e a realização de atividades mediante o uso de computadores e periféricos para acesso à internet.;Brasil;SP;São Paulo;100.00000000;N;;Prestação de serviços de telecomunicação e afins, realização de pesquisa e desenvolvimento de novas tecnologias, apoio e fomento à criação de empresas tecnológica, através da sua incubação, incluindo a gestão de infraestrutura de acolhimento, entre outros.;;2020-12-31;0.00;-1769914.65
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;672828;Portugal Telecom International Finance B.V. - Em Recuperação Judicial;;Controlada;Participação direta e indireta em outras companhias, efetuar operações financeiras de financiamento, empréstimos e emissões de títulos de qualquer natureza, bem com a prática de quaisquer atividades ou negócios úteis ou necessários à prática das atividades da companhia.;Portugal;;Imperatriz;100.00000000;N;;Veículo de captação financeira da Companhia.;;2020-12-31;0.00;-3924376195.91
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;672829;PT Participações, SGPS, S.A.;;Controlada;Gestão de participações sociais noutras sociedades, como forma indireta do exercício de atividades económicas.;Portugal;;Imperatriz;100.00000000;N;;As companhias não operacionais passaram a ser consolidadas no balanço patrimonial a partir de 31 de dezembro de 2019.;;2020-12-31;0.00;229465916.89
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;672830;Rede Conecta Serviços de Rede S/A;69699742000153;Controlada;Prestação de serviços de instalação e manutenção, operação e construção de redes.;Brasil;CE;Fortaleza;100.00000000;N;;Empresa incorporada pela Serede em 2018.;;2020-12-31;0.00;0.00
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;672831;Rio Alto Participações S.A.;11973206000114;Controlada;Holding;Brasil;PR;Curitiba;99.99000000;N;;Gestão de carteira de direitos creditórios, incluindo sua aquisição, cobrança, administração e alienação.;;2020-12-31;0.00;3908111.82
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;672832;Serede Serviços de Rede S/A;08596854000194;Controlada;Prestação de serviços de instalação e manutenção, operação e construção de redes.;Brasil;RJ;Rio de Janeiro;100.00000000;N;;Prestação de serviços de instalação, manutenção, operação e construção de redes na área de telecomunicações, obras civis, inclusive empreitadas, bem como compra e venda, importação e exportação de equipamentos de telecomunicações, eletrônicos, informática, eletricidade, sinalização e afins, elaboração de projetos executivos de telecomunicações.;;2020-12-31;0.00;-251410665.71
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;672833;Telecomunicações Públicas de Timor, SA.;;Coligada;Prestação de serviços e compra e venda de produtos de telecomunicações, multimídia e tecnologias de informação, bem como o desenvolvimento e consultoria, a gestão e assistência técnica e comercial a pessoas singulares ou coletivas e, ainda quaisquer outras atividades não excetuadas por lei que a Assembleia Geral delibere prosseguir. A Sociedade pode, no território nacional ou fora dele, adquirir e alienar participações em sociedades com o objeto social igual ou diferente do descrito no número anterior, em sociedades reguladas por leis especiais, em sociedades de responsabilidade limitada ou ilimitada, bem como associar-se com outras pessoas jurídicas para, nomeadamente, formar agrupamentos complementares de empresas, agrupamentos europeus de interesse económico, novas sociedades, consórcios e associações em participação e,bem assim, constituir ou participar em quaisquer outras formas de associação, temporária ou permanente, entre sociedades e ou entidades de direito público ou privado.;Portugal;;Imperatriz;76.14000000;N;;As companhias não operacionais passaram a ser consolidadas no balanço patrimonial a partir de 31 de dezembro de 2019.;;2020-12-31;0.00;13174671.16
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;672834;Telemar Norte Leste S.A. - Em Recuperação Judicial;33000118000179;Controlada;Operadora de serviços de telefonia fixal na Região I.;Brasil;RJ;Rio de Janeiro;100.00000000;N;;Exploração de serviços de telecomunicações e atividades necessárias ou úteis à execução desses serviços, além de participar no capital de outras empresas.;;2020-12-31;0.00;7156689964.84
76.627.504/0001-06;2021-01-01;9;114434;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;671510;COMPANHIA BRASILEIRA DE DIQUES S.A.;02677174000119;Coligada;Outras obras de engenharia civil.;Brasil;RJ;Rio de Janeiro;47.07000000;N;;;;2020-12-31;0.00;154074000.00
76.627.504/0001-06;2021-01-01;9;114434;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;671511;IESA PROJETOS, EQUIPAMENTOS E MONTAGENS S.A.;29918943000856;Controlada;Realização de estudos e projetos de engenharia execução de serviços de const., montagem e assistência técnica para os setores de infra-estrutura e industrial manutenção de serviços de consultoria, gerenciamento e adm. nas áreas de obras de petróleo e gás proj. e construção de linhas de transmissão, redes e subestações de energia elétrica projeto, construção e montagem de usinas térmicas e hidroelétricas e participação em licitações, através de consórcios ou SCP´s, na privatização de empresas distribuidora do setor elétrico.;Brasil;SP;Araraquara;100.00000000;N;;Parte integrante do negócio;;2020-12-31;0.00;0.00
76.627.504/0001-06;2021-01-01;9;114434;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;671512;INEPAR EQUIPAMENTOS E MONTAGENS S.A.;02258422000197;Controlada;Fabricação e montagem de equipamentos industriais;Brasil;SP;São Paulo;100.00000000;S;017868;Parte integrante do negócio;;2020-12-31;0.00;0.00
76.627.504/0001-06;2021-01-01;9;114434;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;671513;INNOVIDA PARTICIPAÇÕES S.A.;15917064000129;Controlada;Outras obras de engenharia civil;Brasil;RJ;Rio de Janeiro;100.00000000;N;;;;2020-12-31;0.00;0.00
76.627.504/0001-06;2021-01-01;9;114434;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;671514;PENTA PARTICIPAÇÕES E INVESTIMENTOS LTDA;05408684000189;Controlada;Participação em outras sociedades, na qualidade de acionista ou sócia-quotista, a realização de investimentos em outros ativos e a prestação de serviços relacionados à gestão de negócios empresariais;Brasil;PR;Curitiba;100.00000000;N;;Parte Integrante dos negócios da companhia;;2020-12-31;0.00;171285000.00
78.876.950/0001-71;2021-01-01;6;110624;CIA HERING;655607;Hering Internacional S.A. - SAFI;;Controlada;Sociedade Financeira de Investimentos;Uruguai;;Buritinópolis;100.00000000;N;;É detentora de valores creditórios;;2020-12-31;0.00;2722442.00
78.876.950/0001-71;2021-01-01;6;110624;CIA HERING;655608;HRG Intermediação de Serviços Financeiros Ltda;08996983000170;Controlada;Intermediação de Serviços Financeiros;Brasil;SC;Blumenau;99.99000000;N;;Trata de administração dos contratos com as administradoras de cartão de crédito da Companhia.;;2020-12-31;0.00;122288.00
79.430.682/0001-22;2021-01-01;2;107118;FARMÁCIA E DROGARIA NISSEI S.A.;644152;Nissei Administradora de Bens Ltda.;05493678000177;Controlada;Administração de imóveis próprios e de terceiros, aluguel, compra e venda de imóveis próprios e terceiros, atividades de serviços florestais, abate, corte, derrubada de árvores e transporte de toras, avaliação da madeira, repovoamento e plantio florestal, extração e comércio da madeira e de transporte rodoviário de passageiros.;Brasil;PR;Curitiba;0.00000000;N;;Desenvolvimento das atividades da Companhia;;2020-06-30;0.00;0.00
81.243.735/0001-48;2021-01-01;11;115594;POSITIVO TECNOLOGIA S.A.;674011;ACC Brasil Indústria e Comércio de Computadores Ltda.;07157915000154;Controlada;Fabricação e comercialização de equipamentos de informática.;Brasil;;;80.00000000;N;;Diversificação do portfólio da Companhia e suporte para desenvolvimento do canal de clientes corporativos e de instituições públicas.;;2020-12-31;0.00;38253000.00
81.243.735/0001-48;2021-01-01;11;115594;POSITIVO TECNOLOGIA S.A.;674012;Boreo Comercio de Equipamentos Ltda.;00216354000178;Controlada;Industrialização e comercialização de equipamentos, produtos e acessórios para informática.;Brasil;;;100.00000000;N;;Oportunidade de ampliar distribuição na rede varejista e clientes não habituais.;;2020-12-31;0.00;-3827000.00
81.243.735/0001-48;2021-01-01;11;115594;POSITIVO TECNOLOGIA S.A.;674013;Boreo Indústria de Componentes Ltda.;25096598000195;Controlada;Fabricação de componentes eletrônicos.;Brasil;AM;Manaus;100.00000000;N;;Operação da fábrica de placas localidade em Manaus.;;2020-12-31;0.00;-816000.00
81.243.735/0001-48;2021-01-01;11;115594;POSITIVO TECNOLOGIA S.A.;674014;BR. Code Desenvolvimento de Software S.A.;15216394000197;Coligada;Desenvolvimento, a prestação de serviços de manutenção e atualização de softwares, licenciamento e cessão de direitos de uso de software.;Brasil;PR;Brasília;50.10000000;N;;Desenvolvimento de softwares.;;2020-12-31;0.00;-457000.00
81.243.735/0001-48;2021-01-01;11;115594;POSITIVO TECNOLOGIA S.A.;674015;Crounal S.A.;;Controlada;Fabricação, comercialização e assistência técnica de bens e equipamentos de informática.;Uruguai;;Buritinópolis;100.00000000;N;;Oportunidade de entrada nos mercados da Argentina e do Uruguai no segmento de informática.;;2020-12-31;0.00;79939000.00
81.243.735/0001-48;2021-01-01;11;115594;POSITIVO TECNOLOGIA S.A.;674016;Hi Technologies Holding;;Coligada;Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação.;Ilhas Cayman;;Sinop;30.07000000;N;;Diversificação do portfólio da Companhia. Entrada no mercado de tecnologia em saúde.;;2020-12-31;0.00;28154000.00
81.243.735/0001-48;2021-01-01;11;115594;POSITIVO TECNOLOGIA S.A.;674017;Informática Fueguina S.A.;;Coligada;Fabricação, comercialização e assistência técnica de bens e equipamentos de informática.;Argentina;;Praia da Pipa;50.00000000;N;;Oportunidade de entrada nos mercados da Argentina e do Uruguai no segmento de informática.;;2020-12-31;0.00;-13630000.00
81.243.735/0001-48;2021-01-01;11;115594;POSITIVO TECNOLOGIA S.A.;674018;PBG Rwanda Limited;;Coligada;Fabricação, comercialização e assistência técnica de bens e equipamentos de informática.;Ruanda;;;50.00000000;N;;Oportunidade de entrada nos mercados da África, por meio de acordo firmado com o governo de Ruanda para produção e venda de dispositivos educacionais sob a marca Positivo BGH no mercado local;;2020-12-31;0.00;3120000.00
81.243.735/0001-48;2021-01-01;11;115594;POSITIVO TECNOLOGIA S.A.;674019;PBG UY S.A.;;Coligada;Importação e exportação de artigos em geral (Trading).;Uruguai;;Buritinópolis;50.00000000;N;;Diversificação do portfólio da Companhia, participação no mercado uruguaio e argentino.;;2020-12-31;0.00;35418000.00
81.243.735/0001-48;2021-01-01;11;115594;POSITIVO TECNOLOGIA S.A.;674020;Portal Mundo Positivo Ltda.;15083565000157;Controlada;Desenvolvimento e manutenção de portal, provedor de conteúdo ou outros serviços de informação e veiculação de conteúdo em site.;Brasil;PR;Curitiba;100.00000000;N;;Exploração do mercado de convergência digital por meio de veiculação de conteúdos em site.;;2020-12-31;0.00;685000.00
81.243.735/0001-48;2021-01-01;11;115594;POSITIVO TECNOLOGIA S.A.;674021;Positivo Argentina S.R.L.;;Coligada;Fabricação e comercialização de equipamentos médicos, laboratoriais, informática e comunicação.;Argentina;;Praia da Pipa;99.90000000;N;;Diversificação do portfólio da Companhia. Entrada no mercado argentino para a venda de telefones celulares.;;2020-12-31;0.00;269000.00
81.243.735/0001-48;2021-01-01;11;115594;POSITIVO TECNOLOGIA S.A.;674022;Positivo Distribuidora de Equipamentos Ltda.;18944113000100;Controlada;Comércio atacadista de equipamentos de informática.;Brasil;;;99.90000000;N;;Distribuição de bens e equipamentos de informática, eletroeletrônicos, equipamentos de telefonia e comunicação.;;2020-12-31;0.00;19748000.00
81.243.735/0001-48;2021-01-01;11;115594;POSITIVO TECNOLOGIA S.A.;674023;Positivo Smart Tecnologia Ltda.;09612286000130;Controlada;Montagem e instalação de sistemas e equipamentos de iluminação e sinalização em vias públicas, portos e aeroportos.;Brasil;PR;Curitiba;100.00000000;N;;Exploração do mercado de Iluminação Pública.;;2020-12-31;0.00;55005000.00
81.243.735/0001-48;2021-01-01;11;115594;POSITIVO TECNOLOGIA S.A.;674024;Positivo Tecnologia Fundo de Investimento em Participações em Empresas Emergentes;27202336000193;Controlada;Fundo de investimento em participações destinado à aplicação em carteira diversificada de valores mobiliários de emissão de empresas emergentes de base tecnológica, constituído sob a forma de condomínio fechado.;Brasil;SP;São Paulo;100.00000000;N;;Aquisição de participação em start-ups de base tecnológica, em atendimento à Portaria nº 1.753-SEI de 16 de outubro de 2018 editada pelo Ministério da Indústria, Comércio Exterior e Serviços.;;2020-12-31;0.00;44983000.00
82.120.676/0001-83;2021-01-01;3;112547;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;664376;Balneário Camboriú Shopping Participações Ltda.;08149691000100;Controlada;(i) a concepção, desenvolvimento, viabilização e a participação, direta ou indireta, por qualquer forma em direito admitida, no empreendimento denominado BALNEÁRIO SHOPPING situado na Cidade de Balneário Camboriú, Estado de Santa Catarina, nº 01 e (ii) compra e venda de bens imóveis, construídos ou não.;Brasil;SP;São Paulo;99.99000000;N;;Esta empresa possui 80,00% de participação no empreendimento Balneário Shopping.;;2020-12-31;0.00;816944000.00
82.120.676/0001-83;2021-01-01;3;112547;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;664377;Blumenau Norte Shopping Participações S.A.;11140451000140;Controlada;Concepção, desenvolvimento, viabilização, implantação e a participação, direta ou indireta, por qualquer forma em direito admitida, no empreendimento denominado NORTE SHOPPING, situado na Cidade de Blumenau, Estado de Santa Catarina, além de exercer a atividade de exploração de estacionamento de veículo.;Brasil;SP;São Paulo;100.00000000;N;;Esta empresa possui 85,00% de participação no empreendimento Norte Shopping.;;2020-12-31;0.00;245499000.00
82.120.676/0001-83;2021-01-01;3;112547;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;664378;GC Participações S.A.;12423925000124;Controlada;(a) a compra e venda de imóveis, construídos ou não (b) a constituição de direito de superfície ou de outros direitos reais ou pessoais análogos sobre bens próprios para fins de exploração comercial por terceiros (c) a administração e locação de bens próprios, inclusive na modalidade "Built-to-Suit" ou "Leaseback" (d) consultoria empresarial e estruturação de operações (e) a participação em outras sociedades com objetos sociais compatíveis com o da Sociedade e (f) participação e projetos de shopping centers.;Brasil;SP;São Paulo;100.00000000;N;;Esta empresa possui 85,00% de participação no empreendimento Continente Park.;;2020-12-31;0.00;362142000.00
82.120.676/0001-83;2021-01-01;3;112547;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;664379;Joinville Shopping Participações S.A.;10257908000139;Controlada;Concepção, desenvolvimento, viabilização, implantação e participação direta ou indireta, por qualquer forma em direito admitida e, ainda, explorar o estacionamento de veículos do empreendimento denominado GARTEN SHOPPING, situado na Cidade de Joinville, Estado de Santa Catarina.;Brasil;SP;São Paulo;99.99000000;N;;Esta empresa possui 85,00% de participação no empreendimento Garten Shopping.;;2020-12-31;0.00;182220000.00
82.120.676/0001-83;2021-01-01;3;112547;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;664380;Nações Shopping Participações S.A.;20540181000156;Controlada;(a) concepção, desenvolvimento, viabilização, implantação, e a participação, direta ou indireta, por qualquer forma de direito admitida, em empreendimentos de shopping centers, (b) a compra e venda de imóveis, construídos ou não (c) a constituição de direito de superfície ou de outros direitos reais ou pessoais análogos sobre bens próprios para fins de exploração comercial por terceiros (d) a administração e locação de bens próprios, inclusive na modalidade "Built-to-Suit" ou "Leaseback" (e) consultoria empresarial e estruturação de operações (f) a participação em outras sociedades com objetos sociais compatíveis com o da sociedade (g) a exploração de estacionamento de veículos.;Brasil;SP;São Paulo;99.99000000;N;;Esta empresa possui 85,00% de participação do empreendimento Nações Shopping.;;2020-12-31;0.00;254999000.00
82.640.558/0001-04;2021-01-01;3;114431;KARSTEN S.A.;671505;Karsten Comércio de Serviços de Distribuição Ltda.;09261989000161;Controlada;Atividade descontinuada;Brasil;CE;Maracanaú;99.99000000;N;;Participação necessária para o funcionamento da operação;;2020-12-31;0.00;1100984.91
82.640.558/0001-04;2021-01-01;3;114431;KARSTEN S.A.;671506;Karsten Comércio Têxtil Ltda.;16605598000182;Controlada;Serviços de licenciamento de franquias da marca Trussardi, comercialização de produtos e ainda prestação de serviços de administração financeira;Brasil;SC;Blumenau;99.99000000;N;;Participação necessária para o funcionamento da operação;;2020-12-31;0.00;-30992045.02
82.640.558/0001-04;2021-01-01;3;114431;KARSTEN S.A.;671507;Karsten Nordeste Ind. Textil Ltda;07640208000114;Controlada;Atividade descontinuada;Brasil;CE;Maracanaú;99.99000000;N;;Participação necessária para o funcionamento da operação;;2020-12-31;0.00;9175356.19
82.640.558/0001-04;2021-01-01;3;114431;KARSTEN S.A.;671508;Trucasa Comercial Ltda.;15319723000125;Controlada;Atividade descontinuada;Brasil;SP;São Paulo;99.99000000;N;;Participação necessária para o funcionamento da operação;;2020-12-31;0.00;-739208.45
82.643.537/0001-34;2021-01-01;7;112790;ELECTRO ACO ALTONA S.A.;664749;Administradora de Bens Altona S/A;30821861000100;Controlada;Administradora de Bens.;Brasil;SC;Blumenau;100.00000000;N;;Controle de bens de interesse da controlada que não fazem parte da atividade principal da Companhia.;;2020-12-31;0.00;92855000.00
82.643.537/0001-34;2021-01-01;7;112790;ELECTRO ACO ALTONA S.A.;664750;Altona Europa;;Coligada;Escritório de representação da controladora;Alemanha;;Caiobá;0.00000000;N;;A Companhia espera acessar clientes sem intermédio e ter fácil acesso a clientes do continente europeu, bem como da Ásia e África.;;2020-12-31;0.00;557000.00
82.643.537/0001-34;2021-01-01;7;112790;ELECTRO ACO ALTONA S.A.;664751;Altona Europa;00000000000100;Controlada;Escritório de representação da controladora;Alemanha;;Caiobá;100.00000000;N;;A Companhia espera ter negócios com clientes sem intermédio e ter fácil acesso a clientes do continente europeu, bem como Ásia e África.;;2020-12-31;0.00;577000.00
82.643.537/0001-34;2021-01-01;7;112790;ELECTRO ACO ALTONA S.A.;664752;CENTRAIS ELETRICAS BRASILEIRAS S/A;00001180000126;Coligada;Acionista;Brasil;AC;Morro de São Paulo;0.00000000;N;;Investimento;;2018-12-31;0.00;1612000.00
82.643.537/0001-34;2021-01-01;7;112790;ELECTRO ACO ALTONA S.A.;664753;Modelação Kimze;82173980000199;Controlada;Fabricação de modes para produção de peças de outors objetos de aço fundido.;Brasil;SC;Gaspar;100.00000000;N;;A Companhia entende que a aquisição tem sinergia com o negócio, trazendo redução de custos e melhor agilidade no processo de confecção de modelos.;;2020-12-31;0.00;258000.00
82.901.000/0001-27;2021-01-01;5;114554;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;672218;Ascent Asia Industrial Limited;;Controlada;A Ascent atua na atividade de consultoria comercial, gestão empresarial e de informações econômicas.;China;;Pedro Régis;100.00000000;N;;A aquisição e manutenção de uma empresa em Hong Kong nos permite atuar realizando pagamentos em moeda local e a execução de serviços de desenvolvimento de produtos de forma mais ágil e direta.;;2020-12-31;0.00;1321945.00
82.901.000/0001-27;2021-01-01;5;114554;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;672219;Décio Indústria Metalúrgica Ltda.;79009965000103;Controlada;A Décio Indústria Metalúrgica Ltda. atua na fabricação, manutenção e reparação de caixas metálicas suportes, bases e componentes de materiais diversos.;Brasil;SC;São José;100.00000000;N;;A aquisição da Décio tem como objetivo fomentar as nossas atividades no mercado de racks, considerando que a empresa adquirida tem um longo histórico de expertise no mercado metalúrgico brasileiro e é nosso principal fornecedor de metálicos nos últimos 30 anos.;;2020-12-31;0.00;-3438062.00
82.901.000/0001-27;2021-01-01;5;114554;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;672220;Prediotech Consultoria e Projetos de Segurança EIRELI;24176428000158;Controlada;A Prediotech Consultoria e Projetos de Segurança EIRELI atua na prestação de serviços de gestão de pessoas para portaria de condomínios e de síndicos, consultoria em projetos de segurança residencial, comercial e de condomínios, serviços de instalação e manutenção e equipamentos eletrônicos, comércio de software e de equipamentos eletrônicos e eletrônicos para segurança residencial, não residencial e de condomínios, entre outras relacionadas.;Brasil;RS;Porto Alegre;100.00000000;N;;A aquisição da Prediotech é resultado de nossa estratégia em apresentar soluções tecnológicas completas e inovadoras ao mercado de segurança e controle de acesso, possibilitando a integração de soluções (hardwares e softwares) aos nossos clientes, a fim de facilitar e melhorar a experiência do consumidor com nossos produtos.;;2020-12-31;0.00;-1898065.00
82.901.000/0001-27;2021-01-01;5;114554;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;672221;Seventh Ltda.;04374350000179;Controlada;A Seventh Ltda. atua no comércio varejista especializado de equipamentos e suprimentos de informática, fabricação de periféricos para equipamentos de informática, suporte técnico e manutenção em tecnologia da informação e desenvolvimento e licenciamento de programas de computador customizáveis e não customizáveis.;Brasil;SC;Florianópolis;100.00000000;N;;A aquisição da Seventh tem como objetivo principal entregar ao mercado uma solução mais completa com todos os nossos hardwares Intelbras de segurança eletrônica integrados, além também de trazer para a nossa Companhia a expertise no desenvolvimento de software e modelo de negócio de receita recorrente que a Intelbras vislumbra como um dos pilares de sustentação do mercado de tecnologia.;;2020-12-31;0.00;6923625.00
82.982.075/0001-80;2021-01-01;4;114616;TEXTIL RENAUXVIEW S.A.;672345;Renauxview Ltda;80109663000188;Controlada;Prestação de serviços;Brasil;SC;Brusque;99.98000000;N;;Expectativa de resultados futuros;;2020-12-31;0.00;1082982.35
83.475.913/0001-91;2021-01-01;5;115632;PBG S/A;674230;Companhia Brasileira de Ceramica S.A.;20465785000185;Controlada;Fabricação e comércio de revestimentos cerâmicos e prestação de serviços relacionados.;Brasil;SC;Tijucas;98.00000000;N;;O item 7.1 deste formulário contém informações pertinentes às razões para aquisição e manutenção de tal participação;;2020-12-31;0.00;7999000.00
83.475.913/0001-91;2021-01-01;5;115632;PBG S/A;674231;Mineração Portobello Ltda.;83713495000123;Controlada;Extração e aproveitamento de jazidas minerais no território nacional;Brasil;SC;Tijucas;99.76000000;N;;O item 7.1 deste formulário contém informações pertinentes às razões para aquisição e manutenção de tal participação;;2020-12-31;0.00;2423000.00
