CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Plano_Recompra;Data_Deliberacao;Data_Inicio_Recompra;Data_Fim_Recompra;Valor_Reserva_Disponivel_Recompra;Outras_Caracteristicas_Importantes
50.746.577/0001-15;2021-01-01;11;115492;COSAN S.A.;41886;2016-12-21;2016-12-21;2017-12-21;3197000000.00;O programa de recompra de ações da Companhia, aprovado em reunião do Conselho de Administração realizada em 21/12/2016, tem por objetivo a aquisição de ações de emissão da própria Companhia para manutenção de tais ações adquiridas em tesouraria, cancelamento ou alienação. As ações recompradas e mantidas em tesouraria podem, a critério da administração, serem usadas para cumprir obrigações decorrentes de planos de ações referentes à retenção de executivos na Companhia. Todas as operações serão realizadas em bolsa e a preço de mercado, de forma que não existe possibilidade de conhecimento das contrapartes da operação. Além disso, não haverá alterações significativas no controle acionário e tampouco na estrutura administrativa da Companhia. As instituições financeiras que atuarão como intermediárias no âmbito deste plano de recompra são (i) Credit Suisse (Brasil) S/A CTVM e (ii) Bradesco S/A CTVM. As operações realizadas serão suportadas pelo montante global das reservas de lucros da Companhia, com exceção das reservas do art. 7º, §1º, da ICVM 567/15.
51.218.147/0001-93;2021-01-01;4;111594;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;40865;2020-08-07;2020-08-07;2021-08-06;1241923000.00;Conforme Ata da Reunião do Conselho de Administração da Companhia, realizada em 07/08/2020, foi aprovado por unanimidade, o Programa de Recompra de Ações de emissão da própria Companhia, que tem por objetivo a manutenção de ações em tesouraria exclusivamente para fazer frente ao "PLANO DE INCENTIVO DE LONGO PRAZO - AÇÕES RESTRITAS e respectivo PROGRAMA 2020", aprovados respectivamente na Assembleia Geral Extraordinária realizada em 28/03/2018 e na Reunião do Conselho de Administração realizada em 08/05/2018. A Companhia poderá adquirir até 1.299.264 ações ordinárias sem valor nominal, montante este que representa, na presente data, 1,5% do total de ações da Companhia em circulação no mercado nesta data.
51.218.147/0001-93;2021-01-01;4;111594;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;40866;2019-08-07;2019-08-07;2020-08-06;1069924000.00;Conforme Ata da Reunião do Conselho de Administração da Companhia, realizada em 07/08/2019, foi aprovado por unanimidade, o Programa de Recompra de Ações de emissão da própria Companhia, que tem por objetivo a manutenção de ações em tesouraria exclusivamente para fazer frente ao "PLANO DE INCENTIVO DE LONGO PRAZO - AÇÕES RESTRITAS e respectivo PROGRAMA 2018", aprovados respectivamente na Assembleia Geral Extraordinária realizada em 28/03/2018 e na Reunião do Conselho de Administração realizada em 08/05/2018. A Companhia poderá adquirir até 1.304.214 ações ordinárias sem valor nominal, montante este que representa, na presente data, 1,5% do total de ações da Companhia em circulação no mercado nesta data.
51.218.147/0001-93;2021-01-01;4;111594;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;40867;2018-08-07;2018-08-07;2019-08-07;992312000.00;Conforme Ata da Reunião do Conselho de Administração da Companhia, realizada em 07/08/2018, foi aprovado por unanimidade, o Programa de Recompra de Ações de emissão da própria Companhia, que tem por objetivo a manutenção de ações em tesouraria exclusivamente para fazer frente ao "PLANO DE INCENTIVO DE LONGO PRAZO - AÇÕES RESTRITAS e respectivo PROGRAMA 2018", aprovados respectivamente na Assembleia Geral Extraordinária realizada em 28/03/2018 e na Reunião do Conselho de Administração realizada em 08/05/2018. A Companhia poderá adquirir até 1.301.399 (um milhão, trezentos e um mil e trezentos e noventa e nove) ações ordinárias sem valor nominal, montante este que representa, na presente data, 1,5% do total de ações da Companhia em circulação no mercado nesta data.
51.466.860/0001-56;2021-03-31;5;107401;SAO MARTINHO S.A.;39537;2019-06-24;2019-06-24;2020-12-23;0.00;Recursos disponíveis a serem utilizados: Correspondem à parcela do lucro do exercício 2018/2019 destinado à Reserva de Orçamento de Capital e parte dos lucros do exercício 2019/2020. A efetiva recompra dependerá da existência de recursos disponíveis no momento da aquisição das ações, conforme previsto no artigo 7º da ICVM nº 567/15
51.466.860/0001-56;2021-03-31;5;107401;SAO MARTINHO S.A.;39538;2017-11-27;2017-11-27;2019-05-27;260451000.00;
51.466.860/0001-56;2021-03-31;5;107401;SAO MARTINHO S.A.;39539;2016-12-12;2016-12-12;2017-11-27;0.00;
51.466.860/0001-56;2021-03-31;5;107401;SAO MARTINHO S.A.;39540;2015-11-09;2015-11-09;2017-05-09;0.00;
52.548.435/0001-79;2021-01-01;5;114500;JSL S.A.;41697;2019-05-15;2019-05-16;2020-11-16;0.00;O Conselho de Administração da Companhia, em reunião realizada no dia 15/05/2019, autorizou programa de recompra de até 3.688.783 ações ordinárias emitidas pela companhia, que correspondem a 6,70% do total de ações da empresa no período, com o objetivo principal de maximização de valor ao acionista, sem redução do capital social, sendo as ações adquiridas utilizadas para manutenção em tesouraria, cancelamento, alienação e/ou para atender as obrigações assumidas pela Companhia perante os beneficiários dos planos de remuneração baseados em ações. As operações de compra das ações nos termos do Programa serão suportadas pelo montante global das reservas de lucro e de capital disponíveis (exceto aquelas indicadas nas alíneas no inciso I do §1º, do art. 7º da Instrução CVM nº 567/2015) constantes das últimas demonstrações financeiras da Companhia divulgadas anteriormente à efetiva transferência, para a Companhia, da propriedade das ações de sua emissão, podendo ser anuais ou informações financeiras intermediárias, observado o disposto na Instrução CVM nº 567/2015.
53.113.791/0001-22;2021-01-01;9;114000;TOTVS S.A.;41519;2020-03-06;2020-03-09;2020-08-03;875978627.78;Objetivo: Aquisição de ações pela Companhia para fazer frente ao Plano de Incentivo e Retenção baseado em Ações da Companhia, aprovado em Assembleia Geral Extraordinária realizada em 15 de dezembro de 2015 e alterado em Assembleia Geral Extraordinária realizada em 5 de abril de 2018, podendo ainda ser mantidas em tesouraria, canceladas e/ou alienadas posteriormente. Instituições financeiras que atuarão como intermediárias: BTG Pactual Corretora de Valores S.A. (BTG Pactual CTVM S.A.), inscrita no CNPJ sob o nº 43.815.158/0001-22, com sede na cidade e Estado de São Paulo, na Avenida Brigadeiro Faria Lima, 3.477, 14º andar (parte), CEP 04538-133, e ITAÚ Corretora de Valores S.A., inscrita no CNPJ sob o nº 61.194.353/0001-64, com sede na cidade e Estado de São Paulo, na Avenida Brigadeiro Faria Lima, 3.500, 3º andar, CEP 04538-132. Em Reunião do Conselho de Administração realizada em 03 de agosto de 2020, foi aprovado o encerramento antecipado do Programa de Recompra de Ações da Companhia ("Programa de Recompra"), originalmente previsto para ser encerrado no dia 09 de setembro de 2020, conforme Fato relevante divulgado no dia 06 de março de 2020. Nos termos do Programa de Recompra, a Companhia adquiriu em bolsa de valores, a preços de mercado, o total de 5.100.900 ações ordinárias de emissão da Companhia, que poderão ser utilizadas para fazer frente ao Plano de Incentivo e Retenção baseado em ações da Companhia, podendo, ainda, serem mantidas em tesouraria, alienadas ou canceladas nos termos da lei.
58.119.199/0001-51;2021-01-01;6;113746;ODONTOPREV S.A.;41422;2021-03-30;2021-03-31;2022-09-30;605082.00;As operações de recompra serão realizadas na B3, com intermediação da Bradesco S.A. CTVM, com sede na Avenida Paulista, 1.450 / 7º andar - São Paulo/SP, inscrita no CNPJ sob o nº 61.855.045/0001-32.A aquisição de ações ocorrerá mediante aplicação de recursos disponíveis oriundos da conta de Reserva de Lucros que, conforme Demonstrações Financeiras Anuais com data base de 31.12.2020, totalizam R$605.082 mil. Para a Assembleia Geral Ordinária e Extraordinária de 05/04/2021, foram propostos, e se aprovados, com efeitos na reserva de lucros: (i) o aumento de capital de R$607.869 mil para R$851.017 mil (capitalização de R$194.756 mil de reserva de lucros e R$48.392 mil de reserva de capital), e (ii) o pagamento adicional de dividendos de R$100.713 mil.
58.119.199/0001-51;2021-01-01;6;113746;ODONTOPREV S.A.;41423;2019-05-29;2019-05-30;2019-10-15;526941784.68;Reservas/Lucro data base 31/03/2019 trimestre anterior a data de deliberação As operações de recompra serão realizadas na B3, a preços de mercado, com intermediação da Bradesco S.A. CTVM, com sede na Avenida Paulista, 1.450 / 7º andar - São Paulo/SP.
58.119.199/0001-51;2021-01-01;6;113746;ODONTOPREV S.A.;41424;2017-12-20;2017-12-21;2019-06-21;135581815.33;Reservas/Lucro data base 30/09/17trimestre anterior a data de deliberaçãoAs operações de recompra serão realizadas na B3, a preços de mercado, com intermediação da Bradesco S.A. CTVM, com sede na Avenida Paulista, 1.450 / 7º andar - São Paulo/SP. Encerrado em 11 de Junho de 2018.
60.500.139/0001-26;2021-01-01;7;115161;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;41854;2014-02-13;2014-02-14;2015-02-13;274704.00;Na Reunião do Conselho de Administração realizada no dia 13 de fevereiro de 2014, devidamente comunicada ao mercado, a Companhia autorizou a aquisição de até 510.173 ações ordinárias e de até 1.581.128 ações preferenciais de sua própria emissão, a ser realizada pela Companhia com utilização de recursos disponíveis em caixa, respeitado o limite do saldo de lucros e reservas, nos termos da regulamentação aplicável bem como com o valor da reserva de lucros existentes no balanço patrimonial de 31/12/2012 auditado. O prazo máximo para a aquisição destas ações é de 365 (trezentos e sessenta e cinco) dias, com início em 14/02/2014 e término em 13/02/2015 e a quantidade de ações ordinárias que poderá ser adquirida pela Companhia é igual a 10% (dez por cento) das ações ordinárias em circulação no mercado e a quantidade de ações preferenciais que poderá ser adquirida é igual a 8,35% (oito vírgula trinta e cinco por cento) das ações preferenciais em circulação no mercado. Até 31 de dezembro de 2014, a Companhia recomprou 1.581.128 ações preferenciais (SLED4) e 15.700 ações ordinárias (SLED3), concluindo o programa de recompra aprovado em fevereiro de 2014, representando em conjunto 5,6% do capital total da empresa. As ações adquiridas poderão permanecer em tesouraria, ser revendidas no mercado ou utilizadas em Programa de Opção de Compra de Ações mantido pela Companhia, bem como poderão ser canceladas mediante deliberação da Assembleia Geral.
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;41821;2021-04-23;2021-04-26;2022-04-26;48534307000.00;Data-base: 31/12/2020 Objetivo:O programa de aquisição de ações de própria emissão para permanência em tesouraria e posterior alienação ou cancelamento, sem redução do Capital Social, tem por objetivo a aplicação de recursos existentes em "Reservas de Lucros - Reserva Estatutária", disponíveis para Investimentos. Intermediárias: Bradesco S.A. CTVM, com sede na Av Presidente Juscelino Kubitschek, 1.309, 11o andar, Vila Nova Conceição, São Paulo, SP e Ágora CTVM S.A., com sede na Av Paulista, 1.450, 3o andar, Bela Vista, São Paulo, SP.
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;41822;2020-12-23;2020-12-28;2022-06-28;48534307000.00;Data-base: 31/12/2019 Objetivo:O programa de aquisição de ações de própria emissão para permanência em tesouraria e posterior alienação ou cancelamento, sem redução do Capital Social, tem por objetivo a aplicação de recursos existentes em "Reservas de Lucros - Reserva Estatutária", disponíveis para Investimentos. Intermediárias: Bradesco S.A. CTVM, com sede na Av Presidente Juscelino Kubitschek, 1.309, 11o andar, Vila Nova Conceição, São Paulo, SP e Ágora CTVM S.A., com sede na Av Paulista, 1.450, 3o andar, Bela Vista, São Paulo, SP.
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;41823;2019-06-25;2019-06-27;2020-12-27;42363029000.00;Data-base: 31/12/2018Objetivo:O programa de aquisição de ações de própria emissão para permanência em tesouraria e posterior alienação ou cancelamento, sem redução do Capital Social, tem por objetivo a aplicação de recursos existentes em "Reservas de Lucros - Reserva Estatutária", disponíveis para Investimentos. Intermediárias: Bradesco S.A. CTVM, com sede na Av. Paulista, 1.450, 7o andar, Bela Vista, São Paulo, SP, e Ágora CTVM S.A., com sede na Praia de Botafogo, 300, salas 601 e 301, parte, Botafogo, Rio de Janeiro, RJ.
60.746.948/0001-12;2021-01-01;18;114912;BCO BRADESCO S.A.;41824;2018-06-26;2018-06-27;2019-06-26;44773321000.00;Data-base: 31/12/2017Objetivo:O programa de aquisição de ações de própria emissão para permanência em tesouraria e posterior alienação ou cancelamento, sem redução do Capital Social, tem por objetivo a aplicação de recursos existentes em "Reservas de Lucros - Reserva Estatutária", disponíveis para Investimentos. Intermediárias: Bradesco S.A. CTVM, com sede na Av. Paulista, 1.450, 7o andar, Bela Vista, São Paulo, SP, e Ágora CTVM S.A., com sede na Praia de Botafogo, 300, salas 601 e 301, parte, Botafogo, Rio de Janeiro, RJ.
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;41328;2019-03-13;2019-03-14;2020-09-14;12264031.79;
60.770.336/0001-65;2021-01-01;6;113581;BCO ALFA DE INVESTIMENTO S.A.;41329;2017-11-13;2017-11-13;2019-05-13;14166563.79;
60.840.055/0001-31;2021-01-01;8;115733;FLEURY S.A.;41982;2020-11-26;2020-11-30;2021-11-29;117478465.44;Ações ordinárias, nominativas, escriturais e sem valor nominal
60.872.504/0001-23;2021-01-01;17;114194;ITAU UNIBANCO HOLDING S.A.;41583;2019-05-30;2019-05-31;2020-11-30;0.00;Outras Características: Obs.: 1) Reservas de Capital/Reserva de Ágio na Emissão de Ações e Reservas de Lucros/Reserva para Reforço do Capital de Giro 2) Não foram adquiridas ações no período 3) Período encerrado em 30.11.2020.
60.933.603/0001-78;2021-01-01;17;115700;CESP - CIA ENERGETICA DE SAO PAULO;41969;2019-10-30;2019-11-01;2020-12-31;0.00;Nos termos do Programa de Recompra, a Companhia poderá, a seu exclusivo critério, adquirir (i) até 218.000 (duzentas e dezoito mil) ações preferencias classe A nominativas, escriturais e sem valor nominal, correspondentes a 2,95% do total dessa classe de ação e 0,07% do capital social total da Companhia e (ii) até 40.000 (quarenta mil) ações ordinárias nominativas, escriturais e sem valor nominal, correspondentes a 0,04% do total dessa classe de ação e 0,01% do capital social total da Companhia
61.092.037/0001-81;2021-01-01;11;113751;ETERNIT S.A.;41433;2016-01-28;2016-01-29;2017-01-28;153434000.00;As ações adquiridas no âmbito do Programa de Recompra de Ações serão mantidas em tesouraria com o objetivo de gerar valor aos acionistas da Companhia. As operações de aquisição serão realizadas a preço de mercado no pregão da BM&FBOVESPA, com a intermediação das seguintes instituições financeiras: (1) Planner Corretora de Valores S/A, com sede na Av. Brigadeiro Faria Lima, 3900- 10º andar, São Paulo e (2) Bradesco S/A Corretora de Títulos e Valores Mobiliários, com sede na Avenida Paulista, 1450 - 7º andar, São Paulo.O valor de Reservas de Lucros para recompra de R$ 153.434 mil (data-base: 30/09/2015) é composto pelas Reservas de Capital, Reserva Estatutária e Retenção de Lucros.
61.156.113/0001-75;2021-01-01;12;115484;IOCHPE MAXION S.A.;41877;2019-02-15;2019-02-15;2019-03-15;265400000.00;O programa de recompra tem por objetivo a aquisição de ações de emissão da própria Companhia em virtude de seu plano de incentivo de longo prazo, o qual prevê o pagamento de um prêmio pecuniário a determinados diretores e empregados da Companhia, corrigido de acordo com valorização das ações de emissão da Companhia em bolsa de valores, e visa a eliminar ou reduzir o impacto nas obrigações da Companhia em decorrência da referida valorização.
61.156.113/0001-75;2021-01-01;12;115484;IOCHPE MAXION S.A.;41878;2018-02-20;2018-03-05;2018-03-19;217400000.00;O programa de recompra tem por objetivo a aquisição de ações de emissão da própria Companhia em virtude de seu plano de incentivo de longo prazo, o qual prevê o pagamento de um prêmio pecuniário a determinados diretores e empregados da Companhia, corrigido de acordo com valorização das ações de emissão da Companhia em bolsa de valores, e visa a eliminar ou reduzir o impacto nas obrigações da Companhia em decorrência da referida valorização.
61.186.680/0001-74;2021-01-01;20;115526;BANCO BMG S/A;41913;2021-03-30;2021-03-31;2022-03-31;291528686.39;
61.186.680/0001-74;2021-01-01;20;115526;BANCO BMG S/A;41914;2020-03-18;2020-03-18;2021-03-18;182924741.56;
61.186.680/0001-74;2021-01-01;20;115526;BANCO BMG S/A;41915;2019-12-10;2019-12-11;2020-03-18;103752817.11;
61.189.288/0001-89;2021-01-01;8;115353;MARISA LOJAS S.A.;41872;2018-03-28;2018-03-29;2019-09-29;0.00;Atendimento ao Programa de Incentivo de Longo Prazo com Ações Restritas aprovado na Assembleia Geral Extraordinária da Companhia realizada em 02/12/2016.
61.532.644/0001-15;2021-01-01;7;114683;ITAÚSA S.A.;41763;2021-02-22;2021-02-23;2022-08-23;2288904180.17;Reservas e lucros disponíveis: Refere-se ao saldo da Reserva para Reforço do Capital de Giro, data-base 31/12/2020. Em 22/02/2021, o Conselho de Administração aprovou Programa de Recompra de Ações de Emissão Própria. O Programa de Recompra de Ações tem por objetivo aplicar parcela dos recursos existentes em Reservas de Lucros, disponíveis para investimentos, na aquisição de ações de emissão da Companhia, sem redução do capital social, para manutenção em tesouraria e posterior cancelamento ou alienação.
61.532.644/0001-15;2021-01-01;7;114683;ITAÚSA S.A.;41764;2017-08-07;2017-08-07;2019-02-07;10126029613.09;Reservas e lucros disponíveis: Referem-se ao saldo da Reserva de Capital (R$ 628.578.553,44) e Reservas de Lucros Estatutários (R$ 9.494.451.059,65).Em 10/10/2017, o Conselho de Administração deliberou elevar o limite para aquisição de ações de emissão própria da Itaúsa de 100.000.000 (50.000.000 ON e 50.000.000 PN) para 153.700.000 ações (103.700.000 ON e 50.000.000 PN). Em 19/02/2018, o Conselho de Administração deliberou reduzir o limite para aquisição de ações de emissão própria da Itaúsa de 153.700.000 (103.700.000 ON e 50.000.000 PN) para 77.000.000 ações (27.000.000 ON e 50.000.000 PN).
61.532.644/0001-15;2021-01-01;7;114683;ITAÚSA S.A.;41765;2017-02-13;2017-02-13;2018-08-13;2110372619.77;Reservas e lucros disponíveis: Refere-se ao saldo da Reserva para Reforço do Capital de Giro, data-base 31/12/2016. As 50.970.229 ações ON adquiridas foram cancelados na Reunião do Conselho de Administração de 07/08/2017. Encerrado por antecipação em Reunião do Conselho de Administração de 07/08/2017.
61.585.865/0001-51;2021-01-01;6;113999;RAIA DROGASIL S.A.;41517;2019-08-06;2019-08-07;2020-08-06;122833000.00;O objetivo do Programa de Recompra é adquirir ações de emissão da Companhia para manutenção em tesouraria e posterior alienação com vistas a atender ao Programa de Incentivo de Longo Prazo com Ações Restritas aprovado na Assembleia Geral Extraordinária da Companhia realizada em 23 de abril de 2014. A aquisição de ações no contexto do Programa de Recompra ocorrerá mediante aplicação de recursos disponíveis oriundos da conta Reservas de Capital, que, conforme Demonstrações Financeiras da Companhia com data-base de 30 de junho de 2019, tinha um saldo de R$122.833 mil. A corretora autorizada a intermediar as operações é o Santander Corretora de Câmbio e Valores Mobiliários S/A, inscrita no CNPJ sob n.º 51.014.223/0001-49, com escritório na Cidade de São Paulo, Estado de São Paulo, na Av. Presidente Juscelino Kubitscheck, 2.235 e 2. 041 - 24o. andar - Vila Olímpia e caberá à Diretoria definir a conveniência e oportunidade de realizar as aquisições de ações, observados os termos ora aprovados pelo Conselho de Administração e os requisitos e limites stabelecidos na ICVM nº 567.
61.585.865/0001-51;2021-01-01;6;113999;RAIA DROGASIL S.A.;41518;2017-08-03;2017-08-04;2018-08-04;134584937.00;O objetivo da Companhia na operação é de adquirir ações de emissão da Companhia para manutenção em tesouraria e posterior alienação com vistas a atender ao Programa de Incentivo de Longo Prazo com Ações Restritas aprovado na Assembleia Geral Extraordinária da Companhia realizada em 23 de abril de 2014.Os recursos disponíveis serão oriundos da conta Reserva de Capital - Ágio na Emissão de Ações.A decisão de cancelamento ou alienação das ações mantidas em tesouraria será tomada oportunamente e comunicada ao mercado.As operações de aquisição foram realizadas em bolsa, a preços de mercado, com a intermediação de Itaú Corretora de Valores S/A, localizada na Avenida Brigadeiro Faria Lima, 3.400 - 10º andar - Itaim Bibi - SP - CEP 04538-132, CNPJ: 61.194.353/0001-64 e de Morgan Stanley Corretora de Títulos e Valores Mobiliários S/A, localizada na Avenida Brigadeiro Faria Lima, 3.600 - 6º andar - Itaim Bibi - SP - CEP 04538-132, CNPJ: 04.323.351/0001-94.
62.144.175/0001-20;2021-01-01;10;115507;BCO PINE S.A;41900;2017-01-18;2017-01-18;2018-01-17;0.00;O novo programa de recompra de ações aprovado pelo Conselho de Administração do Banco na data de hoje, dia 18 de janeiro de 2017, onde serão adquiridas até 500.000 de ações preferenciais em circulação, para permanência em tesouraria e posterior alienação. Este programa vigorará com prazo máximo de até 1 ano - 17 de janeiro de 2018.
62.144.175/0001-20;2021-01-01;10;115507;BCO PINE S.A;41901;2016-01-19;2016-01-19;2017-01-18;0.00;O novo programa de recompra de ações aprovado pelo Conselho de Administração do banco hoje, dia 19 de janeiro de 2016, onde serão adquiridas até 500.000 de ações preferenciais em circulação, para permanência em tesouraria e posterior alienação. Este programa vigorará com prazo máximo de até 1 ano - 18 de janeiro de 2017.
62.144.175/0001-20;2021-01-01;10;115507;BCO PINE S.A;41902;2015-09-08;2015-09-08;2016-09-07;0.00;O novo programa de recompra de ações aprovado pelo Conselho de Administração do banco hoje, dia 08 de setembro de 2015, onde serão adquiridas até 1.200.000 de ações preferenciais em circulação, para permanência em tesouraria e posterior alienação. Este programa vigorará com prazo máximo de até 1 ano - 07 de setembro de 2016.
62.144.175/0001-20;2021-01-01;10;115507;BCO PINE S.A;41903;2015-06-11;2015-06-11;2016-06-10;0.00;O novo programa de recompra de ações aprovado pelo Conselho de Administração do banco hoje, dia 11 de junho de 2015, onde serão adquiridas até 500.000 de ações preferenciais em circulação, para permanência em tesouraria e posterior alienação. Este programa vigorará com prazo máximo de até 1 ano - 10 de junho de 2016.
62.144.175/0001-20;2021-01-01;10;115507;BCO PINE S.A;41904;2015-05-12;2015-05-13;2016-05-12;0.00;O novo programa de recompra de ações aprovado pelo Conselho de Administração do banco hoje, dia 12 de maio de 2015, onde serão adquiridas até 1.000.000 de ações preferenciais em circulação, para permanência em tesouraria e posterior alienação. Este programa vigorará com prazo máximo de até 1 ano - 12 de maio de 2016.
62.144.175/0001-20;2021-01-01;10;115507;BCO PINE S.A;41905;2015-03-02;2015-03-02;2016-03-01;0.00;O novo programa de recompra de ações aprovado pelo Conselho de Administração do banco hoje, dia 02 de março de 2015, onde serão adquiridas até 1.000.000 de ações preferenciais em circulação, para permanência emtesouraria e posterior alienação. Este programa vigorará com prazo máximo de até 1 ano - 01 de março de 2016.
62.144.175/0001-20;2021-01-01;10;115507;BCO PINE S.A;41906;2015-02-12;2015-02-13;2016-02-11;0.00;O novo programa de recompra de ações aprovado pelo Conselho de Administração do banco hoje, dia 12 de fevereiro de 2015, onde serão adquiridas até 570.000 ações preferenciais em circulação, para permanência em tesouraria e posterior alienação. Este programa vigorará com prazo máximo de até 1 ano - 11 de fevereiro de 2016.
62.144.175/0001-20;2021-01-01;10;115507;BCO PINE S.A;41907;2015-02-06;2015-02-09;2016-02-08;0.00;Este novo programa de recompra de ações - aprovada em Reunião do Conselho de Administração no próprio dia 06 de fevereiro - permite a aquisição de até 391.521 ações preferenciais em circulação para permanência em tesouraria e posterior alienação. Este programa vigorará até o dia 08 de fevereiro de 2016.
64.904.295/0001-03;2021-02-28;7;106391;CAMIL ALIMENTOS S.A.;39305;2021-03-31;2021-04-01;2022-03-31;980882000.00;O 5o Programa de Recompra tem como objetivo realizar a aquisição de ações de emissão da Companhia para atendimento das outorgas já realizadas no âmbito do plano de opção de compra de ações da Companhia. A Companhia poderá adquirir até 4.000.000 de ações ordinárias, observando os limites da Instrução CVM nº 567/2015. A instituição financeira intermediária do Programa de Recompra será a Ágora Investimentos.
64.904.295/0001-03;2021-02-28;7;106391;CAMIL ALIMENTOS S.A.;39306;2020-08-27;2020-08-28;2021-03-09;980882000.00;O 4o Programa de Recompra teve como objetivo realizar a aquisição de ações de emissão da Companhia para atendimento das outorgas já realizadas no âmbito do plano de opção de compra de ações da Companhia. A Companhia adquiriu 4.000.000 de ações ordinárias, observando os limites da Instrução CVM nº 567/2015. A instituição financeira intermediária do Programa de Recompra foi a Ágora Investimentos.
64.904.295/0001-03;2021-02-28;7;106391;CAMIL ALIMENTOS S.A.;39307;2019-11-07;2019-11-08;2019-11-21;207467000.00;O objetivo do 3º Programa de Recompra da Companhia foi de realizar a recompra no âmbito das ações detidas pelo acionista WP XII E Fundo de Investimento em Participações Multiestratégia, nos termos e condições aprovados em Assembleia Geral Extraordinária da Camil Alimentos no dia 07/11/2019, para posterior cancelamento do saldo total de ações em tesouraria, de modo a maximizar a alocação de capital da Companhia e a geração de valor para os acionistas.Os acionistas da Companhia aprovaram, nos termos do art. 3º, I, da Instrução CVM nº 567/15, a aquisição, pela Camil, em três etapas, de 30.665.030 ações de sua emissão detidas pelo acionistaWP XII E Fundo de Investimento em Participações Multiestratégia, em operações realizadas fora de bolsa de valores, nos termos e condições estabelecidos no Contrato de Compra e Venda de Ações celebrado entre a Camil e o FIP WP em 22 de outubro de 2019, divulgado como anexo à Proposta da Administração para a AGE.
64.904.295/0001-03;2021-02-28;7;106391;CAMIL ALIMENTOS S.A.;39308;2019-04-01;2019-04-01;2019-08-08;871015000.00;O objetivo do 2º Programa de Recompra da Companhia foi de realizar a recompra no âmbito das outorgas já realizadas no âmbito do plano de opção de compra de ações da Companhia, bem como para manutenção em tesouraria e posterior cancelamento ou alienação, sem redução do capital social, a fim de realizar a aplicação eficiente dos recursos disponíveis em caixa, de modo a maximizar a alocação de capital da Companhia e a geração de valor para os acionistas. A quantidade de ações em circulação na data de aprovação era de 155.460.302 ações ordinárias e 5.821.571 ações em tesouraria. A quantidade de ações adquiridas foi de 3.565.275 ações ordinárias, observando os limites da Instrução CVM nº 567/2015. O programa deu início em 2 de abril de 2019 e encerrou-se em 8 de agosto de 2019. O encerramento ocorreu antes do prazo máximo autorizado (6 meses), com a aquisição de 100% do montante autorizado de recompra das ações ordinárias. A instituição financeira que atuou como intermediária do Programa de Recompra foi a Itaú Corretora de Valores S.A., com sede na Avenida Brigadeiro Faria Lima, nº 3.500, 3º andar - São Paulo/SP.
64.904.295/0001-03;2021-02-28;7;106391;CAMIL ALIMENTOS S.A.;39309;2017-12-12;2017-12-13;2018-06-12;569481000.00;Aquisição de ações de emissão da Companhia no âmbito das outorgas já realizadas no âmbito do plano de opção de compra de ações da Companhia, bem como para fins de cancelamento, permanência em tesouraria ou alienação, sem redução do capital social, a fim de realizar a aplicação eficiente dos recursos disponíveis em caixa, de modo a maximizar a alocação de capital da Companhia e a geração de valor para os acionistas. As Instituições Financeiras Autorizadas que atuarão como intermediárias do Programa de Recompra são (i) Bank of America Merrill Lynch S.A. CTVM, com sede na Avenida Brigadeiro Faria Lima, nº 3.400 - São Paulo/SP, (ii) Bradesco S.A. CTVM, com sede na Avenida Paulista, nº 1.450, 7º andar - São Paulo/SP (iii) Itaú Corretora de Valores S.A., com sede na Avenida Brigadeiro Faria Lima, nº 3.500, 3º andar - São Paulo/SP (iv) J.P. Morgan CCVM S.A., com sede na Avenida Brigadeiro Faria Lima, nº 3.729, 13º andar - São Paulo/SP (v) Santander CCVM S.A., com sede na Avenida Presidente Juscelino Kubitschek, 2041, 2235 - Parte, 24º andar, São Paulo/SP.
